Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2010;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
25/09/2010;01:00;11,6;94,5;0;18;0
25/09/2010;02:00;11,3;93,5;0;18;0
25/09/2010;03:00;11;94;0;16;0
25/09/2010;04:00;11;92,5;0;16;0
25/09/2010;05:00;10,9;92,5;0;13;0
25/09/2010;06:00;11;89;0;12;8
25/09/2010;07:00;11,1;85,5;0;15;32
25/09/2010;08:00;11,7;79,5;0;15;74
25/09/2010;09:00;12,6;75;0;17;128
25/09/2010;10:00;12,9;79;0;15;102
25/09/2010;11:00;13,3;62;0;15;160
25/09/2010;12:00;13,5;66,5;0;16;178
25/09/2010;13:00;12,5;71,5;0;15;74
25/09/2010;14:00;10,9;75;0,2;13;74
25/09/2010;15:00;11,2;83,5;0,2;4;46
25/09/2010;16:00;11,4;77,5;0;6;20
25/09/2010;17:00;10,5;81;0;4;4
25/09/2010;18:00;10;78,5;0;8;0
25/09/2010;19:00;9,4;80,5;0;8;0
25/09/2010;20:00;8,5;85;0;6;0
25/09/2010;21:00;7,6;88,5;0;4;0
25/09/2010;22:00;7,3;88,5;0;6;0
25/09/2010;23:00;6,4;90,5;0;6;0
26/09/2010;00:00;6,3;91,5;0;8;0
26/09/2010;01:00;5,9;92;0;9;0
26/09/2010;02:00;5,5;93;0;8;0
26/09/2010;03:00;5,3;94;0;7;0
26/09/2010;04:00;5,2;93;0;10;0
26/09/2010;05:00;5,3;94;0;7;0
26/09/2010;06:00;6,6;91,5;0;7;22
26/09/2010;07:00;8,5;88;0;11;80
26/09/2010;08:00;10,5;82;0;14;148
26/09/2010;09:00;11,8;80,5;0;17;166
26/09/2010;10:00;12,5;71,5;0;20;150
26/09/2010;11:00;12,1;73,5;0;19;98
26/09/2010;12:00;12,3;74;0;18;58
26/09/2010;13:00;11,1;85,5;0,2;17;54
26/09/2010;14:00;12,5;81;0,2;12;98
26/09/2010;15:00;12;81;0;15;24
26/09/2010;16:00;11;88,5;0,2;17;12
26/09/2010;17:00;11,1;86;0;14;2
26/09/2010;18:00;10,7;88;0;17;0
26/09/2010;19:00;10,4;89,5;0,2;17;0
26/09/2010;20:00;10;91,5;1,2;16;0
26/09/2010;21:00;9,9;93;1,4;19;0
26/09/2010;22:00;9,3;93,5;3;15;0
26/09/2010;23:00;9,3;91,5;1,2;14;0
27/09/2010;00:00;9,1;93;0;18;0
27/09/2010;01:00;9,1;94,5;0;15;0
27/09/2010;02:00;9,3;95,5;0;11;0
27/09/2010;03:00;9,4;95,5;0;6;0
27/09/2010;04:00;9,4;96;0;4;0
27/09/2010;05:00;9,3;96;0;3;2
27/09/2010;06:00;9,4;96;0;2;10
27/09/2010;07:00;10,3;88;0;5;48
27/09/2010;08:00;10,7;80;0;6;96
27/09/2010;09:00;11,4;76,5;0;7;108
27/09/2010;10:00;12;73;0;5;140
27/09/2010;11:00;12,6;70,5;0;5;136
27/09/2010;12:00;12,9;73,5;0;4;112
27/09/2010;13:00;13,1;72;0;4;94
27/09/2010;14:00;12,9;73;0;4;36
27/09/2010;15:00;13,1;76;0;6;42
27/09/2010;16:00;12,4;78,5;0;3;26
27/09/2010;17:00;10,8;89;0;2;2
27/09/2010;18:00;9,6;94;0;3;0
27/09/2010;19:00;9;94,5;0;2;0
27/09/2010;20:00;7,9;96;0;2;0
27/09/2010;21:00;7,1;96,5;0;1;0
27/09/2010;22:00;7;97;0;1;0
27/09/2010;23:00;7,1;97,5;0;1;0
28/09/2010;00:00;6,9;97,5;0;2;0
28/09/2010;01:00;7,3;98;0;2;0
28/09/2010;02:00;7,8;98;0;1;0
28/09/2010;03:00;8,1;97,5;0;2;0
28/09/2010;04:00;8;97,5;0;2;0
28/09/2010;05:00;8,6;98;0;2;0
28/09/2010;06:00;9,6;98;0,2;3;18
28/09/2010;07:00;11,1;97,5;0;5;52
28/09/2010;08:00;12,4;88;0;6;88
28/09/2010;09:00;13,9;85;0;5;104
28/09/2010;10:00;14,4;79,5;0;5;106
28/09/2010;11:00;15,2;82;0;5;94
28/09/2010;12:00;15,4;78,5;0;6;82
28/09/2010;13:00;15,5;77,5;0;6;58
28/09/2010;14:00;15,9;73,5;0;7;52
28/09/2010;15:00;15,7;72;0;8;40
28/09/2010;16:00;15;79;0;6;8
28/09/2010;17:00;14,6;83,5;0;4;2
28/09/2010;18:00;14,1;88;0;1;0
28/09/2010;19:00;13,8;89;0;3;0
28/09/2010;20:00;13,8;90;0;2;0
28/09/2010;21:00;13,6;91,5;0;4;0
28/09/2010;22:00;13,3;94,5;0;3;0
28/09/2010;23:00;13,1;95,5;0;2;0
29/09/2010;00:00;13,2;95,5;0;4;0
29/09/2010;01:00;13;95,5;0;3;0
29/09/2010;02:00;13,1;95,5;0;5;0
29/09/2010;03:00;13,2;95;0;5;0
29/09/2010;04:00;12,9;94,5;0;3;0
29/09/2010;05:00;11,9;95,5;0;1;0
29/09/2010;06:00;12,5;96,5;0;3;14
29/09/2010;07:00;13,8;96;0;2;38
29/09/2010;08:00;15,7;85;0;4;102
29/09/2010;09:00;16,3;76,5;0;6;122
29/09/2010;10:00;17,1;71,5;0;6;130
29/09/2010;11:00;17,9;66,5;0;6;146
29/09/2010;12:00;18,4;67,5;0;9;180
29/09/2010;13:00;17,9;66,5;0;8;124
29/09/2010;14:00;18,4;67,5;0;7;58
29/09/2010;15:00;18,1;69;0;6;66
29/09/2010;16:00;16,9;73;0;6;28
29/09/2010;17:00;15,7;78;0;4;2
29/09/2010;18:00;14,6;83;0;5;0
29/09/2010;19:00;13,6;88;0;3;0
29/09/2010;20:00;13,5;90;0;4;0
29/09/2010;21:00;13,1;91,5;0;3;0
29/09/2010;22:00;13,6;88;0;6;0
29/09/2010;23:00;13,3;90;0;6;0
30/09/2010;00:00;13;90;0;4;0
30/09/2010;01:00;13;92,5;0;4;0
30/09/2010;02:00;12,9;93;0,4;6;0
30/09/2010;03:00;12,7;95;0,4;6;0
30/09/2010;04:00;12,5;95,5;0,2;3;0
30/09/2010;05:00;12,4;96,5;0,2;4;0
30/09/2010;06:00;12,6;97;0;7;4
30/09/2010;07:00;12,5;96,5;0;8;14
30/09/2010;08:00;12,8;96,5;0;8;20
30/09/2010;09:00;13,5;94,5;0;8;46
30/09/2010;10:00;14,1;89,5;0;7;64
30/09/2010;11:00;15;81,5;0;7;96
30/09/2010;12:00;15,7;73,5;0;10;138
30/09/2010;13:00;16,6;72;0;9;124
30/09/2010;14:00;16,4;68;0;8;92
30/09/2010;15:00;15,8;75;0;4;36
30/09/2010;16:00;14,5;77;0;7;14
30/09/2010;17:00;13,5;83,5;0;9;2
30/09/2010;18:00;12,5;88,5;0;4;0
30/09/2010;19:00;12,1;90;0;5;0
30/09/2010;20:00;10,8;92,5;0;6;0
30/09/2010;21:00;10,6;94,5;0;6;0
30/09/2010;22:00;10,2;95;0;7;0
30/09/2010;23:00;9;96;0;5;0
01/10/2010;00:00;8,5;97;0;4;0
01/10/2010;01:00;8,3;97,5;0;5;0
01/10/2010;02:00;7,3;98;0;5;0
01/10/2010;03:00;7,2;98;0;4;0
01/10/2010;04:00;7,5;98,5;0;5;0
01/10/2010;05:00;7,7;98,5;0;4;0
01/10/2010;06:00;9,5;98,5;0;5;22
01/10/2010;07:00;10,8;98;0;9;60
01/10/2010;08:00;13,3;90,5;0;13;100
01/10/2010;09:00;14,7;86;0;16;144
01/10/2010;10:00;16,2;78,5;0;16;156
01/10/2010;11:00;17;69,5;0;18;174
01/10/2010;12:00;17,2;69,5;0;17;136
01/10/2010;13:00;16,3;73;0;16;70
01/10/2010;14:00;15,9;76,5;0,2;15;38
01/10/2010;15:00;15,2;84,5;0,2;12;22
01/10/2010;16:00;14,5;86,5;0,4;12;10
01/10/2010;17:00;14,3;87;0,2;15;0
01/10/2010;18:00;13,8;91;0,4;15;0
01/10/2010;19:00;13,6;92;1,2;16;0
01/10/2010;20:00;13,6;92,5;1,4;21;0
01/10/2010;21:00;13,8;91;0;18;0
01/10/2010;22:00;14,1;89,5;0,4;18;0
01/10/2010;23:00;14,1;89,5;0,2;19;0
02/10/2010;00:00;13,9;92;0;20;0
02/10/2010;01:00;14,2;93;0,2;16;0
02/10/2010;02:00;14,2;94,5;0;17;0
02/10/2010;03:00;14,4;93;0;17;0
02/10/2010;04:00;14,6;94,5;0;15;0
02/10/2010;05:00;14,9;93,5;0;15;0
02/10/2010;06:00;15,1;93;0,2;16;8
02/10/2010;07:00;15,8;90,5;0;18;36
02/10/2010;08:00;16,6;88,5;0;18;76
02/10/2010;09:00;17,5;86;0;18;70
02/10/2010;10:00;19,2;81,5;0;19;126
02/10/2010;11:00;19,8;78,5;0;18;106
02/10/2010;12:00;20,1;72,5;0;21;172
02/10/2010;13:00;20,9;74;0;14;78
02/10/2010;14:00;20,9;73,5;0;11;60
02/10/2010;15:00;20,5;73;0;13;52
02/10/2010;16:00;19,1;77;0;10;20
02/10/2010;17:00;18,5;79,5;0;10;0
02/10/2010;18:00;18,3;78,5;0;12;0
02/10/2010;19:00;18;78,5;0;13;0
02/10/2010;20:00;17,5;80,5;0;15;0
02/10/2010;21:00;17,3;81;0;13;0
02/10/2010;22:00;16,8;81,5;0;13;0
02/10/2010;23:00;16,6;82,5;0;12;0
03/10/2010;00:00;15,4;85;0;10;0
03/10/2010;01:00;14,7;87,5;0;9;0
03/10/2010;02:00;14;89,5;0;10;0
03/10/2010;03:00;13,7;88,5;0;10;0
03/10/2010;04:00;13,9;87,5;0;14;0
03/10/2010;05:00;14,2;88,5;0;16;2
03/10/2010;06:00;15,6;86;0;13;20
03/10/2010;07:00;17,3;83;0;16;68
03/10/2010;08:00;19,8;74;0;18;118
03/10/2010;09:00;21,3;68,5;0;18;144
03/10/2010;10:00;22,5;63;0;20;160
03/10/2010;11:00;23,8;56;0;19;196
03/10/2010;12:00;23,4;57,5;0;20;130
03/10/2010;13:00;24,5;57,5;0;18;128
03/10/2010;14:00;23,3;51;0;16;84
03/10/2010;15:00;22,8;53,5;0;11;42
03/10/2010;16:00;21,5;62;0;9;18
03/10/2010;17:00;20,9;69;0;10;0
03/10/2010;18:00;20;68;0;14;0
03/10/2010;19:00;19,9;67,5;0;16;0
03/10/2010;20:00;18,7;72;0;9;0
03/10/2010;21:00;17,8;75;0;4;0
03/10/2010;22:00;17,5;75,5;0;9;0
03/10/2010;23:00;16,7;78,5;0;8;0
04/10/2010;00:00;16,9;77,5;0;10;0
04/10/2010;01:00;17,2;75,5;0;12;0
04/10/2010;02:00;16,8;79,5;0;11;0
04/10/2010;03:00;16,5;84,5;1;14;0
04/10/2010;04:00;16;88,5;1,2;15;0
04/10/2010;05:00;15,8;89,5;0,6;11;0
04/10/2010;06:00;15,4;92;0,2;8;6
04/10/2010;07:00;16,2;89;0;10;12
04/10/2010;08:00;15,9;92,5;1,4;14;18
04/10/2010;09:00;17;90,5;0;7;46
04/10/2010;10:00;16,9;93,5;1,8;9;38
04/10/2010;11:00;16,9;89;0,2;10;50
04/10/2010;12:00;16,6;90;0;10;22
04/10/2010;13:00;17,1;90,5;0,2;16;60
04/10/2010;14:00;17,9;83,5;0;18;108
04/10/2010;15:00;17,2;86;0;15;44
04/10/2010;16:00;16,2;88;0;11;14
04/10/2010;17:00;14,9;90,5;0;7;2
04/10/2010;18:00;14,2;94,5;0;5;0
04/10/2010;19:00;15;94;0;7;0
04/10/2010;20:00;14,5;92,5;0;11;0
04/10/2010;21:00;14,3;93;0;13;0
04/10/2010;22:00;14,1;94,5;0;10;0
04/10/2010;23:00;14,1;95,5;0;4;0
05/10/2010;00:00;14,2;95,5;0;7;0
05/10/2010;01:00;13;95,5;0,8;23;0
05/10/2010;02:00;12,8;92,5;0,2;15;0
05/10/2010;03:00;12,7;91;0;15;0
05/10/2010;04:00;12,1;93,5;0,2;11;0
05/10/2010;05:00;11,9;94;0;10;0
05/10/2010;06:00;12,2;94;0;11;4
05/10/2010;07:00;12,6;96;0,4;11;16
05/10/2010;08:00;13,6;96,5;0;14;34
05/10/2010;09:00;14,3;95,5;0;16;36
05/10/2010;10:00;14,7;93,5;0;17;52
05/10/2010;11:00;15,9;90;0;18;88
05/10/2010;12:00;16;90,5;0;17;56
05/10/2010;13:00;16,5;90;0;16;34
05/10/2010;14:00;16,8;89;0;16;36
05/10/2010;15:00;16,2;90;0;15;10
05/10/2010;16:00;15,8;92;0,4;14;4
05/10/2010;17:00;15,6;92;0,2;14;0
05/10/2010;18:00;15,7;91,5;0;14;0
05/10/2010;19:00;15,5;91;0;13;0
05/10/2010;20:00;15,6;89,5;0;11;0
05/10/2010;21:00;15,7;89;0;11;0
05/10/2010;22:00;15;92,5;0;10;0
05/10/2010;23:00;14,7;94,5;0;8;0
06/10/2010;00:00;15;93,5;0;11;0
06/10/2010;01:00;14,6;93,5;0;8;0
06/10/2010;02:00;14,4;93,5;0;11;0
06/10/2010;03:00;14,1;93;0;8;0
06/10/2010;04:00;13,6;95;0;8;0
06/10/2010;05:00;13,6;95;0;5;0
06/10/2010;06:00;14;91,5;0;12;8
06/10/2010;07:00;14,5;89,5;0;11;20
06/10/2010;08:00;16,6;81;0;11;60
06/10/2010;09:00;18,1;80;0;13;96
06/10/2010;10:00;18,7;81;0;15;118
06/10/2010;11:00;18,8;79,5;0;13;124
06/10/2010;12:00;18,7;79;0;15;106
06/10/2010;13:00;18,5;83,5;0;13;92
06/10/2010;14:00;17,5;82,5;0;10;22
06/10/2010;15:00;17;86;0;8;6
06/10/2010;16:00;16,7;87;0;5;4
06/10/2010;17:00;16,3;89,5;0;3;0
06/10/2010;18:00;15,8;91,5;0;2;0
06/10/2010;19:00;15,3;92,5;0;4;0
06/10/2010;20:00;15;94;0;3;0
06/10/2010;21:00;14,9;91,5;0;5;0
06/10/2010;22:00;14,6;92;0;4;0
06/10/2010;23:00;14,3;94;0;4;0
07/10/2010;00:00;14,2;94,5;0;6;0
07/10/2010;01:00;14,1;94;0;6;0
07/10/2010;02:00;14;95;0;6;0
07/10/2010;03:00;14;95,5;0;6;0
07/10/2010;04:00;14;95,5;0;6;0
07/10/2010;05:00;13,9;95,5;0;6;0
07/10/2010;06:00;14,4;95,5;0;6;18
07/10/2010;07:00;15,3;90,5;0;9;38
07/10/2010;08:00;16,3;89,5;0;7;52
07/10/2010;09:00;17,8;85;0;10;96
07/10/2010;10:00;19;79;0;10;164
07/10/2010;11:00;19,4;79;0;10;174
07/10/2010;12:00;20,7;72;0;12;176
07/10/2010;13:00;20,9;70,5;0;12;158
07/10/2010;14:00;21,6;67,5;0;12;116
07/10/2010;15:00;21,1;68,5;0;13;74
07/10/2010;16:00;19,6;74;0;8;24
07/10/2010;17:00;18,3;78,5;0;4;2
07/10/2010;18:00;16;87,5;0;4;0
07/10/2010;19:00;14,9;92;0;2;0
07/10/2010;20:00;14,5;94,5;0;2;0
07/10/2010;21:00;13,6;95;0;3;0
07/10/2010;22:00;13,2;96;0;2;0
07/10/2010;23:00;12,6;96;0;2;0
08/10/2010;00:00;11,7;96,5;0;2;0
08/10/2010;01:00;11,7;97,5;0;3;0
08/10/2010;02:00;11,7;97,5;0;2;0
08/10/2010;03:00;11,2;98;0;3;0
08/10/2010;04:00;11,8;98;0;6;0
08/10/2010;05:00;12;98,5;0,2;3;0
08/10/2010;06:00;12,4;98;0;5;12
08/10/2010;07:00;14,1;98;0;3;52
08/10/2010;08:00;15,6;97,5;0;5;104
08/10/2010;09:00;17,7;81,5;0;7;152
08/10/2010;10:00;19,5;76,5;0;9;186
08/10/2010;11:00;20,6;71;0;8;192
08/10/2010;12:00;21,9;67,5;0;7;178
08/10/2010;13:00;22,7;68;0;8;148
08/10/2010;14:00;22,8;66;0;10;104
08/10/2010;15:00;21,9;71;0;10;60
08/10/2010;16:00;20;76,5;0;8;20
08/10/2010;17:00;18,5;81,5;0;7;0
08/10/2010;18:00;17,6;84,5;0;6;0
08/10/2010;19:00;16,9;88;0;3;0
08/10/2010;20:00;16,3;89,5;0;3;0
08/10/2010;21:00;15,5;92;0;2;0
08/10/2010;22:00;13,9;95;0;3;0
08/10/2010;23:00;14,2;96;0;2;0
09/10/2010;00:00;14,2;96,5;0;3;0
09/10/2010;01:00;13,9;97;0;4;0
09/10/2010;02:00;13,5;97;0;4;0
09/10/2010;03:00;13,1;97,5;0;4;0
09/10/2010;04:00;12,7;97,5;0,2;1;0
09/10/2010;05:00;12,8;98;0;3;0
09/10/2010;06:00;13;97,5;0;3;12
09/10/2010;07:00;14,9;97,5;0;4;54
09/10/2010;08:00;17,3;85;0;6;106
09/10/2010;09:00;18,9;79,5;0;9;150
09/10/2010;10:00;20,1;72;0;11;178
09/10/2010;11:00;21,2;69,5;0;11;188
09/10/2010;12:00;22,5;68;0;12;178
09/10/2010;13:00;22,9;63;0;10;148
09/10/2010;14:00;23,4;62,5;0;9;106
09/10/2010;15:00;22,8;67;0;7;64
09/10/2010;16:00;20,6;75;0;5;20
09/10/2010;17:00;19,3;77,5;0;5;0
09/10/2010;18:00;18,4;80,5;0;4;0
09/10/2010;19:00;17,3;84;0;4;0
09/10/2010;20:00;16;90;0;4;0
09/10/2010;21:00;16;91,5;0;5;0
09/10/2010;22:00;15,4;94;0;6;0
09/10/2010;23:00;14,8;95;0;5;0
10/10/2010;00:00;14,3;95,5;0;7;0
10/10/2010;01:00;13,8;96;0;9;0
10/10/2010;02:00;13,2;96,5;0;7;0
10/10/2010;03:00;12,8;97;0;6;0
10/10/2010;04:00;12,4;97,5;0,2;7;0
10/10/2010;05:00;11,9;97,5;0;6;0
10/10/2010;06:00;11,9;97,5;0;11;6
10/10/2010;07:00;12,1;98;0;12;20
10/10/2010;08:00;12,7;98;0;9;42
10/10/2010;09:00;12,7;98;0;12;54
10/10/2010;10:00;13,2;97,5;0;11;56
10/10/2010;11:00;13,9;93,5;0;14;78
10/10/2010;12:00;13,6;93,5;0;15;54
10/10/2010;13:00;16,5;82,5;0;13;118
10/10/2010;14:00;18;71,5;0;15;112
10/10/2010;15:00;17,1;65,5;0;16;70
10/10/2010;16:00;15,6;65,5;0;17;24
10/10/2010;17:00;13,5;75,5;0;10;0
10/10/2010;18:00;12,8;77,5;0;8;0
10/10/2010;19:00;13;75,5;0;10;0
10/10/2010;20:00;12,4;72,5;0;13;0
10/10/2010;21:00;11,2;75;0;11;0
10/10/2010;22:00;10,8;74,5;0;11;0
10/10/2010;23:00;10,5;73,5;0;12;0
11/10/2010;00:00;9,2;78;0;10;0
11/10/2010;01:00;8,5;80;0;9;0
11/10/2010;02:00;8,5;80;0;13;0
11/10/2010;03:00;8,1;81,5;0;13;0
11/10/2010;04:00;7,6;82,5;0;12;0
11/10/2010;05:00;7,8;79,5;0;12;0
11/10/2010;06:00;8;80;0;12;14
11/10/2010;07:00;9,2;75;0;13;60
11/10/2010;08:00;11,1;70;0;15;110
11/10/2010;09:00;13,6;61,5;0;16;154
11/10/2010;10:00;15,3;51;0;19;192
11/10/2010;11:00;16,7;45;0;19;198
11/10/2010;12:00;17,9;41,5;0;18;182
11/10/2010;13:00;18,5;40,5;0;19;154
11/10/2010;14:00;18,3;42,5;0;17;88
11/10/2010;15:00;17,8;43;0;13;68
11/10/2010;16:00;15,8;48,5;0;10;20
11/10/2010;17:00;13,8;56,5;0;8;2
11/10/2010;18:00;12,7;62;0;7;0
11/10/2010;19:00;11,7;67;0;8;0
11/10/2010;20:00;10,6;77,5;0;8;0
11/10/2010;21:00;10,1;83,5;0;10;0
11/10/2010;22:00;9,6;83,5;0;7;0
11/10/2010;23:00;8,5;86,5;0;8;0
12/10/2010;00:00;8,2;87;0;9;0
12/10/2010;01:00;7,9;88;0;8;0
12/10/2010;02:00;7,4;88;0;10;0
12/10/2010;03:00;7;88,5;0;10;0
12/10/2010;04:00;6,6;90;0;9;0
12/10/2010;05:00;6;92,5;0;7;0
12/10/2010;06:00;6,7;92;0;9;12
12/10/2010;07:00;8,3;86;0;10;60
12/10/2010;08:00;10,5;77;0;11;112
12/10/2010;09:00;12,3;72;0;13;158
12/10/2010;10:00;14;64;0;15;186
12/10/2010;11:00;15,3;59,5;0;15;196
12/10/2010;12:00;16;55;0;17;184
12/10/2010;13:00;16,7;54;0;18;154
12/10/2010;14:00;16,8;49,5;0;17;110
12/10/2010;15:00;16;54;0;13;68
12/10/2010;16:00;13,9;60;0;11;18
12/10/2010;17:00;12,8;66;0;8;0
12/10/2010;18:00;11,8;69,5;0;14;0
12/10/2010;19:00;10,8;73;0;13;0
12/10/2010;20:00;9,6;75,5;0;13;0
12/10/2010;21:00;8,8;76,5;0;14;0
12/10/2010;22:00;7,9;81;0;13;0
12/10/2010;23:00;7,2;83,5;0;12;0
13/10/2010;00:00;6,7;86,5;0;14;0
13/10/2010;01:00;6,1;89,5;0;11;0
13/10/2010;02:00;5,5;90,5;0;11;0
13/10/2010;03:00;5,3;91,5;0;13;0
13/10/2010;04:00;4,9;94;0;11;0
13/10/2010;05:00;4,6;96;0;9;0
13/10/2010;06:00;4,6;96,5;0;13;10
13/10/2010;07:00;5,3;93,5;0;16;50
13/10/2010;08:00;6,6;87;0;15;104
13/10/2010;09:00;8,4;80,5;0;15;152
13/10/2010;10:00;10,4;73;0;15;180
13/10/2010;11:00;11,6;65,5;0;16;192
13/10/2010;12:00;12,8;65;0;16;178
13/10/2010;13:00;13,1;61;0;18;146
13/10/2010;14:00;13,3;57,5;0;16;108
13/10/2010;15:00;12,9;64;0;14;62
13/10/2010;16:00;11,5;72,5;0;12;18
13/10/2010;17:00;10,5;76;0;12;0
13/10/2010;18:00;9,7;78;0;14;0
13/10/2010;19:00;8,9;81,5;0;10;0
13/10/2010;20:00;8,1;83,5;0;10;0
13/10/2010;21:00;7,5;86;0;10;0
13/10/2010;22:00;7,2;87;0;9;0
13/10/2010;23:00;6,3;89,5;0;9;0
14/10/2010;00:00;5,6;92;0;8;0
14/10/2010;01:00;5;94;0;7;0
14/10/2010;02:00;4,9;95,5;0;7;0
14/10/2010;03:00;4,5;96;0;7;0
14/10/2010;04:00;4,3;96,5;0;7;0
14/10/2010;05:00;4;97;0;8;0
14/10/2010;06:00;4,2;97,5;0;8;8
14/10/2010;07:00;5,5;96,5;0;7;52
14/10/2010;08:00;7;90;0;11;96
14/10/2010;09:00;8,7;83;0;12;138
14/10/2010;10:00;10,7;76;0;12;170
14/10/2010;11:00;11,6;71;0;12;184
14/10/2010;12:00;12,8;66;0;12;172
14/10/2010;13:00;13,7;62,5;0;12;142
14/10/2010;14:00;13,6;59,5;0;12;100
14/10/2010;15:00;13;60;0;11;60
14/10/2010;16:00;10,8;70;0;7;14
14/10/2010;17:00;9,5;76,5;0;5;0
14/10/2010;18:00;9,1;80,5;0;6;0
14/10/2010;19:00;8,5;84;0;8;0
14/10/2010;20:00;8;86,5;0;8;0
14/10/2010;21:00;6,8;90;0;6;0
14/10/2010;22:00;6,1;92;0;5;0
14/10/2010;23:00;5,7;94;0;4;0
15/10/2010;00:00;5,5;95,5;0;4;0
15/10/2010;01:00;5,6;96;0;5;0
15/10/2010;02:00;6,6;95,5;0;8;0
15/10/2010;03:00;6,7;95;0;8;0
15/10/2010;04:00;6,7;96;0;6;0
15/10/2010;05:00;7;95,5;0;6;0
15/10/2010;06:00;7,7;94;0;5;2
15/10/2010;07:00;8,3;93;0;4;10
15/10/2010;08:00;9;91;0;4;22
15/10/2010;09:00;9,4;87;0;8;28
15/10/2010;10:00;10,3;79;0;9;50
15/10/2010;11:00;10,5;76,5;0;9;46
15/10/2010;12:00;11,5;74;0;9;84
15/10/2010;13:00;11,5;71,5;0;11;106
15/10/2010;14:00;11,6;71,5;0;6;64
15/10/2010;15:00;11,2;74;0;6;28
15/10/2010;16:00;10,7;77;0;2;12
15/10/2010;17:00;10;81;0;2;0
15/10/2010;18:00;9,8;84;0;3;0
15/10/2010;19:00;9,8;84;0;3;0
15/10/2010;20:00;9,2;93,5;0;7;0
15/10/2010;21:00;9,1;94,5;0;5;0
15/10/2010;22:00;9,1;94,5;0;6;0
15/10/2010;23:00;9,2;95;0;7;0
16/10/2010;00:00;9,4;95,5;0;8;0
16/10/2010;01:00;9,7;93,5;0;7;0
16/10/2010;02:00;9,4;94,5;0,8;8;0
16/10/2010;03:00;9,2;96;1;6;0
16/10/2010;04:00;9,3;96,5;0,6;10;0
16/10/2010;05:00;9,1;96;0;8;0
16/10/2010;06:00;8,9;95,5;0;9;2
16/10/2010;07:00;9;94,5;0;8;38
16/10/2010;08:00;9,4;92,5;0;10;52
16/10/2010;09:00;10,7;86;0;11;78
16/10/2010;10:00;11;84,5;0;10;60
16/10/2010;11:00;12,3;79;0;11;80
16/10/2010;12:00;12,8;73,5;0;12;116
16/10/2010;13:00;12,7;73;0;12;84
16/10/2010;14:00;12;80,5;0,2;13;56
16/10/2010;15:00;11,5;82;0;9;32
16/10/2010;16:00;10,5;87;0,8;11;12
16/10/2010;17:00;9,6;83;0;14;0
16/10/2010;18:00;8,3;75;0;18;0
16/10/2010;19:00;7;79;0;17;0
16/10/2010;20:00;6,3;81,5;0;11;0
16/10/2010;21:00;6,4;83,5;0;13;0
16/10/2010;22:00;6,8;82;0;12;0
16/10/2010;23:00;6,8;81,5;0;14;0
17/10/2010;00:00;6,8;83;0;17;0
17/10/2010;01:00;6,6;82,5;0;15;0
17/10/2010;02:00;5,9;85;0;15;0
17/10/2010;03:00;4,8;88,5;0;15;0
17/10/2010;04:00;3,8;90,5;0;12;0
17/10/2010;05:00;3,7;92;0;12;0
17/10/2010;06:00;4,3;90;0;11;4
17/10/2010;07:00;4,6;87,5;0;13;16
17/10/2010;08:00;4,9;86;0;15;24
17/10/2010;09:00;5,6;84,5;0;14;46
17/10/2010;10:00;6,3;82;0;15;62
17/10/2010;11:00;6,7;81;0;17;66
17/10/2010;12:00;6,4;82,5;0;14;42
17/10/2010;13:00;6,3;82,5;0;15;30
17/10/2010;14:00;6,1;82;0;14;26
17/10/2010;15:00;6,1;83;0;10;12
17/10/2010;16:00;6;84,5;0;7;4
17/10/2010;17:00;6;85,5;0;4;0
17/10/2010;18:00;6,2;85,5;0;8;0
17/10/2010;19:00;6,1;86,5;0;7;0
17/10/2010;20:00;6,1;87,5;0;6;0
17/10/2010;21:00;6,1;89;0;5;0
17/10/2010;22:00;6,4;87;0;7;0
17/10/2010;23:00;6,3;87;0;7;0
18/10/2010;00:00;6,4;85,5;0;6;0
18/10/2010;01:00;6,3;86,5;0;4;0
18/10/2010;02:00;6,3;86,5;0;3;0
18/10/2010;03:00;6,3;87;0;4;0
18/10/2010;04:00;6,3;86,5;0;4;0
18/10/2010;05:00;5,6;89,5;0;5;0
18/10/2010;06:00;4,1;90;0;5;4
18/10/2010;07:00;4,7;89,5;0;6;38
18/10/2010;08:00;6,9;82;0;7;98
18/10/2010;09:00;8,7;71,5;0;7;144
18/10/2010;10:00;9,5;66,5;0;7;166
18/10/2010;11:00;10,9;64,5;0;4;182
18/10/2010;12:00;11,5;63,5;0;6;164
18/10/2010;13:00;11,7;59;0;5;138
18/10/2010;14:00;11,9;59,5;0;9;104
18/10/2010;15:00;11;62,5;0;7;52
18/10/2010;16:00;9;72;0;3;8
18/10/2010;17:00;8,8;76,5;0;5;0
18/10/2010;18:00;9,1;75,5;0;6;0
18/10/2010;19:00;9,1;78,5;0;7;0
18/10/2010;20:00;9,2;79;0;10;0
18/10/2010;21:00;9,3;81,5;0;10;0
18/10/2010;22:00;9,2;85;0;11;0
18/10/2010;23:00;9,2;90;0;10;0
19/10/2010;00:00;8,6;93;0;11;0
19/10/2010;01:00;8,6;94;0;10;0
19/10/2010;02:00;9,2;94;0;9;0
19/10/2010;03:00;9,1;95;0;10;0
