Site: Boigneville, Unité d'acquisition: Boigneville, Dep: 91, Com: 69, Num: 2;;;;;;
Date;01/09/2012;T[°C);HR(%);Pluies (mm);Vent (km/h);Rg (j/cm²)
25/12/2012;00:00;11,4;74;0;17;0
25/12/2012;01:00;11,1;77,5;0;16;0
25/12/2012;02:00;11;80,5;0;16;0
25/12/2012;03:00;11,3;82,5;0;17;0
25/12/2012;04:00;9,6;90;0,8;19;0
25/12/2012;05:00;8,7;93,5;1;15;0
25/12/2012;06:00;8,7;94;0,4;16;0
25/12/2012;07:00;9,1;91,5;0;22;0
25/12/2012;08:00;9;88;0;26;10
25/12/2012;09:00;9,6;86;0,2;28;42
25/12/2012;10:00;10,1;83,5;0;30;56
25/12/2012;11:00;10,8;80,5;0;32;64
25/12/2012;12:00;11,2;79;0;31;48
25/12/2012;13:00;11,2;78,5;0;30;32
25/12/2012;14:00;11,3;81,5;0;26;34
25/12/2012;15:00;10,4;80,5;0;24;10
25/12/2012;16:00;9,7;84;0;23;0
25/12/2012;17:00;9,4;84;0;21;0
25/12/2012;18:00;9;86,5;0;22;0
25/12/2012;19:00;8,8;87,5;0;20;0
25/12/2012;20:00;9;88;0;21;0
25/12/2012;21:00;8,7;89;0;24;0
25/12/2012;22:00;8,2;92,5;0;20;0
25/12/2012;23:00;7,7;93,5;0;19;0
26/12/2012;00:00;7,8;93,5;0;17;0
26/12/2012;01:00;7,8;93;0;20;0
26/12/2012;02:00;7,2;92,5;0;18;0
26/12/2012;03:00;6,9;92,5;0;17;0
26/12/2012;04:00;6,5;94;0;18;0
26/12/2012;05:00;6,6;93;0;19;0
26/12/2012;06:00;6,2;93;0;19;0
26/12/2012;07:00;5,8;95;0;15;0
26/12/2012;08:00;6,5;95;0;16;18
26/12/2012;09:00;7,5;92;0;19;56
26/12/2012;10:00;8,4;89,5;0;20;80
26/12/2012;11:00;9,3;87,5;0;20;92
26/12/2012;12:00;9,6;86,5;0;22;70
26/12/2012;13:00;9,9;86,5;0;20;48
26/12/2012;14:00;9,9;86;0;22;26
26/12/2012;15:00;9,7;84,5;0;23;4
26/12/2012;16:00;9,9;83,5;0;22;0
26/12/2012;17:00;10,1;83;0;24;0
26/12/2012;18:00;9,9;83;0;27;0
26/12/2012;19:00;9,9;83,5;0;29;0
26/12/2012;20:00;9,8;87,5;0;31;0
26/12/2012;21:00;10;89,5;0;33;0
26/12/2012;22:00;10;94;0;30;0
26/12/2012;23:00;10,2;94,5;0;29;0
27/12/2012;00:00;10,3;90;0;21;0
27/12/2012;01:00;9,8;87,5;0,2;18;0
27/12/2012;02:00;10,3;93,5;0;19;0
27/12/2012;03:00;9,5;93;0,4;21;0
27/12/2012;04:00;10,1;96;0,4;18;0
27/12/2012;05:00;10,6;91,5;0,2;23;0
27/12/2012;06:00;9,4;96;4,4;19;0
27/12/2012;07:00;9,3;95,5;0;18;0
27/12/2012;08:00;10,1;88,5;0,2;20;10
27/12/2012;09:00;10,2;89,5;0;19;48
27/12/2012;10:00;10,2;89,5;0;22;66
27/12/2012;11:00;11,6;82,5;0,4;29;54
27/12/2012;12:00;10,4;72,5;0;38;60
27/12/2012;13:00;10,1;75;0;32;56
27/12/2012;14:00;9,9;75;0;31;34
27/12/2012;15:00;9,2;76,5;0;29;8
27/12/2012;16:00;8,6;85;0,2;33;0
27/12/2012;17:00;8,6;75,5;0;35;0
27/12/2012;18:00;7,6;78,5;0;23;0
27/12/2012;19:00;7,3;83;0;19;0
27/12/2012;20:00;6,7;83;0;18;0
27/12/2012;21:00;6,6;87;0;16;0
27/12/2012;22:00;6,3;88,5;0;17;0
27/12/2012;23:00;6;90,5;0;16;0
28/12/2012;00:00;6,1;92,5;0;15;0
28/12/2012;01:00;6,3;95;0;14;0
28/12/2012;02:00;6,4;95,5;0;13;0
28/12/2012;03:00;6,5;96;0,6;11;0
28/12/2012;04:00;6,5;97;0,2;9;0
28/12/2012;05:00;6,6;96,5;0,2;10;0
28/12/2012;06:00;6,7;97,5;0;9;0
28/12/2012;07:00;6,9;98;0;11;2
28/12/2012;08:00;7,2;98;0;14;4
28/12/2012;09:00;7,7;97,5;0;16;8
28/12/2012;10:00;8,1;98;0,2;16;16
28/12/2012;11:00;8,7;98;0;14;16
28/12/2012;12:00;9,3;98,5;0;15;22
28/12/2012;13:00;9,9;99;0;14;18
28/12/2012;14:00;10,4;98,5;0;13;10
28/12/2012;15:00;10,3;98,5;0,2;12;4
28/12/2012;16:00;10,5;98,5;0;11;0
28/12/2012;17:00;10,3;98,5;0;11;0
28/12/2012;18:00;10,3;98,5;0;13;0
28/12/2012;19:00;10,6;98;0;14;0
28/12/2012;20:00;10,4;97;0;16;0
28/12/2012;21:00;10,4;97;0;15;0
28/12/2012;22:00;10,4;96,5;0;15;0
28/12/2012;23:00;9,8;97;0;15;0
29/12/2012;00:00;10,2;96;0;14;0
29/12/2012;01:00;9,9;96;0;12;0
29/12/2012;02:00;8,6;97;0;11;0
29/12/2012;03:00;7,6;98;0;11;0
29/12/2012;04:00;6,9;99;0;10;0
29/12/2012;05:00;6,8;99,5;0;12;0
29/12/2012;06:00;6,5;98,5;0;12;0
29/12/2012;07:00;6,5;97;0;14;0
29/12/2012;08:00;7,3;91,5;0;14;24
29/12/2012;09:00;8,8;86;0;16;60
29/12/2012;10:00;11,3;77,5;0;16;88
29/12/2012;11:00;12,3;70,5;0;21;98
29/12/2012;12:00;12,8;70;0;21;92
29/12/2012;13:00;12,9;71;0;22;72
29/12/2012;14:00;12,4;72;0;18;46
29/12/2012;15:00;12,2;71;0;17;6
29/12/2012;16:00;11,1;79,5;0;24;0
29/12/2012;17:00;9,9;82,5;0,2;24;0
29/12/2012;18:00;9,5;83,5;0;23;0
29/12/2012;19:00;9,5;84;0;28;0
29/12/2012;20:00;9;86;0;27;0
29/12/2012;21:00;8,2;86,5;0;24;0
29/12/2012;22:00;8,3;84,5;0;20;0
29/12/2012;23:00;7,9;84;0;24;0
30/12/2012;00:00;7,6;83;0;24;0
30/12/2012;01:00;7,2;86;0;22;0
30/12/2012;02:00;7,4;85,5;0;21;0
30/12/2012;03:00;7,1;86;0;24;0
30/12/2012;04:00;6,7;87;0;22;0
30/12/2012;05:00;6,1;87,5;0;21;0
30/12/2012;06:00;5,6;90,5;0;18;0
30/12/2012;07:00;5,7;91;0;17;0
30/12/2012;08:00;6,9;87,5;0;19;22
30/12/2012;09:00;7,5;86,5;0;23;58
30/12/2012;10:00;8,4;85,5;0;20;84
30/12/2012;11:00;8,9;84,5;0;20;94
30/12/2012;12:00;9,3;84;0;19;78
30/12/2012;13:00;9,8;82,5;0;19;56
30/12/2012;14:00;9,4;83;0;18;30
30/12/2012;15:00;9,2;84;0;17;16
30/12/2012;16:00;8,7;84,5;0;15;0
30/12/2012;17:00;8,2;85;0;14;0
30/12/2012;18:00;7,8;85,5;0;16;0
30/12/2012;19:00;7,3;87,5;0;13;0
30/12/2012;20:00;7;91,5;0;10;0
30/12/2012;21:00;6,9;92,5;0;13;0
30/12/2012;22:00;6,5;94;0;13;0
30/12/2012;23:00;6,7;95;0;13;0
31/12/2012;00:00;6;97;0;12;0
31/12/2012;01:00;5,8;98;0;12;0
31/12/2012;02:00;6,4;98;0;13;0
31/12/2012;03:00;7;98,5;0;13;0
31/12/2012;04:00;7,1;98;0;14;0
31/12/2012;05:00;7,2;97,5;0;15;0
31/12/2012;06:00;7,4;96,5;0;19;0
31/12/2012;07:00;7,4;96;0;20;0
31/12/2012;08:00;7,7;94,5;0;20;8
31/12/2012;09:00;8,6;91,5;0;21;28
31/12/2012;10:00;8,9;93;0;20;28
31/12/2012;11:00;9,7;88;0;23;46
31/12/2012;12:00;10,1;85,5;0;23;38
31/12/2012;13:00;10,6;83,5;0;22;50
31/12/2012;14:00;10,4;82;0;22;44
31/12/2012;15:00;9,7;80;0;20;14
31/12/2012;16:00;9,3;80;0;20;0
31/12/2012;17:00;9;81;0;20;0
31/12/2012;18:00;8,8;80;0;21;0
31/12/2012;19:00;8,4;80,5;0;20;0
31/12/2012;20:00;8,3;81;0;23;0
31/12/2012;21:00;7,9;84;0;21;0
31/12/2012;22:00;7,7;85,5;0,2;20;0
31/12/2012;23:00;7,2;93;1;21;0
01/01/2013;00:00;7;95;1,2;21;0
01/01/2013;01:00;7,1;96,5;1,2;18;0
01/01/2013;02:00;7,5;97,5;1,8;17;0
01/01/2013;03:00;7,7;97,5;1;20;0
01/01/2013;04:00;7,8;97,5;0,6;18;0
01/01/2013;05:00;7,9;97,5;0;14;0
01/01/2013;06:00;8;98;0;15;0
01/01/2013;07:00;8,3;98;0,2;14;2
01/01/2013;08:00;8;94;0,4;15;8
01/01/2013;09:00;8,6;89,5;0;14;24
01/01/2013;10:00;8,9;86,5;0;17;58
01/01/2013;11:00;8,5;83,5;0;17;38
01/01/2013;12:00;8,3;82,5;0;13;58
01/01/2013;13:00;9;78,5;0;13;72
01/01/2013;14:00;7,6;79;0,2;13;38
01/01/2013;15:00;7;80;0;9;10
01/01/2013;16:00;5,4;87;0;7;0
01/01/2013;17:00;4,1;93,5;0;3;0
01/01/2013;18:00;5,1;94;0;4;0
01/01/2013;19:00;4,8;89;0;11;0
01/01/2013;20:00;4,1;93;0;7;0
01/01/2013;21:00;2,9;95,5;0;5;0
01/01/2013;22:00;2,7;96;0;5;0
01/01/2013;23:00;2,4;96,5;0;7;0
02/01/2013;00:00;1,8;97;0;6;0
02/01/2013;01:00;1,7;97,5;0;4;0
02/01/2013;02:00;2,1;98;0;4;0
02/01/2013;03:00;2,5;98;0,2;7;0
02/01/2013;04:00;1,9;97,5;0;9;0
02/01/2013;05:00;2,4;97,5;0;7;0
02/01/2013;06:00;2,6;97,5;0;7;0
02/01/2013;07:00;2,6;96,5;0;5;0
02/01/2013;08:00;2,8;96,5;0;4;12
02/01/2013;09:00;4,2;95;0;6;56
02/01/2013;10:00;5,5;93,5;0;8;86
02/01/2013;11:00;6,9;89;0;7;100
02/01/2013;12:00;7,3;88,5;0;8;74
02/01/2013;13:00;7,5;89;0;10;56
02/01/2013;14:00;7,6;89,5;0;7;28
02/01/2013;15:00;7,3;93;0;6;8
02/01/2013;16:00;7,1;94;0;5;0
02/01/2013;17:00;6,9;93,5;0;6;0
02/01/2013;18:00;6,6;95;0;6;0
02/01/2013;19:00;6,5;96;0;7;0
02/01/2013;20:00;6,4;95,5;0;8;0
02/01/2013;21:00;6,5;95;0;8;0
02/01/2013;22:00;6,4;97;0;10;0
02/01/2013;23:00;6,3;98;0,8;9;0
03/01/2013;00:00;6,5;98,5;0,2;12;0
03/01/2013;01:00;6,6;99;0,4;13;0
03/01/2013;02:00;6,9;99,5;0,2;13;0
03/01/2013;03:00;7,2;100;0,2;12;0
03/01/2013;04:00;7,3;100;0;13;0
03/01/2013;05:00;7,4;100,5;0;14;0
03/01/2013;06:00;7,4;100,5;0;13;0
03/01/2013;07:00;7,5;100,5;0;12;0
03/01/2013;08:00;7,9;100,5;0;12;8
03/01/2013;09:00;8,1;101;0;12;10
03/01/2013;10:00;8,4;101;0;11;16
03/01/2013;11:00;8,9;101;0;11;18
03/01/2013;12:00;9,3;101;0;11;26
03/01/2013;13:00;9,4;101;0;10;14
03/01/2013;14:00;9,5;101;0;8;8
03/01/2013;15:00;9,4;101;0;7;2
03/01/2013;16:00;9,2;101;0;7;0
03/01/2013;17:00;9,2;101,5;0;6;0
03/01/2013;18:00;9,1;101,5;0;8;0
03/01/2013;19:00;9,1;101,5;0;9;0
03/01/2013;20:00;9;101,5;0;7;0
03/01/2013;21:00;8,9;101,5;0,2;6;0
03/01/2013;22:00;8,9;101,5;0;6;0
03/01/2013;23:00;8,8;101,5;0;8;0
04/01/2013;00:00;8,5;101,5;0;8;0
04/01/2013;01:00;8,3;101,5;0;7;0
04/01/2013;02:00;8,2;101,5;0;4;0
04/01/2013;03:00;8,2;101,5;0;6;0
04/01/2013;04:00;8,2;101;0;6;0
04/01/2013;05:00;8,2;97,5;0;5;0
04/01/2013;06:00;8,2;97;0;4;0
04/01/2013;07:00;8,2;97,5;0;3;0
04/01/2013;08:00;8,3;97,5;0;4;4
04/01/2013;09:00;8,4;98;0;6;8
04/01/2013;10:00;8,6;98,5;0;7;26
04/01/2013;11:00;8,7;98,5;0;8;28
04/01/2013;12:00;8,8;98;0;8;28
04/01/2013;13:00;8,9;97,5;0;5;16
04/01/2013;14:00;9;97,5;0;5;12
04/01/2013;15:00;8,8;97;0;5;4
04/01/2013;16:00;8,7;94,5;0;7;0
04/01/2013;17:00;8,5;96;0;5;0
04/01/2013;18:00;8,3;97,5;0;6;0
04/01/2013;19:00;8,1;98;0;4;0
04/01/2013;20:00;8;98,5;0;6;0
04/01/2013;21:00;7,9;99;0;5;0
04/01/2013;22:00;7,9;99,5;0;5;0
04/01/2013;23:00;7,8;99,5;0;7;0
05/01/2013;00:00;7,9;100;0;7;0
05/01/2013;01:00;7,9;100;0;6;0
05/01/2013;02:00;7,8;99,5;0;6;0
05/01/2013;03:00;7,8;99;0;4;0
05/01/2013;04:00;7,8;98,5;0;4;0
05/01/2013;05:00;7,8;98,5;0;5;0
05/01/2013;06:00;7,8;98;0;5;0
05/01/2013;07:00;7,8;97,5;0;4;0
05/01/2013;08:00;8,2;96;0;5;8
05/01/2013;09:00;8,6;95,5;0;6;14
05/01/2013;10:00;8,9;93,5;0;4;20
05/01/2013;11:00;8,9;94,5;0;7;18
05/01/2013;12:00;8,7;95,5;0;8;16
05/01/2013;13:00;8,6;96;0;9;12
05/01/2013;14:00;8,4;96;0;7;4
05/01/2013;15:00;8,1;97,5;0;6;2
05/01/2013;16:00;7,8;98;0;5;0
05/01/2013;17:00;7,6;99;0,2;4;0
05/01/2013;18:00;7,5;99,5;0;4;0
05/01/2013;19:00;7,4;100;0;4;0
05/01/2013;20:00;7,2;100,5;0;5;0
05/01/2013;21:00;7;100,5;0;7;0
05/01/2013;22:00;6,7;100,5;0;8;0
05/01/2013;23:00;6,7;101;0;5;0
06/01/2013;00:00;6,6;101;0;4;0
06/01/2013;01:00;6,6;101;0;5;0
06/01/2013;02:00;6,6;101;0;6;0
06/01/2013;03:00;6,5;101;0;4;0
06/01/2013;04:00;6,5;101;0;2;0
06/01/2013;05:00;6,6;101;0;0;0
06/01/2013;06:00;6,7;101;0;3;0
06/01/2013;07:00;6,6;100,5;0;1;0
06/01/2013;08:00;6,7;98,5;0;3;4
06/01/2013;09:00;6,6;97;0;4;6
06/01/2013;10:00;6,6;96;0;5;12
06/01/2013;11:00;6,7;96,5;0;3;12
06/01/2013;12:00;6,7;97,5;0;2;12
06/01/2013;13:00;6,6;97,5;0;2;6
06/01/2013;14:00;6,6;98;0;4;8
06/01/2013;15:00;6,5;98;0;4;2
06/01/2013;16:00;6,4;97,5;0;4;0
06/01/2013;17:00;6,5;95,5;0;4;0
06/01/2013;18:00;6,5;95,5;0;4;0
06/01/2013;19:00;6,4;95,5;0;2;0
06/01/2013;20:00;6,4;95;0;3;0
06/01/2013;21:00;6,3;96;0;3;0
06/01/2013;22:00;6,2;95,5;0;2;0
06/01/2013;23:00;6,2;96,5;0;1;0
07/01/2013;00:00;5,5;97;0;0;0
07/01/2013;01:00;5,4;98,5;0;3;0
07/01/2013;02:00;5,8;98,5;0;4;0
07/01/2013;03:00;6,1;96;0;5;0
07/01/2013;04:00;6,2;93,5;0;5;0
07/01/2013;05:00;6,2;93;0;3;0
07/01/2013;06:00;6,2;93;0;3;0
07/01/2013;07:00;6,3;91;0;4;2
07/01/2013;08:00;6,8;90;0;5;14
07/01/2013;09:00;7,4;84,5;0;7;56
07/01/2013;10:00;7,3;85,5;0;7;56
07/01/2013;11:00;7,5;84,5;0;9;74
07/01/2013;12:00;7,4;88;0;5;34
07/01/2013;13:00;6,4;95;0;10;18
07/01/2013;14:00;5,9;95;0;9;12
07/01/2013;15:00;5,4;96,5;0;6;4
07/01/2013;16:00;5;97;0;7;0
07/01/2013;17:00;4,7;98,5;0;5;0
07/01/2013;18:00;4,8;99;0;4;0
07/01/2013;19:00;4,7;99;0;5;0
07/01/2013;20:00;4,7;99;0;4;0
07/01/2013;21:00;4,7;98,5;0;3;0
07/01/2013;22:00;4,6;98;0;4;0
07/01/2013;23:00;4,4;98;0;4;0
08/01/2013;00:00;4,4;99;0;5;0
08/01/2013;01:00;4,1;99;0;6;0
08/01/2013;02:00;4,2;99;0;4;0
08/01/2013;03:00;4,1;98,5;0;3;0
08/01/2013;04:00;3,8;98;0;4;0
08/01/2013;05:00;3,7;98;0;5;0
08/01/2013;06:00;3,4;98;0;6;0
08/01/2013;07:00;3,3;98;0;5;0
08/01/2013;08:00;3,1;99;0;4;2
08/01/2013;09:00;3,1;99;0;6;10
08/01/2013;10:00;3,3;99;0;4;12
08/01/2013;11:00;3,3;98,5;0;6;16
08/01/2013;12:00;3,2;98,5;0;7;16
08/01/2013;13:00;3,4;98,5;0;6;14
08/01/2013;14:00;3,1;99;0;7;6
08/01/2013;15:00;2,9;99,5;0;5;2
08/01/2013;16:00;3;99,5;0;5;0
08/01/2013;17:00;3;100;0,2;6;0
08/01/2013;18:00;2,9;100;0;5;0
08/01/2013;19:00;2,8;100;0;5;0
08/01/2013;20:00;2,8;100;0;3;0
08/01/2013;21:00;2,8;100;0;3;0
08/01/2013;22:00;2,9;100;0;2;0
08/01/2013;23:00;2,7;99;0;6;0
09/01/2013;00:00;2,9;97;0;5;0
09/01/2013;01:00;2,8;96;0;6;0
09/01/2013;02:00;2,8;96,5;0;6;0
09/01/2013;03:00;2,7;96;0;6;0
09/01/2013;04:00;2,6;97;0;7;0
09/01/2013;05:00;2,5;98;0;7;0
09/01/2013;06:00;2,5;99;0;6;0
09/01/2013;07:00;2,6;99;0;5;0
09/01/2013;08:00;2,7;98;0;7;6
09/01/2013;09:00;2,8;97,5;0;9;14
09/01/2013;10:00;3;98,5;0;8;14
09/01/2013;11:00;2,8;98,5;0;10;20
09/01/2013;12:00;3,1;99,5;0;9;24
09/01/2013;13:00;3,6;100;0;10;26
09/01/2013;14:00;3,7;98,5;0;9;12
09/01/2013;15:00;3,7;98,5;0;9;4
09/01/2013;16:00;3,6;99,5;0;10;0
09/01/2013;17:00;3,4;100;0,2;8;0
09/01/2013;18:00;3,5;100,5;0,2;9;0
09/01/2013;19:00;3,4;101;0,2;9;0
09/01/2013;20:00;3,5;101;0,2;8;0
09/01/2013;21:00;3,4;101,5;0,4;8;0
09/01/2013;22:00;3,4;101,5;0,2;9;0
09/01/2013;23:00;3,4;101,5;0,2;8;0
10/01/2013;00:00;3,4;102;0,2;7;0
10/01/2013;01:00;3,6;102;0;8;0
10/01/2013;02:00;3,7;102;0;7;0
10/01/2013;03:00;3,8;102;0;7;0
10/01/2013;04:00;4;102;0;8;0
10/01/2013;05:00;4,2;102;0;9;0
10/01/2013;06:00;4,3;102;0;7;0
10/01/2013;07:00;4,5;102;0,2;5;0
10/01/2013;08:00;4,7;102,5;0,8;7;4
10/01/2013;09:00;5,1;102,5;0,4;7;8
10/01/2013;10:00;5,5;102,5;0,6;8;12
10/01/2013;11:00;6,6;102;0,8;8;18
10/01/2013;12:00;7,7;102;0,4;8;28
10/01/2013;13:00;8,6;102;0,2;11;28
10/01/2013;14:00;8,7;102;0;9;20
10/01/2013;15:00;8,8;102;0;7;12
10/01/2013;16:00;8,5;101,5;0;7;2
10/01/2013;17:00;8,4;101,5;0;9;0
10/01/2013;18:00;7,9;101,5;0,2;8;0
10/01/2013;19:00;7,9;101,5;0,2;7;0
10/01/2013;20:00;7,9;101,5;0;6;0
10/01/2013;21:00;7,7;101,5;0,2;9;0
10/01/2013;22:00;7,8;101,5;1,8;12;0
10/01/2013;23:00;7,4;101,5;1,4;12;0
11/01/2013;00:00;6,9;101,5;0,2;10;0
11/01/2013;01:00;6,6;101;0,2;10;0
11/01/2013;02:00;6,4;100;0;11;0
11/01/2013;03:00;6,3;99;0;14;0
11/01/2013;04:00;6;95;0;12;0
11/01/2013;05:00;5,8;91,5;0;13;0
11/01/2013;06:00;5;92,5;0;13;0
11/01/2013;07:00;4,3;94,5;0;10;0
11/01/2013;08:00;4,3;91,5;0;9;16
11/01/2013;09:00;4,7;87,5;0;12;46
11/01/2013;10:00;5,2;84,5;0;9;74
11/01/2013;11:00;5,7;83;0;8;92
11/01/2013;12:00;5,9;81;0;10;68
11/01/2013;13:00;6;80,5;0;10;46
11/01/2013;14:00;6,3;80,5;0;9;38
11/01/2013;15:00;6;86;0;5;18
11/01/2013;16:00;5,5;89,5;0,2;4;0
11/01/2013;17:00;4,9;95;0,2;6;0
11/01/2013;18:00;4;97;0;5;0
11/01/2013;19:00;3,3;98,5;0;5;0
11/01/2013;20:00;2,3;99;0;5;0
11/01/2013;21:00;1,9;99,5;0;3;0
11/01/2013;22:00;1,1;100;0;3;0
11/01/2013;23:00;0,6;100,5;0,2;4;0
12/01/2013;00:00;0,6;101,5;0;5;0
12/01/2013;01:00;1;101,5;0;7;0
12/01/2013;02:00;1,4;102;1;4;0
12/01/2013;03:00;1,8;102;0;8;0
12/01/2013;04:00;1,5;102;0;5;0
12/01/2013;05:00;1,3;102;0;6;0
12/01/2013;06:00;1,3;102,5;0;9;0
12/01/2013;07:00;1,7;102,5;0;9;0
12/01/2013;08:00;2,3;102,5;0;10;4
12/01/2013;09:00;2,9;102,5;0;9;18
12/01/2013;10:00;3,8;102;0;11;28
12/01/2013;11:00;4,4;101,5;0;15;46
12/01/2013;12:00;4,5;90;0;13;32
12/01/2013;13:00;4,8;90,5;0;12;42
12/01/2013;14:00;5;91,5;0;9;20
12/01/2013;15:00;4,8;93,5;0;7;6
12/01/2013;16:00;4,5;96;0;6;0
12/01/2013;17:00;4,5;97;0;7;0
12/01/2013;18:00;4,4;97,5;0;5;0
12/01/2013;19:00;4,2;98;0,6;3;0
12/01/2013;20:00;4,1;99;5,8;6;0
12/01/2013;21:00;4,1;100;2,2;9;0
12/01/2013;22:00;3,9;100,5;0;3;0
12/01/2013;23:00;3,6;101;0;1;0
13/01/2013;00:00;3,5;101;0;4;0
13/01/2013;01:00;3,5;101,5;0;3;0
13/01/2013;02:00;3,6;101,5;0;3;0
13/01/2013;03:00;3,5;102;0;5;0
13/01/2013;04:00;3,4;102;0;4;0
13/01/2013;05:00;3,2;102;0;5;0
13/01/2013;06:00;3,4;102,5;0;6;0
13/01/2013;07:00;3,5;102,5;0;7;0
13/01/2013;08:00;3,5;102,5;0;8;8
13/01/2013;09:00;3,5;102,5;0;8;14
13/01/2013;10:00;3,6;102,5;0;9;18
13/01/2013;11:00;3,9;102,5;0;10;22
13/01/2013;12:00;4,3;102,5;0;9;26
13/01/2013;13:00;4,5;102;0;9;30
13/01/2013;14:00;4,5;86;0;10;20
13/01/2013;15:00;4;92;0;8;8
13/01/2013;16:00;3,5;94;0;9;0
13/01/2013;17:00;3;95,5;0;10;0
13/01/2013;18:00;2,6;98;0,4;9;0
13/01/2013;19:00;1,9;99;0,6;11;0
13/01/2013;20:00;1,1;99;0;11;0
13/01/2013;21:00;0,8;99,5;0;10;0
13/01/2013;22:00;0,4;98,5;0;12;0
13/01/2013;23:00;0,1;96;0;13;0
14/01/2013;00:00;-0,4;92;0;12;0
14/01/2013;01:00;-0,8;88;0;14;0
14/01/2013;02:00;-1,5;87,5;0;15;0
14/01/2013;03:00;-2;90,5;0;11;0
14/01/2013;04:00;-2,4;91,5;0;10;0
14/01/2013;05:00;-2,6;93;0;6;0
14/01/2013;06:00;-2,6;92,5;0;8;0
14/01/2013;07:00;-2,7;93;0;9;2
14/01/2013;08:00;-2,4;92,5;0;9;12
14/01/2013;09:00;-1,9;87;0;9;56
14/01/2013;10:00;-1,9;87,5;0;8;50
14/01/2013;11:00;-0,6;82,5;0;5;106
14/01/2013;12:00;-0,7;77,5;0;5;92
14/01/2013;13:00;-0,3;76,5;0;7;38
14/01/2013;14:00;-0,1;75,5;0;8;30
14/01/2013;15:00;0;79;0;8;10
14/01/2013;16:00;0;82,5;0;9;0
14/01/2013;17:00;0,4;82,5;0;11;0
14/01/2013;18:00;0,6;87,5;0;14;0
14/01/2013;19:00;0,7;93;0;16;0
14/01/2013;20:00;0,6;98;0;17;0
14/01/2013;21:00;0,7;99;0,4;20;0
14/01/2013;22:00;0,9;100;0,6;21;0
14/01/2013;23:00;1,7;100;0,6;18;0
15/01/2013;00:00;1,6;100;0,4;19;0
15/01/2013;01:00;2;99,5;0,4;18;0
15/01/2013;02:00;1,6;99,5;0;13;0
15/01/2013;03:00;1,3;99;0;12;0
15/01/2013;04:00;1,1;98,5;0;14;0
15/01/2013;05:00;1;98,5;0;13;0
15/01/2013;06:00;0,6;98,5;0;12;0
15/01/2013;07:00;0,6;99;0;13;0
