treatment	variety	year	bloc	volume	concentration	plant	leaf	absorbance	dilution	coef
T2	Tremie12	2012	1	150	150	6	F4	0,522	2	0,044799176
T2	Tremie12	2012	1	150	150	7	F1	0,35	8	0,0448
T2	Tremie12	2012	1	150	150	7	F2	0,545	16	0,044799967
T2	Tremie12	2012	1	150	150	7	F3	0,263	12	0,044799637
T2	Tremie12	2012	1	150	150	7	F4	0,317	2	0,044799322
T2	Tremie12	2012	1	150	150	8	F1	0,5	8	0,044799857
T2	Tremie12	2012	1	150	150	8	F2	0,403	16	0,044799867
T2	Tremie12	2012	1	150	150	8	F3	0,739	3	0,044799644
T2	Tremie12	2012	1	150	150	8	F4	0,225	2	0,044798407
T2	Tremie12	2012	1	150	150	9	F1	0,992	2	0,044799711
T2	Tremie12	2012	1	150	150	9	F2	0,75	4	0,044799522
T2	Tremie12	2012	1	150	150	9	F3	0,527	3	0,044798957
T2	Tremie12	2012	1	150	150	9	F4	0,519	2	0,044799309
T2	Tremie12	2012	1	150	150	10	F1	0,978	2	0,044799707
T2	Tremie12	2012	1	150	150	10	F2	0,707	16	0,0448
T2	Tremie12	2012	1	150	150	10	F3	0,407	3	0,044799119
T2	Tremie12	2012	1	150	150	10	F4	0,216	2	0,044799336
T2	Tremie12	2012	2	150	150	1	F1	0,609	20	0,0448
T2	Tremie12	2012	2	150	150	1	F2	0,352	16	0,044799745
T2	Tremie12	2012	2	150	150	1	F3	0,544	3	0,044799473
T2	Tremie12	2012	2	150	150	1	F4	0,41	2	0,044798951
T2	Tremie12	2012	2	150	150	2	F1	0,614	2	0,044799533
T2	Tremie12	2012	2	150	150	2	F2	0,525	4	0,0448
T2	Tremie12	2012	2	150	150	2	F3	0,921	3	0,044799351
T2	Tremie12	2012	2	150	150	2	F4	0,338	2	0,044797879
T2	Tremie12	2012	2	150	150	3	F1	0,915	8	0,044799961
T2	Tremie12	2012	2	150	150	3	F2	0,325	16	0,044799779
T2	Tremie12	2012	2	150	150	3	F3	0,447	3	0,044798557
T2	Tremie12	2012	2	150	150	3	F4	0,722	2	0,044798809
T2	Tremie12	2012	2	150	150	4	F1	0,794	2	0,044799278
T2	Tremie12	2012	2	150	150	4	F2	0,264	4	0,044798914
T2	Tremie12	2012	2	150	150	4	F3	0,284	3	0,044799663
T2	Tremie12	2012	2	150	150	4	F4	0,302	2	0,044797152
T2	Tremie12	2012	2	150	150	5	F1	0,854	8	0,0448
T2	Tremie12	2012	2	150	150	5	F2	0,966	4	0,0448
T2	Tremie12	2012	2	150	150	5	F3	0,575	3	0,044799377
T2	Tremie12	2012	2	150	150	5	F4	0,66	2	0,044798914
T2	Tremie12	2012	2	150	150	6	F1	0,263	8	0,044799319
T2	Tremie12	2012	2	150	150	6	F2	0,313	16	0,044799885
T2	Tremie12	2012	2	150	150	6	F3	0,897	3	0,044799973
T2	Tremie12	2012	2	150	150	6	F4	0,419	2	0,04479846
T2	Tremie12	2012	2	150	150	7	F1	0,322	8	0,0448
T2	Tremie12	2012	2	150	150	7	F2	0,748	4	0,044799808
T2	Tremie12	2012	2	150	150	7	F3	0,505	3	0,044799953
T2	Tremie12	2012	2	150	150	7	F4	0,674	2	0,044798937
T2	Tremie12	2012	2	150	150	8	F1	0,854	2	0,0448
T2	Tremie12	2012	2	150	150	8	F2	0,355	16	0,044799899
T2	Tremie12	2012	2	150	150	8	F3	0,461	3	0,044799326
T2	Tremie12	2012	2	150	150	9	F1	0,332	8	0,044799784
T2	Tremie12	2012	2	150	150	9	F2	0,405	16	0,044799956
T2	Tremie12	2012	2	150	150	9	F3	0,263	12	0,044799637
T2	Tremie12	2012	2	150	150	9	F4	0,164	2	0,044796504
T2	Tremie12	2012	2	150	150	10	F1	0,822	2	0,044799302
T2	Tremie12	2012	2	150	150	10	F2	0,725	4	0,044799407
T2	Tremie12	2012	2	150	150	10	F3	0,238	3	0,044798595
T2	Tremie12	2012	2	150	150	10	F4	0,622	2	0,04479977
T2	Tremie12	2012	1	200	150	1	F1	0,268	10	0,044799572
T2	Tremie12	2012	1	200	150	1	F2	0,21	10	0,0448
T2	Tremie12	2012	1	200	150	1	F3	0,214	5	0,044799866
T2	Tremie12	2012	1	200	150	2	F1	0,639	10	0,044799978
T2	Tremie12	2012	1	200	150	2	F2	0,921	10	0,04479986
T2	Tremie12	2012	1	200	150	2	F3	0,64	5	0,044799731
T2	Tremie12	2012	1	200	150	2	F4	0,351	3	0,044798979
T2	Tremie12	2012	1	200	150	3	F1	0,848	20	0,044799932
T2	Tremie12	2012	1	200	150	3	F2	0,342	20	0,044799874
T2	Tremie12	2012	1	200	150	3	F3	0,501	5	0,044799342
T2	Tremie12	2012	1	200	150	3	F4	0,276	3	0,044797922
T2	Tremie12	2012	1	200	150	4	F1	0,508	10	0,044799944
T2	Tremie12	2012	1	200	150	4	F2	0,569	20	0,044799975
T2	Tremie12	2012	1	200	150	4	F3	0,596	5	0,044799904
T2	Tremie12	2012	1	200	150	4	F4	0,802	3	0,044799464
T2	Tremie12	2012	1	200	150	5	F1	0,537	10	0,044799653
T2	Tremie12	2012	1	200	150	5	F2	0,821	20	0,044799983
T2	Tremie12	2012	1	200	150	5	F3	0,662	10	0,044799957
T2	Tremie12	2012	1	200	150	5	F4	0,444	3	0,044798709
T2	Tremie12	2012	1	200	150	6	F1	0,485	10	0,04479997
T2	Tremie12	2012	1	200	150	6	F2	0,927	20	0,044799923
T2	Tremie12	2012	1	200	150	6	F3	0,692	5	0,044799503
T2	Tremie12	2012	1	200	150	6	F4	0,473	3	0,044798737
T2	Tremie12	2012	1	200	150	7	F1	0,596	10	0,044799904
T2	Tremie12	2012	1	200	150	7	F2	0,643	10	0,044799933
T2	Tremie12	2012	1	200	150	7	F3	0,588	5	0,0448
T2	Tremie12	2012	1	200	150	7	F4	0,328	3	0,044798543
T2	Tremie12	2012	1	200	150	8	F1	0,739	10	0,044799825
T2	Tremie12	2012	1	200	150	8	F2	0,736	10	0,044799922
T2	Tremie12	2012	1	200	150	8	F3	0,498	5	0,044799482
T2	Tremie12	2012	1	200	150	8	F4	0,274	3	0,044798082
T2	Tremie12	2012	1	200	150	9	F1	0,117	10	0,044798407
T2	Tremie12	2012	1	200	150	9	F2	0,747	10	0,044799751
T2	Tremie12	2012	1	200	150	9	F3	0,293	5	0,044799853
T2	Tremie12	2012	1	200	150	10	F1	0,255	10	0,044799719
T2	Tremie12	2012	1	200	150	10	F2	0,399	10	0,044799748
T2	Tremie12	2012	1	200	150	10	F3	0,658	5	0,044799695
T2	Tremie12	2012	1	200	150	10	F4	0,327	3	0,044798612
T2	Tremie12	2012	2	200	150	1	F1	0,322	10	0,0448
T2	Tremie12	2012	2	200	150	1	F2	0,526	10	0,044799891
T2	Tremie12	2012	2	200	150	1	F3	0,347	5	0,044799628
T2	Tremie12	2012	2	200	150	1	F4	0,672	3	0,0448
T2	Tremie12	2012	2	200	150	2	F1	0,299	10	0,044799377
T2	Tremie12	2012	2	200	150	2	F2	0,643	10	0,044799933
T2	Tremie12	2012	2	200	150	2	F3	0,546	10	0,0448
T2	Tremie12	2012	2	200	150	2	F4	0,496	3	0,044799037
T2	Tremie12	2012	2	200	150	3	F1	0,2	10	0,044799857
T2	Tremie12	2012	2	200	150	3	F2	0,522	10	0,044799945
T2	Tremie12	2012	2	200	150	3	F3	0,556	5	0,044799691
T2	Tremie12	2012	2	200	150	3	F4	0,614	6	0,044799533
T2	Tremie12	2012	2	200	150	4	F1	0,35	10	0,0448
T2	Tremie12	2012	2	200	150	4	F2	0,758	10	0,044799849
T2	Tremie12	2012	2	200	150	4	F3	0,728	10	0,0448
T2	Tremie12	2012	2	200	150	4	F4	0,858	3	0,044799499
T2	Tremie12	2012	2	200	150	5	F1	0,969	10	0,044799926
T2	Tremie12	2012	2	200	150	5	F2	0,803	20	0,044799893
T2	Tremie12	2012	2	200	150	5	F3	0,613	10	0,04479979
T2	Tremie12	2012	2	200	150	5	F4	0,47	3	0,044798882
T2	Tremie12	2012	2	200	150	6	F1	0,484	10	0,044799882
T2	Tremie12	2012	2	200	150	6	F2	0,452	10	0,044799937
T2	Tremie12	2012	2	200	150	6	F3	0,259	5	0,044798838
T2	Tremie12	2012	2	200	150	6	F4	0,474	3	0,044798689
T2	Tremie12	2012	2	200	150	7	F1	0,427	10	0,044799765
T2	Tremie12	2012	2	200	150	7	F2	0,519	20	0,04479989
T2	Tremie12	2012	2	200	150	7	F3	0,634	10	0,044799955
T2	Tremie12	2012	2	200	150	7	F4	0,558	3	0,044798887
T2	Tremie12	2012	2	200	150	8	F1	0,674	10	0,04479983
T2	Tremie12	2012	2	200	150	8	F2	0,498	20	0,044799885
T2	Tremie12	2012	2	200	150	8	F3	0,847	5	0,044799645
T2	Tremie12	2012	2	200	150	8	F4	0,578	6	0,044799835
T2	Tremie12	2012	2	200	150	9	F1	0,371	10	0,04479973
T2	Tremie12	2012	2	200	150	9	F2	0,541	10	0,044799974
T2	Tremie12	2012	2	200	150	9	F3	0,355	5	0,044799475
T2	Tremie12	2012	2	200	150	9	F4	0,402	3	0,044799406
T2	Tremie12	2012	2	200	150	10	F1	0,426	10	0,044799663
T2	Tremie12	2012	2	200	150	10	F2	0,848	10	0,044799932
T2	Tremie12	2012	2	200	150	10	F3	0,668	5	0,044799742
T2	Tremie12	2012	2	200	150	10	F4	0,316	3	0,044799395
T1	Tremie13	2013	1	40	150	1	F1	0,22	1	0,04529545
T1	Tremie13	2013	1	40	150	1	F2	0,359	1	0,045299685
T1	Tremie13	2013	1	40	150	1	F3	0,78	1	0,045298798
T1	Tremie13	2013	1	40	150	1	F4	0,649	1	0,045299086
T1	Tremie13	2013	1	40	150	2	F1	0,2	1	0,045289855
T1	Tremie13	2013	1	40	150	2	F2	0,259	1	0,045295558
T1	Tremie13	2013	1	40	150	2	F3	0,448	1	0,045298281
T1	Tremie13	2013	1	40	150	2	F4	0,504	1	0,045299299
T1	Tremie13	2013	1	40	150	3	F1	0,547	1	0,045296456
T1	Tremie13	2013	1	40	150	3	F2	0,323	1	0,04529519
T1	Tremie13	2013	1	40	150	3	F3	0,912	1	0,045298763
T1	Tremie13	2013	1	40	150	3	F4	0,436	1	0,045298701
T1	Tremie13	2013	1	40	150	4	F1	0,108	1	0,045283019
T1	Tremie13	2013	1	40	150	4	F2	0,368	1	0,045297883
T1	Tremie13	2013	1	40	150	4	F3	0,375	1	0,045295326
T1	Tremie13	2013	1	40	150	4	F4	0,46	1	0,045297883
T1	Tremie13	2013	1	40	150	5	F1	0,096	1	0,045283019
T1	Tremie13	2013	1	40	150	5	F2	0,338	1	0,045296167
T1	Tremie13	2013	1	40	150	5	F3	0,13	1	0,045296167
T1	Tremie13	2013	1	40	150	5	F4	0,138	1	0,04529045
T1	Tremie13	2013	1	40	150	6	F1	0,485	1	0,045297469
T1	Tremie13	2013	1	40	150	6	F2	0,967	1	0,045299105
T1	Tremie13	2013	1	40	150	6	F3	0,558	1	0,045299562
T1	Tremie13	2013	1	40	150	6	F4	0,502	1	0,045298683
T1	Tremie13	2013	1	40	150	7	F1	0,115	1	0,045293423
T1	Tremie13	2013	1	40	150	7	F2	0,258	1	0,045294944
T1	Tremie13	2013	1	40	150	7	F3	0,333	1	0,045299959
T1	Tremie13	2013	1	40	150	7	F4	0,317	1	0,045298657
T1	Tremie13	2013	1	40	150	8	F1	0,139	1	0,045291626
T1	Tremie13	2013	1	40	150	8	F2	0,402	1	0,045295775
T1	Tremie13	2013	1	40	150	8	F3	0,552	1	0,045297883
T1	Tremie13	2013	1	40	150	8	F4	0,348	1	0,045294807
T1	Tremie13	2013	1	40	150	9	F1	0,073	1	0,04528536
T1	Tremie13	2013	1	40	150	9	F2	0,426	1	0,045299872
T1	Tremie13	2013	1	40	150	9	F3	0,95	1	0,045298493
T1	Tremie13	2013	1	40	150	9	F4	0,624	1	0,045299456
T1	Tremie13	2013	1	40	150	10	F1	0,523	4	0,045299034
T1	Tremie13	2013	1	40	150	10	F2	0,459	2	0,045299778
T1	Tremie13	2013	1	40	150	10	F3	0,536	1	0,045297051
T1	Tremie13	2013	1	40	150	10	F4	0,575	1	0,045296991
T1	Tremie13	2013	2	40	150	1	F1	0,094	1	0,045279383
T1	Tremie13	2013	2	40	150	1	F2	0,449	1	0,045298628
T1	Tremie13	2013	2	40	150	1	F3	0,566	1	0,045298119
T1	Tremie13	2013	2	40	150	1	F4	0,684	2	0,045299513
T1	Tremie13	2013	2	40	150	2	F1	0,044	1	0,04526749
T1	Tremie13	2013	2	40	150	2	F2	0,531	1	0,045299437
T1	Tremie13	2013	2	40	150	2	F3	0,438	1	0,04529941
T1	Tremie13	2013	2	40	150	2	F4	0,517	1	0,04529922
T1	Tremie13	2013	2	40	150	3	F1	0,057	1	0,045274027
T1	Tremie13	2013	2	40	150	3	F2	0,286	1	0,045296167
T1	Tremie13	2013	2	40	150	3	F3	0,081	1	0,045276691
T1	Tremie13	2013	2	40	150	3	F4	0,17	1	0,045297096
T1	Tremie13	2013	2	40	150	4	F1	0,093	1	0,045299562
T1	Tremie13	2013	2	40	150	4	F2	0,165	1	0,045292341
T1	Tremie13	2013	2	40	150	4	F3	0,115	1	0,045293423
T1	Tremie13	2013	2	40	150	4	F4	0,165	1	0,045292341
T1	Tremie13	2013	2	40	150	5	F1	0,535	1	0,045296757
T1	Tremie13	2013	2	40	150	5	F2	0,664	1	0,045299495
T1	Tremie13	2013	2	40	150	5	F3	0,631	1	0,045297918
T1	Tremie13	2013	2	40	150	5	F4	0,781	1	0,045298997
T1	Tremie13	2013	2	40	150	6	F1	0,061	1	0,04528582
T1	Tremie13	2013	2	40	150	6	F2	0,653	1	0,045296892
T1	Tremie13	2013	2	40	150	6	F3	0,494	2	0,045298244
T1	Tremie13	2013	2	40	150	6	F4	0,528	2	0,045298559
T1	Tremie13	2013	2	40	150	7	F1	0,178	1	0,045292621
T1	Tremie13	2013	2	40	150	7	F2	0,37	1	0,045298727
T1	Tremie13	2013	2	40	150	7	F3	0,515	1	0,045298619
T1	Tremie13	2013	2	40	150	7	F4	0,907	1	0,045297907
T1	Tremie13	2013	2	40	150	8	F1	0,204	1	0,045293073
T1	Tremie13	2013	2	40	150	8	F2	0,464	1	0,045299229
T1	Tremie13	2013	2	40	150	8	F3	0,524	1	0,045297372
T1	Tremie13	2013	2	40	150	8	F4	0,625	1	0,045299703
T1	Tremie13	2013	2	40	150	9	F1	0,334	1	0,045294277
T1	Tremie13	2013	2	40	150	9	F2	0,45	1	0,045298973
T1	Tremie13	2013	2	40	150	9	F3	0,385	1	0,045299447
T1	Tremie13	2013	2	40	150	9	F4	0,856	1	0,045298195
T1	Tremie13	2013	2	40	150	10	F1	0,111	1	0,045287638
T1	Tremie13	2013	2	40	150	10	F2	0,282	1	0,045293929
T1	Tremie13	2013	2	40	150	10	F3	0,546	1	0,045299925
T1	Tremie13	2013	2	40	150	10	F4	0,494	1	0,045296167
T1	Tremie13	2013	1	80	150	1	F1	0,179	1	0,045293522
T1	Tremie13	2013	1	80	150	1	F2	0,273	1	0,045296167
T1	Tremie13	2013	1	80	150	1	F3	0,543	1	0,045299074
T1	Tremie13	2013	1	80	150	1	F4	0,653	1	0,045296892
T1	Tremie13	2013	1	80	150	2	F1	0,056	1	0,045270816
T1	Tremie13	2013	1	80	150	2	F2	0,148	1	0,045287638
T1	Tremie13	2013	1	80	150	2	F3	0,274	1	0,045296743
T1	Tremie13	2013	1	80	150	2	F4	0,276	1	0,045297883
T1	Tremie13	2013	1	80	150	3	F1	0,215	1	0,045291763
T1	Tremie13	2013	1	80	150	3	F2	0,195	1	0,045296167
T1	Tremie13	2013	1	80	150	3	F3	0,517	1	0,04529922
T1	Tremie13	2013	1	80	150	3	F4	0,886	2	0,045299997
T1	Tremie13	2013	1	80	150	4	F1	0,15	1	0,045289855
T1	Tremie13	2013	1	80	150	4	F2	0,264	1	0,045298559
T1	Tremie13	2013	1	80	150	4	F3	0,829	1	0,045298071
T1	Tremie13	2013	1	80	150	4	F4	0,737	1	0,045298095
T1	Tremie13	2013	1	80	150	5	F1	0,837	1	0,045299562
T1	Tremie13	2013	1	80	150	5	F2	0,968	1	0,045299265
T1	Tremie13	2013	1	80	150	5	F3	0,941	1	0,045299186
T1	Tremie13	2013	1	80	150	5	F4	0,821	1	0,045299051
T1	Tremie13	2013	1	80	150	6	F1	0,463	1	0,045298894
T1	Tremie13	2013	1	80	150	6	F2	0,99	1	0,045298559
T1	Tremie13	2013	1	80	150	6	F3	0,785	1	0,045299786
T1	Tremie13	2013	1	80	150	6	F4	0,805	1	0,04529852
T1	Tremie13	2013	1	80	150	7	F1	0,114	1	0,045292014
T1	Tremie13	2013	1	80	150	7	F2	0,193	1	0,045294532
T1	Tremie13	2013	1	80	150	7	F3	0,664	1	0,045299495
T1	Tremie13	2013	1	80	150	7	F4	0,636	1	0,045299145
T1	Tremie13	2013	1	80	150	8	F1	0,798	1	0,045299728
T1	Tremie13	2013	1	80	150	8	F2	0,541	1	0,045298501
T1	Tremie13	2013	1	80	150	8	F3	0,644	2	0,045299476
T1	Tremie13	2013	1	80	150	8	F4	0,443	1	0,045296524
T1	Tremie13	2013	1	80	150	9	F1	0,262	1	0,045297372
T1	Tremie13	2013	1	80	150	9	F2	0,404	1	0,045296558
T1	Tremie13	2013	1	80	150	9	F3	0,862	2	0,04529928
T1	Tremie13	2013	1	80	150	9	F4	0,979	1	0,045298908
T1	Tremie13	2013	1	80	150	10	F1	0,056	1	0,045270816
T1	Tremie13	2013	1	80	150	10	F2	0,136	1	0,045288045
T1	Tremie13	2013	1	80	150	10	F3	0,345	1	0,04529937
T1	Tremie13	2013	1	80	150	10	F4	0,878	1	0,045299763
T1	Tremie13	2013	2	80	150	1	F1	0,344	1	0,04529892
T1	Tremie13	2013	2	80	150	1	F2	0,537	2	0,045299253
T1	Tremie13	2013	2	80	150	1	F3	0,54	2	0,045298213
T1	Tremie13	2013	2	80	150	1	F4	0,592	2	0,045299767
T1	Tremie13	2013	2	80	150	2	F1	0,292	1	0,04529941
T1	Tremie13	2013	2	80	150	2	F2	0,874	1	0,045299057
T1	Tremie13	2013	2	80	150	2	F3	0,591	1	0,04529777
T1	Tremie13	2013	2	80	150	2	F4	0,921	2	0,045299166
T1	Tremie13	2013	2	80	150	3	F1	0,381	1	0,045297824
T1	Tremie13	2013	2	80	150	3	F2	0,843	1	0,045298227
T1	Tremie13	2013	2	80	150	3	F3	0,629	1	0,045297422
T1	Tremie13	2013	2	80	150	3	F4	0,519	2	0,045299817
T1	Tremie13	2013	2	80	150	4	F1	0,114	1	0,045292014
T1	Tremie13	2013	2	80	150	4	F2	0,466	1	0,045299893
T1	Tremie13	2013	2	80	150	4	F3	0,256	1	0,045293701
T1	Tremie13	2013	2	80	150	4	F4	0,332	1	0,045299495
T1	Tremie13	2013	2	80	150	5	F1	0,012	1	0,045283019
T1	Tremie13	2013	2	80	150	5	F2	0,266	1	0,045299728
T1	Tremie13	2013	2	80	150	5	F3	0,507	1	0,045296167
T1	Tremie13	2013	2	80	150	5	F4	0,319	1	0,045299631
T1	Tremie13	2013	2	80	150	6	F1	0,528	2	0,045298559
T1	Tremie13	2013	2	80	150	6	F2	0,929	2	0,045299395
T1	Tremie13	2013	2	80	150	6	F3	0,996	1	0,045299495
T1	Tremie13	2013	2	80	150	6	F4	0,525	2	0,045299625
T1	Tremie13	2013	2	80	150	7	F1	0,746	1	0,045299976
T1	Tremie13	2013	2	80	150	7	F2	0,713	1	0,045298602
T1	Tremie13	2013	2	80	150	7	F3	0,932	1	0,045299893
T1	Tremie13	2013	2	80	150	7	F4	0,561	2	0,045298559
T1	Tremie13	2013	2	80	150	8	F1	0,268	1	0,045293223
T1	Tremie13	2013	2	80	150	8	F2	0,554	1	0,045298446
T1	Tremie13	2013	2	80	150	8	F3	0,812	1	0,045299861
T1	Tremie13	2013	2	80	150	8	F4	0,71	2	0,045299391
T1	Tremie13	2013	2	80	150	9	F1	0,713	1	0,045298602
T1	Tremie13	2013	2	80	150	9	F2	0,697	2	0,045299451
T1	Tremie13	2013	2	80	150	9	F3	0,861	2	0,0452991
T1	Tremie13	2013	2	80	150	9	F4	0,783	2	0,045299393
T1	Tremie13	2013	2	80	150	10	F1	0,25	1	0,045298061
T1	Tremie13	2013	2	80	150	10	F2	0,428	1	0,045295798
T1	Tremie13	2013	2	80	150	10	F3	0,66	2	0,045298559
T1	Tremie13	2013	2	80	150	10	F4	0,696	2	0,045299229
T1	Tremie13	2013	1	150	150	1	F1	0,537	1	0,045297343
T1	Tremie13	2013	1	150	150	1	F2	0,593	2	0,045298297
T1	Tremie13	2013	1	150	150	1	F3	0,72	2	0,045298688
T1	Tremie13	2013	1	150	150	1	F4	0,904	4	0,045299659
T1	Tremie13	2013	1	150	150	2	F1	0,077	1	0,045294118
T1	Tremie13	2013	1	150	150	2	F2	0,711	2	0,045299608
T1	Tremie13	2013	1	150	150	2	F3	0,156	2	0,045296167
T1	Tremie13	2013	1	150	150	2	F4	0,319	2	0,045299631
T1	Tremie13	2013	1	150	150	3	F1	0,108	1	0,045283019
T1	Tremie13	2013	1	150	150	3	F2	0,312	2	0,045299456
T1	Tremie13	2013	1	150	150	3	F3	0,627	2	0,045298559
T1	Tremie13	2013	1	150	150	3	F4	0,335	2	0,045297816
T1	Tremie13	2013	1	150	150	4	F1	0,989	1	0,045298402
T1	Tremie13	2013	1	150	150	4	F2	0,41	2	0,045298862
T1	Tremie13	2013	1	150	150	4	F3	0,78	4	0,045299456
T1	Tremie13	2013	1	150	150	4	F4	0,98	2	0,045299066
T1	Tremie13	2013	1	150	150	5	F1	0,491	1	0,045299382
T1	Tremie13	2013	1	150	150	5	F2	0,234	2	0,045296167
T1	Tremie13	2013	1	150	150	5	F3	0,559	4	0,045299838
T1	Tremie13	2013	1	150	150	5	F4	0,487	4	0,045299165
T1	Tremie13	2013	1	150	150	6	F1	0,102	1	0,045293073
T1	Tremie13	2013	1	150	150	6	F2	0,325	2	0,045299324
T1	Tremie13	2013	1	150	150	6	F3	0,909	2	0,04529938
T1	Tremie13	2013	1	150	150	6	F4	0,516	4	0,045299914
T1	Tremie13	2013	1	150	150	7	F1	0,97	1	0,045299584
T1	Tremie13	2013	1	150	150	7	F2	0,721	2	0,045298904
T1	Tremie13	2013	1	150	150	7	F3	0,893	2	0,045298907
T1	Tremie13	2013	1	150	150	7	F4	0,516	2	0,04529892
T1	Tremie13	2013	1	150	150	8	F1	0,51	1	0,045297096
T1	Tremie13	2013	1	150	150	8	F2	0,544	2	0,045299359
T1	Tremie13	2013	1	150	150	8	F3	0,608	4	0,045299607
T1	Tremie13	2013	1	150	150	8	F4	0,74	4	0,04529942
T1	Tremie13	2013	1	150	150	9	F1	0,445	4	0,045299537
T1	Tremie13	2013	1	150	150	9	F2	0,657	4	0,04529941
T1	Tremie13	2013	1	150	150	9	F4	0,801	4	0,045299665
T1	Tremie13	2013	1	150	150	10	F1	0,349	1	0,045295263
T1	Tremie13	2013	1	150	150	10	F2	0,49	4	0,045299066
T1	Tremie13	2013	1	150	150	10	F3	0,671	2	0,045299578
T1	Tremie13	2013	1	150	150	10	F4	0,549	2	0,045298898
T1	Tremie13	2013	2	150	150	1	F1	0,278	1	0,045299006
T1	Tremie13	2013	2	150	150	1	F2	0,324	2	0,045298847
T1	Tremie13	2013	2	150	150	1	F3	0,422	2	0,045298411
T1	Tremie13	2013	2	150	150	1	F4	0,411	2	0,04529924
T1	Tremie13	2013	2	150	150	2	F1	0,16	1	0,045287291
T1	Tremie13	2013	2	150	150	2	F2	0,321	2	0,045297396
T1	Tremie13	2013	2	150	150	2	F3	0,434	2	0,045297986
T1	Tremie13	2013	2	150	150	2	F4	0,382	2	0,045298233
T1	Tremie13	2013	2	150	150	3	F1	0,607	1	0,045298507
T1	Tremie13	2013	2	150	150	3	F2	0,334	2	0,045297349
T1	Tremie13	2013	2	150	150	3	F3	0,558	2	0,045299562
T1	Tremie13	2013	2	150	150	3	F4	0,513	4	0,045299013
T1	Tremie13	2013	2	150	150	4	F1	0,862	1	0,04529928
T1	Tremie13	2013	2	150	150	4	F2	0,257	2	0,045298317
T1	Tremie13	2013	2	150	150	4	F3	0,276	2	0,045297883
T1	Tremie13	2013	2	150	150	4	F4	0,506	2	0,04529991
T1	Tremie13	2013	2	150	150	5	F1	0,898	1	0,045298628
T1	Tremie13	2013	2	150	150	5	F2	0,675	2	0,045298973
T1	Tremie13	2013	2	150	150	5	F3	0,529	2	0,045298853
T1	Tremie13	2013	2	150	150	5	F4	0,459	2	0,045299778
T1	Tremie13	2013	2	150	150	6	F1	0,208	1	0,045296167
T1	Tremie13	2013	2	150	150	6	F2	0,523	2	0,045299034
T1	Tremie13	2013	2	150	150	6	F3	0,517	2	0,04529922
T1	Tremie13	2013	2	150	150	6	F4	0,448	2	0,045298281
T1	Tremie13	2013	2	150	150	7	F1	0,28	1	0,045292786
T1	Tremie13	2013	2	150	150	7	F2	0,282	2	0,045297566
T1	Tremie13	2013	2	150	150	7	F3	0,405	2	0,04529948
T1	Tremie13	2013	2	150	150	7	F4	0,672	2	0,045299808
T1	Tremie13	2013	2	150	150	8	F1	0,912	1	0,045298763
T1	Tremie13	2013	2	150	150	8	F2	1,004	4	0,045299704
T1	Tremie13	2013	2	150	150	8	F3	0,712	4	0,045299825
T1	Tremie13	2013	2	150	150	8	F4	0,829	2	0,045299309
T1	Tremie13	2013	2	150	150	9	F1	0,809	1	0,045299289
T1	Tremie13	2013	2	150	150	9	F2	0,849	5	0,045299811
T1	Tremie13	2013	2	150	150	9	F3	0,844	2	0,045299627
T1	Tremie13	2013	2	150	150	9	F4	0,56	4	0,045299197
T1	Tremie13	2013	2	150	150	10	F1	0,249	4	0,045299495
T1	Tremie13	2013	2	150	150	10	F2	0,662	4	0,045299803
T1	Tremie13	2013	2	150	150	10	F3	0,742	4	0,045299837
T1	Tremie13	2013	2	150	150	10	F4	0,482	4	0,045299688
T1	Tremie13	2013	1	200	150	1	F1	0,279	1	0,045299562
T1	Tremie13	2013	1	200	150	1	F2	0,366	2	0,045299833
T1	Tremie13	2013	1	200	150	1	F3	0,395	2	0,045298165
T1	Tremie13	2013	1	200	150	1	F4	0,669	2	0,045299116
T1	Tremie13	2013	1	200	150	2	F1	0,541	1	0,045298501
T1	Tremie13	2013	1	200	150	2	F2	0,808	2	0,045299097
T1	Tremie13	2013	1	200	150	2	F3	0,53	2	0,045299145
T1	Tremie13	2013	1	200	150	2	F4	0,331	2	0,045299028
T1	Tremie13	2013	1	200	150	3	F1	0,501	1	0,045298373
T1	Tremie13	2013	1	200	150	3	F2	0,453	2	0,0453
T1	Tremie13	2013	1	200	150	3	F3	0,575	2	0,045298775
T1	Tremie13	2013	1	200	150	3	F4	0,508	4	0,045299507
T1	Tremie13	2013	1	200	150	4	F1	0,287	1	0,045296717
T1	Tremie13	2013	1	200	150	4	F2	0,291	2	0,045298879
T1	Tremie13	2013	1	200	150	4	F3	0,22	2	0,04529545
T1	Tremie13	2013	1	200	150	4	F4	0,613	2	0,045298356
T1	Tremie13	2013	1	200	150	5	F1	0,348	1	0,045294807
T1	Tremie13	2013	1	200	150	5	F2	0,534	2	0,045298384
T1	Tremie13	2013	1	200	150	5	F3	0,615	4	0,045299696
T1	Tremie13	2013	1	200	150	5	F4	0,607	4	0,045299353
T1	Tremie13	2013	1	200	150	6	F1	0,395	1	0,045298165
T1	Tremie13	2013	1	200	150	6	F2	0,826	2	0,045299989
T1	Tremie13	2013	1	200	150	6	F3	0,953	2	0,045298983
T1	Tremie13	2013	1	200	150	6	F4	0,538	4	0,045299541
T1	Tremie13	2013	1	200	150	7	F1	0,307	4	0,045298609
T1	Tremie13	2013	1	200	150	7	F2	0,733	2	0,045298644
