variety;date;blo;plant;axis;num_leaf_bottom;num_leaf_top;fnl;green;necro_tot;length;green_length;senesced_length
tremie;22/05/2013;1;12;MS;9;;12;98;2;19.6;19.208;0.392
tremie;22/05/2013;1;13;MS;9;;11;99;1;22.6;22.374;0.226
tremie;22/05/2013;1;14;MS;9;;11;100;0;23;23;0
tremie;22/05/2013;1;15;MS;9;;12;100;0;21.1;21.1;0
tremie;22/05/2013;2;16;MS;9;;11;100;0;22.4;22.4;0
tremie;22/05/2013;2;17;MS;9;;11;100;0;22;22;0
tremie;22/05/2013;2;18;MS;9;;12;95;5;19.3;18.335;0.965
tremie;22/05/2013;2;19;MS;9;;11;100;0;20.8;20.8;0
tremie;22/05/2013;2;20;MS;9;;12;100;0;20.4;20.4;0
tremie;22/05/2013;2;21;MS;9;;11;100;0;22.5;22.5;0
tremie;22/05/2013;2;22;MS;9;;12;100;0;20.7;20.7;0
tremie;22/05/2013;2;23;MS;9;;11;100;0;21.6;21.6;0
tremie;22/05/2013;2;24;MS;9;;12;100;0;19.8;19.8;0
tremie;22/05/2013;2;25;MS;9;;12;100;0;19.3;19.3;0
tremie;22/05/2013;2;26;MS;9;;11;100;0;20.8;20.8;0
tremie;22/05/2013;2;27;MS;9;;11;100;0;20.7;20.7;0
tremie;22/05/2013;2;28;MS;9;;11;100;0;21.7;21.7;0
tremie;22/05/2013;2;29;MS;9;;12;98;2;20;19.6;0.4
tremie;22/05/2013;2;30;MS;9;;12;100;0;19.6;19.6;0
tremie;22/05/2013;3;31;MS;9;;11;100;0;21.7;21.7;0
tremie;22/05/2013;3;32;MS;9;;11;99;1;22.5;22.275;0.225
tremie;22/05/2013;3;33;MS;9;;11;100;0;21.4;21.4;0
tremie;22/05/2013;3;34;MS;9;;11;99;1;21.5;21.285;0.215
tremie;22/05/2013;3;35;MS;9;;11;100;0;22.3;22.3;0
tremie;22/05/2013;3;36;MS;9;;11;100;0;20.8;20.8;0
tremie;22/05/2013;3;37;MS;9;;11;95;5;21.7;20.615;1.085
tremie;22/05/2013;3;38;MS;9;;11;100;0;21.6;21.6;0
tremie;22/05/2013;3;39;MS;9;;11;100;0;21.1;21.1;0
tremie;22/05/2013;3;40;MS;9;;11;100;0;22.2;22.2;0
tremie;22/05/2013;3;41;MS;9;;11;100;0;21.7;21.7;0
tremie;22/05/2013;3;42;MS;9;;11;100;0;20.8;20.8;0
tremie;22/05/2013;3;43;MS;9;;11;100;0;23.2;23.2;0
tremie;22/05/2013;3;44;MS;9;;11;100;0;23.2;23.2;0
tremie;22/05/2013;3;45;MS;9;;11;100;0;22.7;22.7;0
tremie;22/05/2013;1;1;MS;10;;12;100;0;24.1;24.1;0
tremie;22/05/2013;1;2;MS;10;;11;100;0;25.7;25.7;0
tremie;22/05/2013;1;3;MS;10;;11;100;0;26.4;26.4;0
tremie;22/05/2013;1;4;MS;10;;11;100;0;21.7;21.7;0
tremie;22/05/2013;1;5;MS;10;;11;100;0;20.4;20.4;0
tremie;22/05/2013;1;6;MS;10;;11;100;0;21.4;21.4;0
tremie;22/05/2013;1;7;MS;10;;12;100;0;22.1;22.1;0
tremie;22/05/2013;1;8;MS;10;;12;94;6;22;20.68;1.32
tremie;22/05/2013;1;9;MS;10;;11;100;0;25.1;25.1;0
tremie;22/05/2013;1;10;MS;10;;12;100;0;22;22;0
tremie;22/05/2013;1;11;MS;10;;11;100;0;24;24;0
tremie;22/05/2013;1;12;MS;10;;12;100;0;23.3;23.3;0
tremie;22/05/2013;1;13;MS;10;;11;100;0;25.7;25.7;0
tremie;22/05/2013;1;14;MS;10;;11;100;0;23.7;23.7;0
tremie;22/05/2013;1;15;MS;10;;12;100;0;22.6;22.6;0
tremie;22/05/2013;2;16;MS;10;;11;100;0;23.3;23.3;0
tremie;22/05/2013;2;17;MS;10;;11;100;0;24;24;0
tremie;22/05/2013;2;18;MS;10;;12;100;0;21.8;21.8;0
tremie;22/05/2013;2;19;MS;10;;11;100;0;23.5;23.5;0
tremie;22/05/2013;2;20;MS;10;;12;100;0;20.8;20.8;0
tremie;22/05/2013;2;21;MS;10;;11;100;0;23.5;23.5;0
tremie;22/05/2013;2;22;MS;10;;12;100;0;23.8;23.8;0
tremie;22/05/2013;2;23;MS;10;;11;100;0;23.2;23.2;0
tremie;22/05/2013;2;24;MS;10;;12;100;0;22.4;22.4;0
tremie;22/05/2013;2;25;MS;10;;12;100;0;22.5;22.5;0
tremie;22/05/2013;2;26;MS;10;;11;100;0;20;20;0
tremie;22/05/2013;2;27;MS;10;;11;100;0;24;24;0
tremie;22/05/2013;2;28;MS;10;;11;100;0;22.5;22.5;0
tremie;22/05/2013;2;29;MS;10;;12;100;0;22.9;22.9;0
tremie;22/05/2013;2;30;MS;10;;12;100;0;23.6;23.6;0
tremie;22/05/2013;3;31;MS;10;;11;100;0;25.7;25.7;0
tremie;22/05/2013;3;32;MS;10;;11;100;0;24.7;24.7;0
tremie;22/05/2013;3;33;MS;10;;11;100;0;21.9;21.9;0
tremie;22/05/2013;3;34;MS;10;;11;100;0;24.8;24.8;0
tremie;22/05/2013;3;35;MS;10;;11;100;0;23.5;23.5;0
tremie;22/05/2013;3;36;MS;10;;11;100;0;22.8;22.8;0
tremie;22/05/2013;3;37;MS;10;;11;100;0;24.4;24.4;0
tremie;22/05/2013;3;38;MS;10;;11;100;0;22.5;22.5;0
tremie;22/05/2013;3;39;MS;10;;11;100;0;22.4;22.4;0
tremie;22/05/2013;3;40;MS;10;;11;100;0;22.6;22.6;0
tremie;22/05/2013;3;41;MS;10;;11;100;0;23.4;23.4;0
tremie;22/05/2013;3;42;MS;10;;11;100;0;23.4;23.4;0
tremie;22/05/2013;3;43;MS;10;;11;100;0;21.5;21.5;0
tremie;22/05/2013;3;44;MS;10;;11;100;0;22.3;22.3;0
tremie;22/05/2013;3;45;MS;10;;11;100;0;24;24;0
tremie;22/05/2013;1;1;MS;11;;12;100;0;19.8;19.8;0
tremie;22/05/2013;1;2;MS;11;;11;100;0;16.5;16.5;0
tremie;22/05/2013;1;3;MS;11;;11;100;0;16;16;0
tremie;22/05/2013;1;4;MS;11;;11;100;0;14;14;0
tremie;22/05/2013;1;5;MS;11;;11;100;0;11.5;11.5;0
tremie;22/05/2013;1;6;MS;11;;11;100;0;13.3;13.3;0
tremie;22/05/2013;1;7;MS;11;;12;100;0;21.2;21.2;0
tremie;22/05/2013;1;8;MS;11;;12;100;0;19.4;19.4;0
tremie;22/05/2013;1;9;MS;11;;11;100;0;18;18;0
tremie;22/05/2013;1;10;MS;11;;12;99;1;21.6;21.384;0.216
tremie;22/05/2013;1;11;MS;11;;11;100;0;14.7;14.7;0
tremie;22/05/2013;1;12;MS;11;;12;100;0;20.9;20.9;0
tremie;22/05/2013;1;13;MS;11;;11;100;0;15.5;15.5;0
tremie;22/05/2013;1;14;MS;11;;11;100;0;14.4;14.4;0
tremie;22/05/2013;1;15;MS;11;;12;100;0;20.5;20.5;0
tremie;22/05/2013;2;16;MS;11;;11;100;0;12.6;12.6;0
tremie;22/05/2013;2;17;MS;11;;11;100;0;15;15;0
tremie;22/05/2013;2;18;MS;11;;12;100;0;18.4;18.4;0
tremie;22/05/2013;2;19;MS;11;;11;100;0;12.6;12.6;0
tremie;22/05/2013;2;20;MS;11;;12;100;0;19.5;19.5;0
tremie;22/05/2013;2;21;MS;11;;11;100;0;13.2;13.2;0
tremie;22/05/2013;2;22;MS;11;;12;100;0;19.9;19.9;0
tremie;22/05/2013;2;23;MS;11;;11;100;0;15.7;15.7;0
tremie;22/05/2013;2;24;MS;11;;12;100;0;20.3;20.3;0
tremie;22/05/2013;2;25;MS;11;;12;100;0;20.3;20.3;0
tremie;22/05/2013;2;26;MS;11;;11;100;0;13.2;13.2;0
tremie;22/05/2013;2;27;MS;11;;11;100;0;16.3;16.3;0
tremie;22/05/2013;2;28;MS;11;;11;100;0;14.3;14.3;0
tremie;22/05/2013;2;29;MS;11;;12;100;0;21;21;0
tremie;22/05/2013;2;30;MS;11;;12;100;0;20.6;20.6;0
tremie;22/05/2013;3;31;MS;11;;11;100;0;16;16;0
tremie;22/05/2013;3;32;MS;11;;11;100;0;15;15;0
tremie;22/05/2013;3;33;MS;11;;11;100;0;13.7;13.7;0
tremie;22/05/2013;3;34;MS;11;;11;100;0;16.7;16.7;0
tremie;22/05/2013;3;35;MS;11;;11;100;0;14.1;14.1;0
tremie;22/05/2013;3;36;MS;11;;11;100;0;15;15;0
tremie;22/05/2013;3;37;MS;11;;11;100;0;17.4;17.4;0
tremie;22/05/2013;3;38;MS;11;;11;100;0;15.4;15.4;0
tremie;22/05/2013;3;39;MS;11;;11;100;0;13.2;13.2;0
tremie;22/05/2013;3;40;MS;11;;11;100;0;14.2;14.2;0
tremie;22/05/2013;3;41;MS;11;;11;100;0;13.9;13.9;0
tremie;22/05/2013;3;42;MS;11;;11;100;0;15;15;0
tremie;22/05/2013;3;43;MS;11;;11;100;0;13.2;13.2;0
tremie;22/05/2013;3;44;MS;11;;11;100;0;13.1;13.1;0
tremie;22/05/2013;3;45;MS;11;;11;100;0;16.2;16.2;0
tremie;22/05/2013;1;1;MS;12;;12;100;0;10.9;10.9;0
tremie;22/05/2013;1;2;MS;12;;11;;;;;
tremie;22/05/2013;1;3;MS;12;;11;;;;;
tremie;22/05/2013;1;4;MS;12;;11;;;;;
tremie;22/05/2013;1;5;MS;12;;11;;;;;
tremie;22/05/2013;1;6;MS;12;;11;;;;;
tremie;22/05/2013;1;7;MS;12;;12;100;0;13.2;13.2;0
tremie;22/05/2013;1;8;MS;12;;12;100;0;12.3;12.3;0
tremie;22/05/2013;1;9;MS;12;;11;;;;;
tremie;22/05/2013;1;10;MS;12;;12;100;0;12.6;12.6;0
tremie;22/05/2013;1;11;MS;12;;11;;;;;
tremie;22/05/2013;1;12;MS;12;;12;100;0;12.5;12.5;0
tremie;22/05/2013;1;13;MS;12;;11;;;;;
tremie;22/05/2013;1;14;MS;12;;11;;;;;
tremie;22/05/2013;1;15;MS;12;;12;100;0;11.5;11.5;0
tremie;22/05/2013;2;16;MS;12;;11;;;;;
tremie;22/05/2013;2;17;MS;12;;11;;;;;
tremie;22/05/2013;2;18;MS;12;;12;100;0;10.5;10.5;0
tremie;22/05/2013;2;19;MS;12;;11;;;;;
tremie;22/05/2013;2;20;MS;12;;12;100;0;11.2;11.2;0
tremie;22/05/2013;2;21;MS;12;;11;;;;;
tremie;22/05/2013;2;22;MS;12;;12;100;0;11.5;11.5;0
tremie;22/05/2013;2;23;MS;12;;11;;;;;
tremie;22/05/2013;2;24;MS;12;;12;100;0;12.7;12.7;0
tremie;22/05/2013;2;25;MS;12;;12;100;0;11.9;11.9;0
tremie;22/05/2013;2;26;MS;12;;11;;;;;
tremie;22/05/2013;2;27;MS;12;;11;;;;;
tremie;22/05/2013;2;28;MS;12;;11;;;;;
tremie;22/05/2013;2;29;MS;12;;12;100;0;11.9;11.9;0
tremie;22/05/2013;2;30;MS;12;;12;100;0;12.7;12.7;0
tremie;22/05/2013;3;31;MS;12;;11;;;;;
tremie;22/05/2013;3;32;MS;12;;11;;;;;
tremie;22/05/2013;3;33;MS;12;;11;;;;;
tremie;22/05/2013;3;34;MS;12;;11;;;;;
tremie;22/05/2013;3;35;MS;12;;11;;;;;
tremie;22/05/2013;3;36;MS;12;;11;;;;;
tremie;22/05/2013;3;37;MS;12;;11;;;;;
tremie;22/05/2013;3;38;MS;12;;11;;;;;
tremie;22/05/2013;3;39;MS;12;;11;;;;;
tremie;22/05/2013;3;40;MS;12;;11;;;;;
tremie;22/05/2013;3;41;MS;12;;11;;;;;
tremie;22/05/2013;3;42;MS;12;;11;;;;;
tremie;22/05/2013;3;43;MS;12;;11;;;;;
tremie;22/05/2013;3;44;MS;12;;11;;;;;
tremie;22/05/2013;3;45;MS;12;;11;;;;;
tremie;27/05/2013;1;1;MS;1;;12;0;100;;;
tremie;27/05/2013;1;2;MS;1;;11;0;100;;;
tremie;27/05/2013;1;3;MS;1;;11;0;100;;;
tremie;27/05/2013;1;4;MS;1;;11;0;100;;;
tremie;27/05/2013;1;5;MS;1;;11;0;100;;;
tremie;27/05/2013;1;6;MS;1;;11;0;100;;;
tremie;27/05/2013;1;7;MS;1;;12;0;100;;;
tremie;27/05/2013;1;8;MS;1;;12;0;100;;;
tremie;27/05/2013;1;9;MS;1;;11;0;100;;;
tremie;27/05/2013;1;10;MS;1;;12;0;100;;;
tremie;27/05/2013;1;11;MS;1;;11;0;100;;;
tremie;27/05/2013;1;12;MS;1;;12;0;100;;;
tremie;27/05/2013;1;13;MS;1;;11;0;100;;;
tremie;27/05/2013;1;14;MS;1;;11;0;100;;;
tremie;27/05/2013;1;15;MS;1;;12;0;100;;;
tremie;27/05/2013;2;16;MS;1;;11;0;100;;;
tremie;27/05/2013;2;17;MS;1;;11;0;100;;;
tremie;27/05/2013;2;18;MS;1;;12;0;100;;;
tremie;27/05/2013;2;19;MS;1;;11;0;100;;;
tremie;27/05/2013;2;20;MS;1;;12;0;100;;;
tremie;27/05/2013;2;21;MS;1;;11;0;100;;;
tremie;27/05/2013;2;22;MS;1;;12;0;100;;;
tremie;27/05/2013;2;23;MS;1;;11;0;100;;;
tremie;27/05/2013;2;24;MS;1;;12;0;100;;;
tremie;27/05/2013;2;25;MS;1;;12;0;100;;;
tremie;27/05/2013;2;26;MS;1;;11;0;100;;;
tremie;27/05/2013;2;27;MS;1;;11;0;100;;;
tremie;27/05/2013;2;28;MS;1;;11;0;100;;;
tremie;27/05/2013;2;29;MS;1;;12;0;100;;;
tremie;27/05/2013;2;30;MS;1;;12;0;100;;;
tremie;27/05/2013;3;31;MS;1;;11;0;100;;;
tremie;27/05/2013;3;32;MS;1;;11;0;100;;;
tremie;27/05/2013;3;33;MS;1;;11;0;100;;;
tremie;27/05/2013;3;34;MS;1;;11;0;100;;;
tremie;27/05/2013;3;35;MS;1;;11;0;100;;;
tremie;27/05/2013;3;36;MS;1;;11;0;100;;;
tremie;27/05/2013;3;37;MS;1;;11;0;100;;;
tremie;27/05/2013;3;38;MS;1;;11;0;100;;;
tremie;27/05/2013;3;39;MS;1;;11;0;100;;;
tremie;27/05/2013;3;40;MS;1;;11;0;100;;;
tremie;27/05/2013;3;41;MS;1;;11;0;100;;;
tremie;27/05/2013;3;42;MS;1;;11;0;100;;;
tremie;27/05/2013;3;43;MS;1;;11;0;100;;;
tremie;27/05/2013;3;44;MS;1;;11;0;100;;;
tremie;27/05/2013;3;45;MS;1;;11;0;100;;;
tremie;27/05/2013;1;1;MS;2;;12;0;100;;;
tremie;27/05/2013;1;2;MS;2;;11;0;100;;;
tremie;27/05/2013;1;3;MS;2;;11;0;100;;;
tremie;27/05/2013;1;4;MS;2;;11;0;100;;;
tremie;27/05/2013;1;5;MS;2;;11;0;100;;;
tremie;27/05/2013;1;6;MS;2;;11;0;100;;;
tremie;27/05/2013;1;7;MS;2;;12;0;100;;;
tremie;27/05/2013;1;8;MS;2;;12;0;100;;;
tremie;27/05/2013;1;9;MS;2;;11;0;100;;;
tremie;27/05/2013;1;10;MS;2;;12;0;100;;;
tremie;27/05/2013;1;11;MS;2;;11;0;100;;;
tremie;27/05/2013;1;12;MS;2;;12;0;100;;;
tremie;27/05/2013;1;13;MS;2;;11;0;100;;;
tremie;27/05/2013;1;14;MS;2;;11;0;100;;;
tremie;27/05/2013;1;15;MS;2;;12;0;100;;;
tremie;27/05/2013;2;16;MS;2;;11;0;100;;;
tremie;27/05/2013;2;17;MS;2;;11;0;100;;;
tremie;27/05/2013;2;18;MS;2;;12;0;100;;;
tremie;27/05/2013;2;19;MS;2;;11;0;100;;;
tremie;27/05/2013;2;20;MS;2;;12;0;100;;;
tremie;27/05/2013;2;21;MS;2;;11;0;100;;;
tremie;27/05/2013;2;22;MS;2;;12;0;100;;;
tremie;27/05/2013;2;23;MS;2;;11;0;100;;;
tremie;27/05/2013;2;24;MS;2;;12;0;100;;;
tremie;27/05/2013;2;25;MS;2;;12;0;100;;;
tremie;27/05/2013;2;26;MS;2;;11;0;100;;;
tremie;27/05/2013;2;27;MS;2;;11;0;100;;;
tremie;27/05/2013;2;28;MS;2;;11;0;100;;;
tremie;27/05/2013;2;29;MS;2;;12;0;100;;;
tremie;27/05/2013;2;30;MS;2;;12;0;100;;;
tremie;27/05/2013;3;31;MS;2;;11;0;100;;;
tremie;27/05/2013;3;32;MS;2;;11;0;100;;;
tremie;27/05/2013;3;33;MS;2;;11;0;100;;;
tremie;27/05/2013;3;34;MS;2;;11;0;100;;;
tremie;27/05/2013;3;35;MS;2;;11;0;100;;;
tremie;27/05/2013;3;36;MS;2;;11;0;100;;;
tremie;27/05/2013;3;37;MS;2;;11;0;100;;;
tremie;27/05/2013;3;38;MS;2;;11;0;100;;;
tremie;27/05/2013;3;39;MS;2;;11;0;100;;;
tremie;27/05/2013;3;40;MS;2;;11;0;100;;;
tremie;27/05/2013;3;41;MS;2;;11;0;100;;;
tremie;27/05/2013;3;42;MS;2;;11;0;100;;;
tremie;27/05/2013;3;43;MS;2;;11;0;100;;;
tremie;27/05/2013;3;44;MS;2;;11;0;100;;;
tremie;27/05/2013;3;45;MS;2;;11;0;100;;;
tremie;27/05/2013;1;1;MS;3;;12;0;100;;;
tremie;27/05/2013;1;2;MS;3;;11;0;100;;;
tremie;27/05/2013;1;3;MS;3;;11;0;100;;;
tremie;27/05/2013;1;4;MS;3;;11;0;100;;;
tremie;27/05/2013;1;5;MS;3;;11;0;100;;;
tremie;27/05/2013;1;6;MS;3;;11;0;100;;;
tremie;27/05/2013;1;7;MS;3;;12;0;100;;;
tremie;27/05/2013;1;8;MS;3;;12;0;100;;;
tremie;27/05/2013;1;9;MS;3;;11;0;100;;;
tremie;27/05/2013;1;10;MS;3;;12;0;100;;;
tremie;27/05/2013;1;11;MS;3;;11;0;100;;;
tremie;27/05/2013;1;12;MS;3;;12;0;100;;;
tremie;27/05/2013;1;13;MS;3;;11;0;100;;;
tremie;27/05/2013;1;14;MS;3;;11;0;100;;;
tremie;27/05/2013;1;15;MS;3;;12;0;100;;;
tremie;27/05/2013;2;16;MS;3;;11;0;100;;;
tremie;27/05/2013;2;17;MS;3;;11;0;100;;;
tremie;27/05/2013;2;18;MS;3;;12;0;100;;;
tremie;27/05/2013;2;19;MS;3;;11;0;100;;;
tremie;27/05/2013;2;20;MS;3;;12;0;100;;;
tremie;27/05/2013;2;21;MS;3;;11;0;100;;;
tremie;27/05/2013;2;22;MS;3;;12;0;100;;;
tremie;27/05/2013;2;23;MS;3;;11;0;100;;;
tremie;27/05/2013;2;24;MS;3;;12;0;100;;;
tremie;27/05/2013;2;25;MS;3;;12;0;100;;;
tremie;27/05/2013;2;26;MS;3;;11;0;100;;;
tremie;27/05/2013;2;27;MS;3;;11;0;100;;;
tremie;27/05/2013;2;28;MS;3;;11;0;100;;;
tremie;27/05/2013;2;29;MS;3;;12;0;100;;;
tremie;27/05/2013;2;30;MS;3;;12;0;100;;;
tremie;27/05/2013;3;31;MS;3;;11;0;100;;;
tremie;27/05/2013;3;32;MS;3;;11;0;100;;;
tremie;27/05/2013;3;33;MS;3;;11;0;100;;;
tremie;27/05/2013;3;34;MS;3;;11;0;100;;;
tremie;27/05/2013;3;35;MS;3;;11;0;100;;;
tremie;27/05/2013;3;36;MS;3;;11;0;100;;;
tremie;27/05/2013;3;37;MS;3;;11;0;100;;;
tremie;27/05/2013;3;38;MS;3;;11;0;100;;;
tremie;27/05/2013;3;39;MS;3;;11;0;100;;;
tremie;27/05/2013;3;40;MS;3;;11;0;100;;;
tremie;27/05/2013;3;41;MS;3;;11;0;100;;;
tremie;27/05/2013;3;42;MS;3;;11;0;100;;;
tremie;27/05/2013;3;43;MS;3;;11;0;100;;;
tremie;27/05/2013;3;44;MS;3;;11;0;100;;;
tremie;27/05/2013;3;45;MS;3;;11;0;100;;;
tremie;27/05/2013;1;1;MS;4;;12;0;100;;;
tremie;27/05/2013;1;2;MS;4;;11;0;100;;;
tremie;27/05/2013;1;3;MS;4;;11;0;100;;;
tremie;27/05/2013;1;4;MS;4;;11;0;100;;;
tremie;27/05/2013;1;5;MS;4;;11;0;100;;;
tremie;27/05/2013;1;6;MS;4;;11;0;100;;;
tremie;27/05/2013;1;7;MS;4;;12;0;100;;;
tremie;27/05/2013;1;8;MS;4;;12;0;100;;;
tremie;27/05/2013;1;9;MS;4;;11;0;100;;;
tremie;27/05/2013;1;10;MS;4;;12;0;100;;;
tremie;27/05/2013;1;11;MS;4;;11;0;100;;;
tremie;27/05/2013;1;12;MS;4;;12;0;100;;;
tremie;27/05/2013;1;13;MS;4;;11;0;100;;;
tremie;27/05/2013;1;14;MS;4;;11;0;100;;;
tremie;27/05/2013;1;15;MS;4;;12;0;100;;;
tremie;27/05/2013;2;16;MS;4;;11;0;100;;;
tremie;27/05/2013;2;17;MS;4;;11;0;100;;;
tremie;27/05/2013;2;18;MS;4;;12;0;100;;;
tremie;27/05/2013;2;19;MS;4;;11;0;100;;;
tremie;27/05/2013;2;20;MS;4;;12;0;100;;;
tremie;27/05/2013;2;21;MS;4;;11;0;100;;;
tremie;27/05/2013;2;22;MS;4;;12;0;100;;;
tremie;27/05/2013;2;23;MS;4;;11;0;100;;;
tremie;27/05/2013;2;24;MS;4;;12;0;100;;;
tremie;27/05/2013;2;25;MS;4;;12;0;100;;;
tremie;27/05/2013;2;26;MS;4;;11;0;100;;;
tremie;27/05/2013;2;27;MS;4;;11;0;100;;;
tremie;27/05/2013;2;28;MS;4;;11;0;100;;;
tremie;27/05/2013;2;29;MS;4;;12;0;100;;;
tremie;27/05/2013;2;30;MS;4;;12;0;100;;;
tremie;27/05/2013;3;31;MS;4;;11;0;100;;;
tremie;27/05/2013;3;32;MS;4;;11;0;100;;;
tremie;27/05/2013;3;33;MS;4;;11;0;100;;;
tremie;27/05/2013;3;34;MS;4;;11;0;100;;;
tremie;27/05/2013;3;35;MS;4;;11;0;100;;;
tremie;27/05/2013;3;36;MS;4;;11;0;100;;;
tremie;27/05/2013;3;37;MS;4;;11;0;100;;;
tremie;27/05/2013;3;38;MS;4;;11;0;100;;;
tremie;27/05/2013;3;39;MS;4;;11;0;100;;;
tremie;27/05/2013;3;40;MS;4;;11;0;100;;;
tremie;27/05/2013;3;41;MS;4;;11;0;100;;;
tremie;27/05/2013;3;42;MS;4;;11;0;100;;;
tremie;27/05/2013;3;43;MS;4;;11;0;100;;;
tremie;27/05/2013;3;44;MS;4;;11;0;100;;;
tremie;27/05/2013;3;45;MS;4;;11;0;100;;;
tremie;27/05/2013;1;1;MS;5;;12;0;100;;;
tremie;27/05/2013;1;2;MS;5;;11;0;100;;;
tremie;27/05/2013;1;3;MS;5;;11;0;100;;;
tremie;27/05/2013;1;4;MS;5;;11;0;100;;;
tremie;27/05/2013;1;5;MS;5;;11;0;100;;;
tremie;27/05/2013;1;6;MS;5;;11;0;100;;;
tremie;27/05/2013;1;7;MS;5;;12;0;100;;;
tremie;27/05/2013;1;8;MS;5;;12;0;100;;;
tremie;27/05/2013;1;9;MS;5;;11;0;100;;;
tremie;27/05/2013;1;10;MS;5;;12;0;100;;;
tremie;27/05/2013;1;11;MS;5;;11;0;100;;;
tremie;27/05/2013;1;12;MS;5;;12;0;100;;;
tremie;27/05/2013;1;13;MS;5;;11;0;100;;;
tremie;27/05/2013;1;14;MS;5;;11;0;100;;;
tremie;27/05/2013;1;15;MS;5;;12;0;100;;;
tremie;27/05/2013;2;16;MS;5;;11;0;100;;;
tremie;27/05/2013;2;17;MS;5;;11;0;100;;;
tremie;27/05/2013;2;18;MS;5;;12;0;100;;;
tremie;27/05/2013;2;19;MS;5;;11;0;100;;;
tremie;27/05/2013;2;20;MS;5;;12;0;100;;;
tremie;27/05/2013;2;21;MS;5;;11;0;100;;;
tremie;27/05/2013;2;22;MS;5;;12;0;100;;;
tremie;27/05/2013;2;23;MS;5;;11;0;100;;;
tremie;27/05/2013;2;24;MS;5;;12;0;100;;;
tremie;27/05/2013;2;25;MS;5;;12;0;100;;;
tremie;27/05/2013;2;26;MS;5;;11;0;100;;;
tremie;27/05/2013;2;27;MS;5;;11;0;100;;;
tremie;27/05/2013;2;28;MS;5;;11;0;100;;;
tremie;27/05/2013;2;29;MS;5;;12;0;100;;;
tremie;27/05/2013;2;30;MS;5;;12;0;100;;;
tremie;27/05/2013;3;31;MS;5;;11;0;100;;;
tremie;27/05/2013;3;32;MS;5;;11;0;100;;;
tremie;27/05/2013;3;33;MS;5;;11;0;100;;;
tremie;27/05/2013;3;34;MS;5;;11;0;100;;;
tremie;27/05/2013;3;35;MS;5;;11;0;100;;;
tremie;27/05/2013;3;36;MS;5;;11;0;100;;;
tremie;27/05/2013;3;37;MS;5;;11;0;100;;;
tremie;27/05/2013;3;38;MS;5;;11;0;100;;;
tremie;27/05/2013;3;39;MS;5;;11;0;100;;;
tremie;27/05/2013;3;40;MS;5;;11;0;100;;;
tremie;27/05/2013;3;41;MS;5;;11;0;100;;;
tremie;27/05/2013;3;42;MS;5;;11;0;100;;;
tremie;27/05/2013;3;43;MS;5;;11;0;100;;;
tremie;27/05/2013;3;44;MS;5;;11;0;100;;;
tremie;27/05/2013;3;45;MS;5;;11;0;100;;;
tremie;27/05/2013;1;1;MS;6;;12;0;100;;;
tremie;27/05/2013;1;2;MS;6;;11;0;100;;;
tremie;27/05/2013;1;3;MS;6;;11;0;100;;;
tremie;27/05/2013;1;4;MS;6;;11;0;100;;;
tremie;27/05/2013;1;5;MS;6;;11;0;100;;;
tremie;27/05/2013;1;6;MS;6;;11;0;100;;;
tremie;27/05/2013;1;7;MS;6;;12;0;100;;;
tremie;27/05/2013;1;8;MS;6;;12;0;100;;;
tremie;27/05/2013;1;9;MS;6;;11;0;100;;;
tremie;27/05/2013;1;10;MS;6;;12;0;100;;;
tremie;27/05/2013;1;11;MS;6;;11;0;100;;;
tremie;27/05/2013;1;12;MS;6;;12;0;100;;;
tremie;27/05/2013;1;13;MS;6;;11;0;100;;;
tremie;27/05/2013;1;14;MS;6;;11;0;100;;;
tremie;27/05/2013;1;15;MS;6;;12;0;100;;;
tremie;27/05/2013;2;16;MS;6;;11;0;100;;;
tremie;27/05/2013;2;17;MS;6;;11;0;100;;;
tremie;27/05/2013;2;18;MS;6;;12;0;100;;;
tremie;27/05/2013;2;19;MS;6;;11;0;100;;;
tremie;27/05/2013;2;20;MS;6;;12;0;100;;;
tremie;27/05/2013;2;21;MS;6;;11;0;100;;;
tremie;27/05/2013;2;22;MS;6;;12;0;100;;;
tremie;27/05/2013;2;23;MS;6;;11;0;100;;;
tremie;27/05/2013;2;24;MS;6;;12;0;100;;;
tremie;27/05/2013;2;25;MS;6;;12;0;100;;;
tremie;27/05/2013;2;26;MS;6;;11;0;100;;;
tremie;27/05/2013;2;27;MS;6;;11;0;100;;;
tremie;27/05/2013;2;28;MS;6;;11;0;100;;;
tremie;27/05/2013;2;29;MS;6;;12;0;100;;;
tremie;27/05/2013;2;30;MS;6;;12;0;100;;;
tremie;27/05/2013;3;31;MS;6;;11;0;100;;;
tremie;27/05/2013;3;32;MS;6;;11;0;100;;;
tremie;27/05/2013;3;33;MS;6;;11;0;100;;;
tremie;27/05/2013;3;34;MS;6;;11;0;100;;;
tremie;27/05/2013;3;35;MS;6;;11;0;100;;;
tremie;27/05/2013;3;36;MS;6;;11;0;100;;;
tremie;27/05/2013;3;37;MS;6;;11;0;100;;;
tremie;27/05/2013;3;38;MS;6;;11;0;100;;;
tremie;27/05/2013;3;39;MS;6;;11;0;100;;;
tremie;27/05/2013;3;40;MS;6;;11;0;100;;;
tremie;27/05/2013;3;41;MS;6;;11;0;100;;;
tremie;27/05/2013;3;42;MS;6;;11;0;100;;;
