operator	date	file	prelevement	blockA	blockB	rep	plant	tiller	id	id_Axe	rank	nmax	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-MB-F11	MB	11	NaN	24,7097	1,6859	32,0856	32,0738	1	0	0,083487	0,41743	0,70427	0,81999	0,94774	1,064	1,2339	1,3707	1,4956	1,5721	1,5888	1,577	1,6388	1,6432	1,6684	1,6872	1,6766	1,6089	1,3157	1,0508
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-MB-F12	MB	12	NaN	12,1036	0,84781	8,3513	8,3513	3	0	0,1505	0,39171	0,55795	0,61724	0,65552	0,68225	0,68961	0,68311	0,70484	0,75929	0,76235	0,75952	0,77695	0,77978	0,78504	0,80456	0,8178	0,84863	0,84327	0,74496
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	13,5375	0,52029	5,9251	5,8933	3	0	0,18668	0,30751	0,40056	0,44767	0,4559	0,47322	0,48247	0,51134	0,5272	0,50937	0,50007	0,49169	0,47365	0,4754	0,47328	0,4635	0,4653	0,47564	0,46158	0,35661
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	8,9593	0,65939	3,9955	3,9955	3	0	0,068483	0,18028	0,2644	0,34508	0,35873	0,36798	0,35931	0,38893	0,42146	0,44632	0,49472	0,54276	0,6042	0,65586	0,65742	0,65882	0,58489	0,52815	0,50058	0,46819
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	8,8039	0,38558	2,4558	2,4062	3	0	0,079314	0,15642	0,19142	0,23515	0,28321	0,3057	0,31722	0,3513	0,37145	0,38388	0,38157	0,3665	0,35629	0,34831	0,32882	0,29637	0,25539	0,22321	0,12814	0,10903
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	15,0835	0,63845	7,2388	4,5642	3	0	0,10099	0,12784	0,30937	0,4172	0,55974	0,57334	0,59565	0,59368	0,60591	0,58506	0,5331	0,64112	0,63606	0,59075	0,44388	0,40979	0,55417	0,62812	0,56998	0,35452
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	18,2925	1,0176	14,7241	14,4562	3	0	0,18404	0,33421	0,41716	0,50512	0,61955	0,7515	0,84552	0,89495	0,95666	0,99182	1,0029	0,98863	0,99139	1,0103	1,0217	0,99801	0,98494	0,96806	0,88674	0,5845
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	21,857	0,89813	14,038	13,9788	3	0	0,095459	0,1481	0,2898	0,40214	0,4935	0,56033	0,63558	0,69598	0,79554	0,81208	0,85047	0,88654	0,8566	0,86085	0,81238	0,79374	0,75634	0,74129	0,71542	0,57918
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	13,9345	0,55951	6,4793	6,3797	3	0	0,13905	0,25606	0,33589	0,37987	0,42076	0,46499	0,49745	0,51083	0,52748	0,52613	0,51795	0,54912	0,5484	0,55727	0,55136	0,55194	0,55939	0,55792	0,50511	0,37993
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	23,7901	1,2392	22,1934	22,1878	3	0	0,067438	0,26453	0,41058	0,5233	0,62757	0,80829	0,94912	1,0587	1,1215	1,1268	1,1736	1,1817	1,142	1,1695	1,2201	1,2279	1,2416	1,1696	1,0249	0,6188
ABICHOU	09-Aug-2012 16:28:41	Boigneville_11042012_P15.tif	11/04/2012	1	NaN	NaN	15	TREMIE	P15-T-F	Talle	NaN	NaN	12,5024	0,93396	7,654	7,6517	3	0	0,086307	0,21982	0,32858	0,42016	0,49754	0,5362	0,55107	0,5593	0,61035	0,66534	0,74304	0,81587	0,87914	0,9462	0,92297	0,88187	0,82356	0,77124	0,70407	0,6362
ABICHOU	09-Aug-2012 16:31:32	Boigneville_11042012_P16.tif	11/04/2012	1	NaN	NaN	16	TREMIE	P16-MB-F8	MB	8	NaN	8,416	0,8568	5,5601	0,93434	3	0	0,63173	0,65001	0,74429	0,8472	0,86373	0,84404	0,80591	0,73696	0,63802	0,57916	0,53613	0,57459	0,53413	0,55956	0,59385	0,6171	0,64054	0,6552	0,62582	0,38829
ABICHOU	09-Aug-2012 16:31:32	Boigneville_11042012_P16.tif	11/04/2012	1	NaN	NaN	16	TREMIE	P16-MB-F9	MB	9	NaN	19,213	1,194	17,0509	16,0125	1	0	0,17232	0,31935	0,41259	0,54278	0,66395	0,80512	0,95612	1,0303	1,0865	1,1102	1,2013	1,1736	1,1624	1,1416	1,1356	1,091	1,0348	0,98511	0,90285	0,80864
ABICHOU	09-Aug-2012 16:31:32	Boigneville_11042012_P16.tif	11/04/2012	1	NaN	NaN	16	TREMIE	P16-MB-F10	MB	10	NaN	24,1383	1,363	25,0212	24,7979	1	0	0,066459	0,22118	0,47384	0,67263	0,8049	0,92268	1,0929	1,1616	1,2215	1,2756	1,2334	1,3104	1,3589	1,3625	1,3146	1,2811	1,2231	1,1928	1,1341	0,90297
ABICHOU	09-Aug-2012 16:31:32	Boigneville_11042012_P16.tif	11/04/2012	1	NaN	NaN	16	TREMIE	P16-MB-F11	MB	11	NaN	25,2217	1,4515	28,8402	28,8095	1	0	0,14471	0,43212	0,61877	0,75582	0,9112	1,0959	1,2015	1,2904	1,3694	1,4061	1,4398	1,4406	1,4339	1,4128	1,3937	1,4225	1,3894	1,2203	1,1379	1,0398
ABICHOU	09-Aug-2012 16:31:32	Boigneville_11042012_P16.tif	11/04/2012	1	NaN	NaN	16	TREMIE	P16-MB-F12	MB	12	NaN	7,8811	0,64151	3,3297	3,3297	3	0	0,042824	0,12578	0,28358	0,38813	0,4317	0,43324	0,40882	0,37078	0,33962	0,33031	0,36804	0,40335	0,43793	0,47333	0,51179	0,55615	0,59115	0,62829	0,63899	0,48595
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-MB-F8	MB	8	NaN	13,1065	0,70839	6,9627	1,3601	2	0	0,10849	0,1581	0,19423	0,32244	0,45165	0,4687	0,56173	0,65659	0,70509	0,67968	0,70689	0,66736	0,67348	0,67668	0,6403	0,69008	0,69739	0,64504	0,53972	0,11209
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-MB-F9	MB	9	NaN	15,3891	1,2941	15,6623	15,456	1	0	0,1048	0,32007	0,48408	0,57875	0,78174	0,89713	1,0359	1,1468	1,2223	1,257	1,2859	1,2867	1,2957	1,2738	1,2715	1,2279	1,209	1,1452	1,0465	0,72976
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-MB-F10	MB	10	NaN	19,5362	1,3708	20,5331	20,1137	1	0	0,093605	0,31032	0,55187	0,77171	0,88239	0,97508	1,0706	1,1789	1,2266	1,2513	1,2818	1,3203	1,3218	1,3278	1,3771	1,3373	1,2946	1,2491	1,1465	0,93314
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-MB-F11	MB	11	NaN	21,8069	1,5657	26,8379	26,4928	1	0	0,1586	0,44983	0,71419	0,8338	0,9785	1,1003	1,2194	1,2981	1,3808	1,4388	1,4639	1,4975	1,5503	1,5375	1,5595	1,5481	1,5417	1,4896	1,3219	1,1748
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-MB-F12	MB	12	NaN	14,8624	1,1476	13,4891	13,4873	3	0	0,17417	0,44854	0,62651	0,72772	0,7986	0,85426	0,95571	1,1246	1,1589	1,1214	1,0912	1,05	1,0523	1,0838	1,1263	1,1105	1,0513	0,9392	0,83418	0,69815
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	7,1805	0,53634	2,8618	2,8616	3	0	0,057094	0,1583	0,25804	0,31633	0,36198	0,39461	0,43426	0,45089	0,4755	0,51214	0,54096	0,53286	0,49874	0,48688	0,46878	0,4541	0,42868	0,41419	0,38834	0,31415
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	14,5991	0,71182	8,1416	8,1364	3	0	0,11327	0,27557	0,39285	0,4661	0,4932	0,51918	0,56177	0,58823	0,6109	0,61969	0,66544	0,70603	0,70496	0,70233	0,67972	0,64505	0,63102	0,61069	0,5718	0,34611
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	10,0965	0,51368	3,9927	3,9807	3	0	0,054626	0,14377	0,21703	0,25992	0,29274	0,3542	0,39782	0,42072	0,45221	0,4693	0,46363	0,48397	0,48782	0,505	0,5105	0,50313	0,50191	0,48871	0,45399	0,31822
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	10,2167	0,64186	4,5236	4,5234	3	0	0,032107	0,12657	0,24304	0,31603	0,36721	0,40265	0,42933	0,43943	0,45985	0,45496	0,43104	0,44152	0,50502	0,54234	0,58479	0,61508	0,62894	0,64491	0,63227	0,56885
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	19,1996	0,95546	12,7216	12,7188	3	0	0,10384	0,23716	0,30238	0,35223	0,48304	0,55582	0,62964	0,68177	0,71354	0,78318	0,8543	0,89703	0,95495	0,94236	0,91047	0,87898	0,82276	0,79064	0,70449	0,45205
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	6,1977	0,4984	2,3641	2,3517	3	0	0,037324	0,067477	0,16309	0,21978	0,28069	0,32834	0,36676	0,41391	0,44316	0,46824	0,47384	0,4842	0,49413	0,4895	0,49036	0,49527	0,50114	0,48452	0,45364	0,29959
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	10,3526	0,64652	4,6423	4,6378	3	0	0,041578	0,1141	0,18896	0,24058	0,30601	0,37381	0,41779	0,44753	0,47243	0,50233	0,52288	0,55795	0,60569	0,62916	0,64727	0,64329	0,62285	0,58389	0,55082	0,46382
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	5,1164	0,37454	1,2392	1,0371	3	0	0,054529	0,091023	0,13285	0,14953	0,12909	0,14352	0,25426	0,30963	0,33093	0,34477	0,34044	0,2987	0,25684	0,24356	0,31323	0,27196	0,27796	0,31119	0,3882	0,3301
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	15,6451	0,69095	8,4472	8,4168	3	0	0,13884	0,2491	0,34306	0,39604	0,45767	0,52368	0,55664	0,57744	0,62471	0,67839	0,68944	0,68998	0,68362	0,66279	0,605	0,64315	0,62948	0,64569	0,59384	0,43156
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	3,2674	0,33652	0,8838	0,44803	3	0	0,038414	0,074702	0,10605	0,14549	0,19117	0,2256	0,24457	0,29221	0,31887	0,32733	0,32493	0,3289	0,33141	0,33289	0,34028	0,32672	0,32574	0,31066	0,29109	0,22599
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	2,5763	0,34313	0,68308	0,6195	3	0	0,036026	0,078015	0,15036	0,21333	0,24469	0,28912	0,30708	0,32458	0,33637	0,3468	0,34441	0,3312	0,3063	0,28472	0,27574	0,30206	0,33287	0,34208	0,30774	0,12277
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	8,9917	0,321	2,0588	2,0021	3	0	0,084291	0,13031	0,22053	0,27383	0,31344	0,32268	0,30414	0,27538	0,2931	0,29101	0,28275	0,28009	0,26968	0,25513	0,24755	0,22518	0,17265	0,14846	0,099526	0,058593
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	3,9474	0,31479	0,80939	0,78896	3	0	0,045817	0,049685	0,078294	0,1226	0,14765	0,16964	0,2189	0,24173	0,26855	0,29032	0,30203	0,31547	0,31428	0,30033	0,27041	0,22825	0,20154	0,17972	0,158	0,049411
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	4,6028	0,4611	1,4675	1,4309	3	0	0,056537	0,099004	0,16226	0,20968	0,24518	0,2838	0,31551	0,36283	0,3995	0,43471	0,4574	0,46236	0,45989	0,44237	0,41749	0,38408	0,34585	0,2984	0,2752	0,17694
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	11,3887	0,84721	7,4624	2,4457	3	0	0,097719	0,22061	0,33305	0,4776	0,56208	0,6252	0,73747	0,7692	0,74194	0,79433	0,82083	0,8199	0,80064	0,79452	0,80778	0,86657	0,81844	0,6859	0,5334	0,40776
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	14,5068	0,75988	8,037	8,0296	3	0	0,11511	0,23948	0,32276	0,36436	0,40018	0,43443	0,46766	0,49358	0,55657	0,62754	0,69746	0,73418	0,74846	0,7553	0,74616	0,76628	0,75439	0,7355	0,66024	0,51839
ABICHOU	09-Aug-2012 16:39:00	Boigneville_11042012_P17.tif	11/04/2012	1	NaN	NaN	17	TREMIE	P17-T-F	Talle	NaN	NaN	13,5433	0,57638	6,2772	6,2603	3	0	0,10556	0,21798	0,28859	0,33635	0,38901	0,47251	0,51655	0,54875	0,55924	0,5633	0,5761	0,53852	0,55629	0,57798	0,54988	0,54622	0,5382	0,51057	0,45893	0,38223
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F7	MB	7	NaN	11,1253	0,56266	3,9798	0,03491	3	0	0,081118	0,1031	0,13875	0,21781	0,21574	0,24404	0,39669	0,41165	0,403	0,35463	0,37573	0,37526	0,40858	0,53034	0,52545	0,54234	0,48256	0,55029	0,50194	0,28408
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F8	MB	8	NaN	15,4476	1,0204	12,2368	6,4221	2	0	0,14241	0,17279	0,3376	0,54274	0,63219	0,81476	0,8881	0,92956	0,91303	1,0058	1,0124	1,0227	0,9556	0,85502	0,92266	0,99471	0,97507	0,92909	0,89878	0,58557
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F9	MB	9	NaN	18,3128	1,4044	20,2299	19,4584	1	0	0,095629	0,33794	0,53263	0,74353	0,86588	1,0155	1,1284	1,2286	1,3009	1,3684	1,3831	1,3723	1,3752	1,403	1,4011	1,3592	1,3038	1,2606	1,1599	0,98523
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F10	MB	10	NaN	23,4729	1,5936	29,3223	29,0592	1	0	0,28829	0,53267	0,75472	0,91597	1,0421	1,1701	1,2683	1,3548	1,4446	1,504	1,5492	1,5573	1,5098	1,5594	1,5896	1,5982	1,5536	1,4961	1,3504	0,82333
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F11	MB	11	NaN	22,4921	1,8552	31,6841	31,5926	1	0	0,195	0,55818	0,79359	0,95564	1,0674	1,2156	1,3277	1,4846	1,6078	1,6875	1,7592	1,8169	1,8756	1,8193	1,7494	1,6986	1,7075	1,652	1,5001	1,3852
ABICHOU	09-Aug-2012 16:42:41	Boigneville_11042012_P18a.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-MB-F11	MB	12	NaN	10,1527	0,37595	2,995	2,9942	3	0	0,060222	0,15234	0,22647	0,28314	0,30939	0,30139	0,24728	0,28709	0,30764	0,31775	0,3307	0,33507	0,33893	0,33191	0,33001	0,33839	0,34768	0,35352	0,36994	0,33052
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	4,738	0,41539	1,4545	1,4501	3	0	0,05234	0,11238	0,16545	0,20046	0,22999	0,26433	0,28728	0,29456	0,32127	0,35698	0,36656	0,39354	0,397	0,40841	0,41223	0,41825	0,41088	0,39318	0,36545	0,17709
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	14,9222	0,56465	6,9011	6,8999	3	0	0,1364	0,24219	0,31809	0,37247	0,42749	0,47489	0,50893	0,52375	0,5516	0,56143	0,5293	0,45587	0,48652	0,49391	0,50118	0,5462	0,53826	0,54564	0,53789	0,39103
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	3,3074	0,18081	0,44717	0,44717	3	0	0,041924	0,054247	0,072691	0,093295	0,10232	0,11817	0,13355	0,14199	0,1494	0,15352	0,16394	0,16803	0,17043	0,17574	0,18189	0,18009	0,1711	0,16627	0,17548	0,14329
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	19,6373	1,0157	14,7714	14,7641	3	0	0,12955	0,29353	0,37507	0,40599	0,57669	0,73589	0,8207	0,90168	0,94275	0,96077	1,0136	1,0083	1,0068	0,99561	0,99875	0,9195	0,88589	0,78711	0,59729	0,45203
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	14,8654	0,65587	7,043	7,031	3	0	0,12015	0,19014	0,27579	0,34379	0,44369	0,45861	0,46293	0,48455	0,5017	0,47148	0,50495	0,59681	0,64202	0,65857	0,63709	0,59818	0,5904	0,56428	0,5281	0,47636
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	2,7962	0,13045	0,27914	0,27914	3	0	0,032901	0,042359	0,057882	0,06791	0,077135	0,077867	0,091493	0,093116	0,11041	0,11847	0,11858	0,12606	0,12649	0,12649	0,12647	0,1308	0,12728	0,12897	0,12151	0,088281
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	8,5071	0,51174	3,11	3,11	3	0	0,031549	0,12593	0,18371	0,25336	0,32387	0,38077	0,41984	0,45328	0,48891	0,50083	0,49774	0,51394	0,5015	0,49843	0,44864	0,37034	0,32456	0,27947	0,24235	0,21232
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	18,3323	1,0577	14,2461	14,246	3	0	0,070078	0,22431	0,34366	0,42096	0,47103	0,54141	0,60014	0,75475	0,93388	1,0099	1,0091	1,0553	1,0544	1,0548	1,0273	0,99546	0,96739	0,9418	0,92019	0,82942
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	13,0745	0,51681	5,5077	4,9893	3	0	0,0792	0,12238	0,29876	0,32805	0,37445	0,43194	0,45325	0,47842	0,4999	0,51009	0,51841	0,49511	0,49115	0,49597	0,50986	0,50957	0,5054	0,48414	0,46954	0,18023
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	11,8948	0,51055	4,6901	2,0449	3	0	0,094322	0,14632	0,24395	0,32017	0,36663	0,4149	0,4359	0,45839	0,43526	0,41629	0,37702	0,47131	0,5067	0,51449	0,49677	0,48534	0,47251	0,44358	0,3763	0,36424
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	18,911	0,82098	11,9735	11,955	3	0	0,077744	0,099933	0,30212	0,40222	0,53651	0,58391	0,63737	0,69267	0,73763	0,79234	0,7932	0,82526	0,79652	0,80475	0,80258	0,76419	0,74936	0,74496	0,71253	0,58709
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	20,5627	1,244	19,3728	19,3696	3	0	0,19006	0,38289	0,49861	0,57183	0,67216	0,82751	0,96284	1,0446	1,062	1,1374	1,2009	1,2045	1,2052	1,247	1,2365	1,2118	1,2261	1,195	1,0228	0,60191
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	7,3764	0,3665	2,2135	2,2072	3	0	0,078446	0,15314	0,19958	0,22755	0,25671	0,28661	0,30107	0,33861	0,35204	0,35368	0,34871	0,35024	0,35702	0,3583	0,36291	0,36561	0,35097	0,33229	0,31581	0,24281
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	18,8621	0,90805	12,9395	12,9385	3	0	0,099134	0,37879	0,57378	0,77449	0,86717	0,88871	0,79067	0,89593	0,90242	0,86508	0,82282	0,81507	0,79847	0,75278	0,66089	0,59136	0,51361	0,47021	0,44218	0,42816
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	4,0682	0,14595	0,45541	0,45541	3	0	0,044992	0,062727	0,08572	0,098387	0,10254	0,1077	0,10234	0,10991	0,11666	0,12437	0,13516	0,14132	0,13991	0,12178	0,11935	0,13778	0,13617	0,14328	0,14461	0,1112
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	17,0868	0,83273	11,3305	11,1454	3	0	0,17298	0,32229	0,478	0,52288	0,61199	0,66967	0,7164	0,75976	0,80294	0,82995	0,82976	0,80085	0,77329	0,73319	0,72441	0,7344	0,71977	0,69232	0,66865	0,46409
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	20,1278	1,2283	18,9792	18,9721	3	0	0,14737	0,37329	0,51299	0,63824	0,77057	0,87692	1,0058	1,108	1,1281	1,158	1,1518	1,1531	1,1632	1,2127	1,2324	1,1481	1,0998	0,9852	0,93273	0,83506
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	22,7022	1,1572	20,1878	20,167	3	0	0,23998	0,40038	0,484	0,53296	0,62103	0,82534	0,93989	1,0004	1,0564	1,0682	1,0733	1,1237	1,1453	1,1533	1,1081	1,0997	1,1178	1,0714	1,0245	0,89566
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	16,6998	0,73173	9,5743	4,056	2	0	0,070066	0,16603	0,3737	0,46189	0,49664	0,55579	0,61077	0,68183	0,71024	0,72835	0,73136	0,72374	0,71058	0,71021	0,69576	0,69658	0,68127	0,65467	0,62494	0,34715
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	9,9183	1,0115	6,6378	2,9184	3	0	0,12901	0,23631	0,33447	0,4471	0,49394	0,5529	0,62994	0,62566	0,57708	0,70474	0,71566	0,85029	0,9506	1,0039	1,0234	0,98921	0,92751	0,84166	0,68325	0,51097
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	19,5712	1,1899	18,1187	17,9848	3	0	0,24132	0,39497	0,47778	0,64139	0,74778	0,89114	0,95447	0,97111	0,9929	1,0855	1,1539	1,1777	1,1467	1,1495	1,1945	1,1502	1,136	1,0955	1,0259	0,68388
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	23,6553	1,4141	25,6645	25,6318	3	0	0,31126	0,5089	0,62464	0,72799	0,87527	1,0497	1,1568	1,2248	1,2565	1,2903	1,3026	1,3187	1,3828	1,4232	1,4034	1,3748	1,3375	1,2797	1,1272	0,90389
ABICHOU	09-Aug-2012 16:50:11	Boigneville_11042012_P18b.tif	11/04/2012	1	NaN	NaN	18	TREMIE	P18-T-F	Talle	NaN	NaN	20,9244	1,629	26,1542	26,1367	3	0	0,034592	0,34458	0,59685	0,7067	0,80376	0,91046	1,1759	1,3665	1,5322	1,6286	1,6252	1,6203	1,567	1,5265	1,5292	1,5237	1,5117	1,4761	1,3019	1,0451
