Image;ID_Plant;ID_Axis;Organ;ID_Metamer;HS;XY;Pt1;Pt2;Pt3;Pt4;Pt5;Pt6;Pt7;Pt8;Pt9;Pt10;Pt11;Pt12;Pt13;Pt14;Pt15
12.06.2012_p13;3;1;2;12;17,85;1;47,36;60,92;;;;;;;;;;;;;
12.06.2012_p13;3;1;2;13;17,85;0;8,86;10,65;;;;;;;;;;;;;
12.06.2012_p13;3;1;2;13;17,85;1;66,69;78,9;;;;;;;;;;;;;
12.06.2012_p14;4;1;0;0;17,85;0;6,46;5,83;6,3;6,46;6,78;6,94;;;;;;;;;
12.06.2012_p14;4;1;0;0;17,85;1;0;2,57;13,02;31,18;46,61;69,27;;;;;;;;;
12.06.2012_p14;4;1;2;8;17,85;0;5,74;4,75;6,03;5,86;2,84;2,15;;;;;;;;;
12.06.2012_p14;4;1;2;8;17,85;1;7,15;5,57;4,58;3,82;3,06;3,82;;;;;;;;;
12.06.2012_p14;4;1;2;9;17,85;0;6,55;7,31;10,12;11,58;12,86;13,91;14,91;15,9;16,31;16,13;15,14;;;;
12.06.2012_p14;4;1;2;9;17,85;1;12,43;12,91;11,96;13,08;14,68;15,09;14,5;12,49;12,02;11,73;12,14;;;;
12.06.2012_p14;4;1;2;10;17,85;0;6,02;5,65;7,03;5,06;3,55;3,78;4,19;4,19;;;;;;;
12.06.2012_p14;4;1;2;10;17,85;1;16,35;18,2;20,78;23,78;29,23;31,26;32,05;33,15;;;;;;;
12.06.2012_p14;4;1;2;11;17,85;0;7,01;9,69;9,69;12,05;;;;;;;;;;;
12.06.2012_p14;4;1;2;11;17,85;1;30,65;37,88;41,62;49,56;;;;;;;;;;;
12.06.2012_p14;4;1;2;12;17,85;0;6,49;2,96;3,09;;;;;;;;;;;;
12.06.2012_p14;4;1;2;12;17,85;1;47,06;60,84;62,59;;;;;;;;;;;;
12.06.2012_p14;4;1;2;13;17,85;0;7,21;4,37;1,77;1,08;;;;;;;;;;;
12.06.2012_p14;4;1;2;13;17,85;1;67,91;72,71;78,11;79,4;;;;;;;;;;;
12.06.2012_p15;5;1;0;0;17,85;0;5,04;5,22;5,22;6,14;5,22;;;;;;;;;;
12.06.2012_p15;5;1;0;0;17,85;1;0,58;12,79;37,4;54,42;69,22;;;;;;;;;;
12.06.2012_p15;5;1;2;8;17,85;0;5,43;7,07;8,83;10,79;12,3;12,99;13,18;13,43;13,94;;;;;;
12.06.2012_p15;5;1;2;8;17,85;1;7,47;7,66;7,03;7,92;7,85;7,09;5,51;4,31;3,1;;;;;;
12.06.2012_p15;5;1;2;9;17,85;0;4,99;5,37;6;7,19;7,76;8,33;9,71;10,72;11,42;11,73;11,61;11,61;11,67;11,79;
12.06.2012_p15;5;1;2;9;17,85;1;10,51;12,54;13,17;13,17;12,73;9,75;8,42;7,85;6,78;5,95;4,05;2,85;1,46;0;
12.06.2012_p15;5;1;2;10;17,85;0;5,67;6,25;6,29;5,32;4,93;5,1;5,37;5,37;5,1;;;;;;
12.06.2012_p15;5;1;2;10;17,85;1;17,85;22,87;25,92;30,46;35,36;36,33;36,33;35,75;35,36;;;;;;
12.06.2012_p15;5;1;2;11;17,85;0;5;4,13;2,98;2,06;0;;;;;;;;;;
12.06.2012_p15;5;1;2;11;17,85;1;31,53;37,8;40,97;37,97;32,94;;;;;;;;;;
12.06.2012_p15;5;1;2;12;17,85;0;5,95;7,08;7,62;8,25;;;;;;;;;;;
12.06.2012_p15;5;1;2;12;17,85;1;47,13;55,08;62,23;64,88;;;;;;;;;;;
12.06.2012_p15;5;1;2;13;17,85;0;5,65;4,65;5,07;;;;;;;;;;;;
12.06.2012_p15;5;1;2;13;17,85;1;68,01;77,6;78,95;;;;;;;;;;;;
12.06.2012_p16;1;1;0;0;17,85;0;6,94;7,1;7,56;7,56;;;;;;;;;;;
12.06.2012_p16;1;1;0;0;17,85;1;0;31,41;65,78;68,58;;;;;;;;;;;
12.06.2012_p16;1;1;2;9;17,85;0;6,79;6,43;6,52;4,47;2,64;0,5;;;;;;;;;
12.06.2012_p16;1;1;2;9;17,85;1;15,09;16,43;19,11;23,45;24,89;26,69;;;;;;;;;
12.06.2012_p16;1;1;2;10;17,85;0;6,79;4,6;2,64;1,05;;;;;;;;;;;
12.06.2012_p16;1;1;2;10;17,85;1;25,21;28,63;31,22;32,74;;;;;;;;;;;
12.06.2012_p16;1;1;2;11;17,85;0;7,61;8,57;9,89;10,76;;;;;;;;;;;
12.06.2012_p16;1;1;2;11;17,85;1;31,77;39,39;45,95;51,55;;;;;;;;;;;
12.06.2012_p16;1;1;2;12;17,85;0;6,79;4,56;2,87;1,41;0;;;;;;;;;;
12.06.2012_p16;1;1;2;12;17,85;1;45,82;54,59;60,51;64,02;66,56;;;;;;;;;;
12.06.2012_p16;1;1;2;13;17,85;0;7,75;9,21;9,94;9,98;;;;;;;;;;;
12.06.2012_p16;1;1;2;13;17,85;1;65,82;71,23;74,97;77,19;;;;;;;;;;;
12.06.2012_p17;2;1;0;0;17,85;0;5,26;5,1;3,59;2,41;;;;;;;;;;;
12.06.2012_p17;2;1;0;0;17,85;1;0;17,1;44,01;67,37;;;;;;;;;;;
12.06.2012_p17;2;1;2;9;17,85;0;5,82;11,76;13,23;17,71;20,35;21,71;22;;;;;;;;
12.06.2012_p17;2;1;2;9;17,85;1;6,29;10,82;13,28;13,97;15,15;16,53;17,42;;;;;;;;
12.06.2012_p17;2;1;2;10;17,85;0;5,52;5,52;6,99;7,91;8,69;9,13;9,13;9,08;8,99;8,84;8,11;7,33;6,69;;
12.06.2012_p17;2;1;2;10;17,85;1;15,77;18,28;18,53;18,38;17,05;15,57;13,94;12,52;7,2;6,06;6,06;6,46;7,44;;
12.06.2012_p17;2;1;2;11;17,85;0;3,96;0,94;6,01;6,89;6,84;;;;;;;;;;
12.06.2012_p17;2;1;2;11;17,85;1;27,79;37,05;40,39;41,13;42,51;;;;;;;;;;
12.06.2012_p17;2;1;2;12;17,85;0;3,26;1,47;0,5;0,41;;;;;;;;;;;
12.06.2012_p17;2;1;2;12;17,85;1;43,69;53,24;59,26;61,21;;;;;;;;;;;
12.06.2012_p17;2;1;2;13;17,85;0;2,71;0,46;0;;;;;;;;;;;;
12.06.2012_p17;2;1;2;13;17,85;1;65,52;72,75;75,85;;;;;;;;;;;;
12.06.2012_p18;3;1;0;0;17,85;0;4,68;5,01;5,33;5,33;5,01;;;;;;;;;;
12.06.2012_p18;3;1;0;0;17,85;1;1,29;32,76;52,37;68,35;70,49;;;;;;;;;;
12.06.2012_p18;3;1;2;9;17,85;0;5,05;7,12;7,98;8,44;9,41;9,93;10,22;10,96;12;12,69;12,86;;;;
12.06.2012_p18;3;1;2;9;17,85;1;12,67;14,13;13,32;11,27;8,82;6,6;2,57;1,11;0,12;0;0,18;;;;
12.06.2012_p18;3;1;2;10;17,85;0;4,51;3,64;2,96;2,76;2,12;1,87;1,26;0,95;1,09;1,66;2,55;3,44;;;
12.06.2012_p18;3;1;2;10;17,85;1;16,54;20,11;23,76;24,78;25,1;25,04;23,79;22,79;20,75;18,88;16,72;15,64;;;
12.06.2012_p18;3;1;2;11;17,85;0;5,34;6,83;9,13;10,22;12,34;13,37;;;;;;;;;
12.06.2012_p18;3;1;2;11;17,85;1;32,3;34,28;39,37;43,4;45,56;46,61;;;;;;;;;
12.06.2012_p18;3;1;2;12;17,85;0;4,88;2,58;0,86;0;;;;;;;;;;;
12.06.2012_p18;3;1;2;12;17,85;1;48,07;56,71;62,03;65,59;;;;;;;;;;;
12.06.2012_p18;3;1;2;13;17,85;0;5,63;9,76;10,73;;;;;;;;;;;;
12.06.2012_p18;3;1;2;13;17,85;1;68,34;73,65;76,45;;;;;;;;;;;;
12.06.2012_p19;4;1;0;0;17,85;0;7,91;8,07;7,24;6,91;;;;;;;;;;;
12.06.2012_p19;4;1;0;0;17,85;1;0;30,5;47,57;69,12;;;;;;;;;;;
12.06.2012_p19;4;1;2;9;17,85;0;8,45;10,18;11,05;11,84;12,59;13,12;14,12;14,41;14,24;13,87;13,62;12,59;11,43;10,64;9,85
12.06.2012_p19;4;1;2;9;17,85;1;14,02;15,89;15,89;15,64;15,39;15,47;16,93;18,09;18,71;19,29;19,74;20,12;20,12;19,66;18,91
12.06.2012_p19;4;1;2;10;17,85;0;7,73;7,07;5,7;5,66;4,46;3,34;3,1;2,39;;;;;;;
12.06.2012_p19;4;1;2;10;17,85;1;18,79;22,02;24,38;25,21;27,62;29,61;30,56;30,89;;;;;;;
12.06.2012_p19;4;1;2;11;17,85;0;8,31;10,88;9,68;9,43;11,46;;;;;;;;;;
12.06.2012_p19;4;1;2;11;17,85;1;30,73;38,27;40,01;42,2;44,11;;;;;;;;;;
12.06.2012_p19;4;1;2;12;17,85;0;6,94;7,36;8,61;9,39;10,04;;;;;;;;;;
12.06.2012_p19;4;1;2;12;17,85;1;46,87;52,06;58,09;61,84;64,02;;;;;;;;;;
12.06.2012_p19;4;1;2;13;17,85;0;6,52;7,49;;;;;;;;;;;;;
12.06.2012_p19;4;1;2;13;17,85;1;68,47;79,41;;;;;;;;;;;;;
12.06.2012_p20;5;1;0;0;17,85;0;10,72;10,86;10,72;10,29;10,15;;;;;;;;;;
12.06.2012_p20;5;1;0;0;17,85;1;0;30,67;54,07;67,2;68,2;;;;;;;;;;
12.06.2012_p20;5;1;2;9;17,85;0;10,4;9,05;7,92;7,7;7,92;8,13;8,31;8,31;8,41;8,27;7,95;;;;
12.06.2012_p20;5;1;2;9;17,85;1;11,31;11,85;13,42;13,06;12,42;11,96;11,39;10,46;9,5;8,28;6,61;;;;
12.06.2012_p20;5;1;2;10;17,85;0;11,16;10,97;10,2;9,69;8,61;7,59;6,44;5,04;3,95;3,89;;;;;
12.06.2012_p20;5;1;2;10;17,85;1;16,02;19,17;22,37;25,64;28,72;30,13;31,22;30,9;32,12;32,76;;;;;
12.06.2012_p20;5;1;2;11;17,85;0;10,34;6,06;4,59;1,47;0;;;;;;;;;;
12.06.2012_p20;5;1;2;11;17,85;1;30,29;33,31;36,06;41,13;43,25;;;;;;;;;;
12.06.2012_p20;5;1;2;12;17,85;0;10,53;12,63;13,65;12,89;;;;;;;;;;;
12.06.2012_p20;5;1;2;12;17,85;1;45,81;56,07;60,69;62,87;;;;;;;;;;;
12.06.2012_p20;5;1;2;13;17,85;0;9,95;8,93;8,55;;;;;;;;;;;;
12.06.2012_p20;5;1;2;13;17,85;1;66,78;76,14;77,1;;;;;;;;;;;;
12.06.2012_p21;1;1;0;0;17,85;0;10,25;9,6;10,09;9,92;10,25;;;;;;;;;;
12.06.2012_p21;1;1;0;0;17,85;1;0,56;19,72;40,66;65,33;66,31;;;;;;;;;;
12.06.2012_p21;1;1;2;8;17,85;0;10,01;9,27;7,87;6,65;5,55;4,81;4,77;4,88;4,88;4,85;3,85;;;;
12.06.2012_p21;1;1;2;8;17,85;1;2,08;2,08;2;2;2,04;2,08;2,26;2,22;1,93;1,59;0;;;;
12.06.2012_p21;1;1;2;9;17,85;0;10,23;11,08;10,67;10,67;9,42;8,05;7,68;;;;;;;;
12.06.2012_p21;1;1;2;9;17,85;1;4,52;7,23;9,26;8,45;7,6;7,08;7,12;;;;;;;;
12.06.2012_p21;1;1;2;10;17,85;0;9,57;8,75;7,39;7,13;7,39;8,5;10,19;11,63;12,15;;;;;;
12.06.2012_p21;1;1;2;10;17,85;1;13,34;16,16;18,9;21,05;22,53;23,9;25,61;27,87;29,24;;;;;;
12.06.2012_p21;1;1;2;11;17,85;0;9,97;10,29;12,18;14,08;14,92;15,55;17,66;20,08;23,98;24,61;24,61;25,03;;;
12.06.2012_p21;1;1;2;11;17,85;1;25,94;27,31;27,31;26,89;26,68;25,73;25,83;26,47;26,15;26,89;29,64;30,07;;;
12.06.2012_p21;1;1;2;12;17,85;0;9,69;7,2;3,97;0;;;;;;;;;;;
12.06.2012_p21;1;1;2;12;17,85;1;41,9;49,69;55,26;61,85;;;;;;;;;;;
12.06.2012_p21;1;1;2;13;17,85;0;9,55;4,48;;;;;;;;;;;;;
12.06.2012_p21;1;1;2;13;17,85;1;64,61;79,78;;;;;;;;;;;;;
12.06.2012_p22;2;1;0;0;17,85;0;6,25;5,51;5,7;5,14;;;;;;;;;;;
12.06.2012_p22;2;1;0;0;17,85;1;0;31,05;48,42;71,15;;;;;;;;;;;
12.06.2012_p22;2;1;2;8;17,85;0;5,86;4,57;3,63;2,89;2,19;1,64;1,21;0,9;0;;;;;;
12.06.2012_p22;2;1;2;8;17,85;1;7,54;8,17;7,97;7,3;6,25;6,13;6,4;6,4;6,17;;;;;;
12.06.2012_p22;2;1;2;9;17,85;0;6,37;6,37;8,4;8,25;8,6;9,34;9,5;9,46;8,52;7,7;6,72;6,68;6,25;;
12.06.2012_p22;2;1;2;9;17,85;1;12,17;13,57;17,14;19,44;19,87;19,87;20,42;20,93;21,13;21,24;21,4;22,3;22,73;;
12.06.2012_p22;2;1;2;10;17,85;0;5,51;5,16;4,46;3,67;3,17;2,66;2,34;2,38;2,74;2,89;4,42;5,32;5,82;;
12.06.2012_p22;2;1;2;10;17,85;1;18,78;20,15;20,7;20,77;20,58;20,23;19,33;18,27;17,14;16,55;14,71;13,22;12,4;;
12.06.2012_p22;2;1;2;11;17,85;0;5,32;4,26;3,67;3,09;2,27;1,64;;;;;;;;;
12.06.2012_p22;2;1;2;11;17,85;1;30,91;34,74;33,49;30,01;26,45;18,97;;;;;;;;;
12.06.2012_p22;2;1;2;12;17,85;0;5,98;8,87;10,36;10,52;;;;;;;;;;;
12.06.2012_p22;2;1;2;12;17,85;1;46,46;56,79;62,34;65,78;;;;;;;;;;;
12.06.2012_p22;2;1;2;13;17,85;0;5,41;8,61;10,64;;;;;;;;;;;;
12.06.2012_p22;2;1;2;13;17,85;1;69,12;76,9;81,4;;;;;;;;;;;;
12.06.2012_p23;3;1;0;0;17,85;0;11,9;11,11;9,54;8,27;;;;;;;;;;;
12.06.2012_p23;3;1;0;0;17,85;1;0;31,51;58,88;70,18;;;;;;;;;;;
12.06.2012_p23;3;1;2;9;17,85;0;11;10,24;9,42;6,88;4,13;2,61;1,65;0,41;0;0,07;0,69;1,44;1,86;;
12.06.2012_p23;3;1;2;9;17,85;1;13,18;13,53;17,21;20,05;21,85;23,44;24,21;24;23,65;23,17;22,89;22,82;22,82;;
12.06.2012_p23;3;1;2;10;17,85;0;11,93;12,34;12,82;12,96;12,96;12,96;13,24;15,02;16,95;19,08;20,04;20,94;20,94;20,52;
12.06.2012_p23;3;1;2;10;17,85;1;19,32;21,75;21,75;21,26;20,57;20,08;19,88;18,49;17,45;15,51;14,19;12,04;9,69;8,44;
12.06.2012_p23;3;1;2;11;17,85;0;10,62;7,87;5,67;3,96;;;;;;;;;;;
12.06.2012_p23;3;1;2;11;17,85;1;33,08;41,82;47,98;52,07;;;;;;;;;;;
12.06.2012_p23;3;1;2;12;17,85;0;10,43;11,78;13,27;14,9;;;;;;;;;;;
12.06.2012_p23;3;1;2;12;17,85;1;48,52;57,71;62,49;66,63;;;;;;;;;;;
12.06.2012_p23;3;1;2;13;17,85;0;8,67;10,47;12,05;11,87;;;;;;;;;;;
12.06.2012_p23;3;1;2;13;17,85;1;69,14;74,78;79,06;79,83;;;;;;;;;;;
12.06.2012_p24;4;1;0;0;17,85;0;4,63;3,99;3,83;3,68;4,47;4,47;4,47;;;;;;;;
12.06.2012_p24;4;1;0;0;17,85;1;0;4,62;14,98;29,17;44,31;65,83;67,75;;;;;;;;
12.06.2012_p24;4;1;2;9;17,85;0;3,65;3,56;3,7;4,52;;;;;;;;;;;
12.06.2012_p24;4;1;2;9;17,85;1;13,65;16,75;18,7;19,69;;;;;;;;;;;
12.06.2012_p24;4;1;2;10;17,85;0;3,28;0,89;0,98;1,99;3,42;4,06;5,21;6,18;6,73;7,05;7,42;;;;
12.06.2012_p24;4;1;2;10;17,85;1;27,77;30,64;32,26;32,81;32,81;33,65;33,37;32,58;30,82;29,02;26,11;;;;
12.06.2012_p24;4;1;2;11;17,85;0;4,25;5,4;5,35;5,44;5,08;;;;;;;;;;
12.06.2012_p24;4;1;2;11;17,85;1;43,77;49,93;56,45;62,64;66,71;;;;;;;;;;
12.06.2012_p24;4;1;2;12;17,85;0;4,57;9,95;10,92;;;;;;;;;;;;
12.06.2012_p24;4;1;2;12;17,85;1;65,79;78,41;79,85;;;;;;;;;;;;
12.06.2012_p25;5;1;0;0;17,85;0;8,31;8,01;7,41;8,01;7,86;;;;;;;;;;
12.06.2012_p25;5;1;0;0;17,85;1;0;14,9;30,11;45,17;67,07;;;;;;;;;;
12.06.2012_p25;5;1;2;9;17,85;0;7,83;6,88;5,67;5,13;4,32;4,09;4,45;5,17;6,88;8,45;10,03;8,54;;;
12.06.2012_p25;5;1;2;9;17,85;1;10,81;12,04;13,04;13,13;12,95;12,22;11,67;11,22;10,22;10,04;10,04;12,95;;;
12.06.2012_p25;5;1;2;10;17,85;0;7,74;7,6;8,36;8,59;8,72;;;;;;;;;;
12.06.2012_p25;5;1;2;10;17,85;1;14,76;21,44;24,26;30,16;33,16;;;;;;;;;;
12.06.2012_p25;5;1;2;11;17,85;0;7,24;5,13;4,27;2,92;0;;;;;;;;;;
12.06.2012_p25;5;1;2;11;17,85;1;29,03;35,21;39,39;42,52;47,84;;;;;;;;;;
12.06.2012_p25;5;1;2;12;17,85;0;8,1;9,31;10,61;11,38;12,05;;;;;;;;;;
12.06.2012_p25;5;1;2;12;17,85;1;43,89;50,02;54,74;62,29;65,51;;;;;;;;;;
12.06.2012_p25;5;1;2;13;17,85;0;7,74;6,07;;;;;;;;;;;;;
12.06.2012_p25;5;1;2;13;17,85;1;65,23;76,4;;;;;;;;;;;;;
12.06.2012_p26;1;1;0;0;17,85;0;4,84;5,39;4,29;4,84;;;;;;;;;;;
12.06.2012_p26;1;1;0;0;17,85;1;0;18,28;32,49;68,68;;;;;;;;;;;
12.06.2012_p26;1;1;2;9;17,85;0;5,52;5,94;6,99;7,09;7,32;7,91;;;;;;;;;
12.06.2012_p26;1;1;2;9;17,85;1;8,19;9,67;11,56;14,15;15,12;15,35;;;;;;;;;
12.06.2012_p26;1;1;2;10;17,85;0;5,57;5,89;6,58;8,05;;;;;;;;;;;
12.06.2012_p26;1;1;2;10;17,85;1;18,67;27,9;33,16;37,78;;;;;;;;;;;
12.06.2012_p26;1;1;2;11;17,85;0;4,05;0,46;1,24;2,07;4,37;5,94;7,87;9,43;10,03;10,08;;;;;
12.06.2012_p26;1;1;2;11;17,85;1;32,38;37,82;39,35;39,58;38,79;37,55;38,38;39,48;40,36;41,19;;;;;
12.06.2012_p26;1;1;2;12;17,85;0;4,74;7,96;10,44;11,83;;;;;;;;;;;
12.06.2012_p26;1;1;2;12;17,85;1;47,42;55,41;62,38;64,59;;;;;;;;;;;
12.06.2012_p26;1;1;2;13;17,85;0;5,11;10,72;11;;;;;;;;;;;;
12.06.2012_p26;1;1;2;13;17,85;1;67,87;77,05;78,62;;;;;;;;;;;;
12.06.2012_p27;2;1;0;0;17,85;0;11,53;11,16;9,68;8,94;;;;;;;;;;;
12.06.2012_p27;2;1;0;0;17,85;1;0;32,59;49,63;68,7;;;;;;;;;;;
12.06.2012_p27;2;1;2;8;17,85;0;12,27;13,07;13,96;16,06;19,04;20,73;22,02;;;;;;;;
12.06.2012_p27;2;1;2;8;17,85;1;4,65;4,9;4,33;4,65;3,76;4,01;4,82;;;;;;;;
12.06.2012_p27;2;1;2;9;17,85;0;11,11;10,27;8,95;7,49;6,33;5,33;4,09;0,77;0;;;;;;
12.06.2012_p27;2;1;2;9;17,85;1;12,31;13,93;14,55;14,79;14,71;14,01;12,54;8,13;4,88;;;;;;
12.06.2012_p27;2;1;2;10;17,85;0;11,68;12,84;12,76;12,53;12,92;14,07;;;;;;;;;
12.06.2012_p27;2;1;2;10;17,85;1;18,73;22,37;24,7;30,27;36,54;39,41;;;;;;;;;
12.06.2012_p27;2;1;2;11;17,85;0;10,76;9,08;7,57;6,43;;;;;;;;;;;
12.06.2012_p27;2;1;2;11;17,85;1;32,75;41,7;47,8;53,85;;;;;;;;;;;
12.06.2012_p27;2;1;2;12;17,85;0;10,16;7,09;2,81;1,12;;;;;;;;;;;
12.06.2012_p27;2;1;2;12;17,85;1;47,62;56,81;64,79;67,75;;;;;;;;;;;
12.06.2012_p27;2;1;2;13;17,85;0;9,57;15,78;;;;;;;;;;;;;
12.06.2012_p27;2;1;2;13;17,85;1;67,87;55,42;;;;;;;;;;;;;
12.06.2012_p28;3;1;0;0;17,85;0;9,44;9,44;;;;;;;;;;;;;
12.06.2012_p28;3;1;0;0;17,85;1;0;64,21;;;;;;;;;;;;;
12.06.2012_p28;3;1;2;8;17,85;0;10,65;11,53;12,78;13,43;13,94;14,21;14,26;14,26;14,21;13,89;13,8;13,66;13,66;;
12.06.2012_p28;3;1;2;8;17,85;1;10;10,74;10,6;10;9,35;8,61;7,82;7,21;6,61;6,29;5,59;4,8;4,62;;
12.06.2012_p28;3;1;2;9;17,85;0;9,21;7,08;6,94;6,99;7,5;8,1;9,81;13,84;14,21;14,31;;;;;
12.06.2012_p28;3;1;2;9;17,85;1;15,61;19,51;20,11;20,76;20,9;21,09;21,09;20,44;19;12,97;;;;;
12.06.2012_p28;3;1;2;10;17,85;0;9,91;10,23;10,37;9,81;9,44;8,29;7,55;7,55;7,55;7,73;8,15;8,52;8,66;8,94;10,09
12.06.2012_p28;3;1;2;10;17,85;1;27,26;27,81;28,41;28,97;28,93;28,93;29,11;29,9;30,73;31,85;33,38;34,86;36,95;39,09;43,31
12.06.2012_p28;3;1;2;11;17,85;0;8,98;7,04;4,63;1,85;0;;;;;;;;;;
12.06.2012_p28;3;1;2;11;17,85;1;44,54;50,1;56,51;61,7;64,02;;;;;;;;;;
12.06.2012_p28;3;1;2;12;17,85;0;9,72;12,18;13,84;15,19;15,23;;;;;;;;;;
12.06.2012_p28;3;1;2;12;17,85;1;63,63;68,45;72,9;76,62;77,27;;;;;;;;;;
12.06.2012_p29;4;1;0;0;17,85;0;4,57;4,94;4,94;4,2;;;;;;;;;;;
12.06.2012_p29;4;1;0;0;17,85;1;0;32,1;52,33;68,47;;;;;;;;;;;
12.06.2012_p29;4;1;2;8;17,85;0;5,03;5,03;4,57;4,11;3,09;1,57;0,88;0,37;0;;;;;;
12.06.2012_p29;4;1;2;8;17,85;1;5,45;6,29;6,29;5,27;4,66;4,06;3,46;2,3;1,51;;;;;;
12.06.2012_p29;4;1;2;9;17,85;0;4,85;5,35;6,05;6,97;8,35;9;9,23;9,09;;;;;;;
12.06.2012_p29;4;1;2;9;17,85;1;13,57;15,98;19,09;19,32;21,78;25,12;27,07;27,86;;;;;;;
12.06.2012_p29;4;1;2;10;17,85;0;5,49;5,26;4,98;4,43;3,92;3,65;3,55;3,65;4,43;5,4;6,18;6,74;8,12;9,23;10,15
12.06.2012_p29;4;1;2;10;17,85;1;18,16;19,88;20,71;20,99;20,76;20,11;19,6;18,39;15,94;13,48;12,55;12,32;12,22;12,22;12,83
12.06.2012_p29;4;1;2;11;17,85;0;4,78;3,85;2,79;2,19;1,87;1,55;1,45;1,22;1,22;1,59;2,05;2,7;3,16;;
12.06.2012_p29;4;1;2;11;17,85;1;30,22;33,75;36,02;37,14;37,37;36,44;34,82;33,24;32,03;31,43;31,15;31,24;31,52;;
12.06.2012_p29;4;1;2;12;17,85;0;4,71;5,08;4,85;4,98;5,35;5,49;;;;;;;;;
12.06.2012_p29;4;1;2;12;17,85;1;46,65;49,24;54,53;59,91;63,02;67,06;;;;;;;;;
12.06.2012_p29;4;1;2;13;17,85;0;4,43;13,57;;;;;;;;;;;;;
12.06.2012_p29;4;1;2;13;17,85;1;67,38;75,41;;;;;;;;;;;;;
12.06.2012_p30;5;1;0;0;17,85;0;2,56;4,26;4,44;4,61;;;;;;;;;;;
12.06.2012_p30;5;1;0;0;17,85;1;0;29,86;56,81;68,48;;;;;;;;;;;
12.06.2012_p30;5;1;2;9;17,85;0;1,11;0,72;0,67;0,95;1,31;0,86;1,19;1,8;2,16;;;;;;
12.06.2012_p30;5;1;2;9;17,85;1;11,99;11,02;9,57;8,31;7,34;5,97;4,33;2,54;1,65;;;;;;
12.06.2012_p30;5;1;2;10;17,85;0;4,01;4,73;5,05;5;4,96;3,92;3,43;3,07;3,02;2,71;2,17;;;;
12.06.2012_p30;5;1;2;10;17,85;1;15,79;16,11;15,39;14,66;13,94;12,71;11,08;8,91;6,69;3,97;0,17;;;;
12.06.2012_p30;5;1;2;11;17,85;0;4,06;2,39;2,08;3,43;4,78;4,82;;;;;;;;;
12.06.2012_p30;5;1;2;11;17,85;1;30,33;36,26;38,98;44,73;49,54;50,94;;;;;;;;;
12.06.2012_p30;5;1;2;12;17,85;0;4,5;6,43;8,46;10,43;;;;;;;;;;;
12.06.2012_p30;5;1;2;12;17,85;1;45,01;51,53;58,15;67,51;;;;;;;;;;;
12.06.2012_p30;5;1;2;13;17,85;0;4,77;1,14;;;;;;;;;;;;;
12.06.2012_p30;5;1;2;13;17,85;1;67,55;82;;;;;;;;;;;;;

