variete	prelevement	Date_analyse	operateur	outil_analyse	Nom_fichier	Rep	plant	id_Axe	rank	lmax	wmax	A_bl	A_bl_green	stat	w0.00	w0.05	w0.10	w0.15	w0.20	w0.25	w0.30	w0.35	w0.40	w0.45	w0.50	w0.55	w0.60	w0.65	w0.70	w0.75	w0.80	w0.85	w0.90	w0.95	w1.00
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	MB	5	8,1103	0,46385	2,3428	0,87484	2	0	0,1237	0,16939	0,19416	0,22028	0,24852	0,22514	0,18448	0,25405	0,28811	0,31281	0,32884	0,3914	0,45721	0,46587	0,4474	0,44115	0,43139	0,40591	0,16125	0,025918
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	MB	6	12,0174	0,53366	5,2786	4,9626	1	0	0,054766	0,17072	0,29494	0,33112	0,36851	0,47503	0,49821	0,5114	0,49615	0,51422	0,51163	0,53055	0,52543	0,52406	0,49642	0,53297	0,52857	0,4974	0,44846	0,084268
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	MB	7	13,9802	0,7683	8,2616	8,2518	1	0	0,15284	0,28703	0,37638	0,43073	0,45931	0,48444	0,58582	0,66016	0,68684	0,71934	0,76386	0,7627	0,74403	0,72528	0,72087	0,69181	0,6577	0,63356	0,60236	0,46567
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	MB	8	5,6809	0,72779	2,6573	2,6572	3	0	0,055055	0,11587	0,21059	0,28422	0,33199	0,37989	0,42395	0,45427	0,47443	0,49292	0,50811	0,51117	0,52237	0,53292	0,53205	0,51826	0,59826	0,70037	0,74142	0,74633
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	Talle	NA	5,1687	0,27841	0,82573	0,47032	NA	0	0,050686	0,049597	0,072424	0,07876	0,05852	0,070463	0,085169	0,10533	0,14566	0,13103	0,1564	0,18088	0,24773	0,26894	0,27894	0,27632	0,26853	0,26131	0,23904	0,13474
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	Talle	NA	13,9923	0,44465	4,8333	4,8321	NA	0	0,11831	0,18869	0,2237	0,2783	0,33219	0,38053	0,40886	0,42036	0,43512	0,43452	0,4445	0,43847	0,42602	0,41966	0,4086	0,37667	0,36502	0,34051	0,20437	0,17259
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	Talle	NA	2,732	0,10048	0,21971	0,21971	NA	0	0,039687	0,061506	0,070958	0,07467	0,084504	0,084941	0,090036	0,082873	0,083415	0,084835	0,076847	0,075733	0,079554	0,084034	0,085074	0,087645	0,091261	0,097849	0,097183	0,033936
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P17.tif	2	17	Talle	NA	9,29	0,34315	1,9333	1,3573	NA	0	0,052973	0,10951	0,12251	0,07131	0,055582	0,070913	0,14291	0,18426	0,19208	0,22216	0,32867	0,34664	0,33666	0,32319	0,31006	0,30914	0,3074	0,30933	0,29243	0,24974
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	MB	4	6,8729	0,42465	1,7053	0,56631	2	0	0,14492	0,21523	0,14676	0,12398	0,19793	0,24346	0,23987	0,19402	0,16515	0,1482	0,19218	0,23005	0,28344	0,29286	0,34581	0,418	0,42655	0,4183	0,40206	0,29312
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	MB	5	10,0366	0,49989	3,9521	2,5953	1	0	0,14018	0,20571	0,27099	0,29622	0,39703	0,45138	0,45467	0,41515	0,48154	0,49888	0,48916	0,45079	0,46188	0,45335	0,38821	0,41291	0,49949	0,47802	0,40332	0,15467
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	MB	6	11,4399	0,65265	4,5772	3,651	2	0	0,088457	0,12307	0,10451	0,20336	0,27243	0,29996	0,21446	0,084316	0,092884	0,46265	0,57692	0,61059	0,62735	0,62045	0,65892	0,63673	0,63306	0,61771	0,58639	0,3987
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	MB	7	6,7477	0,50846	2,8082	2,8077	3	0	0,076461	0,18378	0,28959	0,36086	0,41588	0,4525	0,48337	0,49973	0,50065	0,50411	0,50748	0,49229	0,49811	0,49	0,47524	0,46248	0,44323	0,34667	0,27001	0,21898
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	10,5278	0,58703	4,9633	4,9605	NA	0	0,13524	0,22271	0,32321	0,40205	0,45169	0,52124	0,55259	0,57262	0,57372	0,58087	0,57997	0,52674	0,49955	0,4877	0,48299	0,49583	0,50002	0,51349	0,57217	0,50012
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	8,9034	0,30147	1,7561	1,3912	NA	0	0,10947	0,14664	0,15299	0,15945	0,20109	0,24439	0,2633	0,27925	0,24048	0,20999	0,19331	0,1634	0,15168	0,15345	0,18877	0,1924	0,23324	0,28444	0,20233	0,092054
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	8,3136	0,32814	2,1818	2,009	NA	0	0,1029	0,11928	0,19084	0,22334	0,25455	0,27522	0,29142	0,30028	0,31397	0,32705	0,32481	0,32221	0,32432	0,32113	0,32172	0,31883	0,3275	0,31017	0,2329	0,10225
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	10,04	0,40222	2,3723	1,2476	NA	0	0,091216	0,13893	0,21875	0,34591	0,35071	0,22518	0,19096	0,16921	0,16559	0,11157	0,066937	0,04827	0,078793	0,32247	0,3985	0,39246	0,4024	0,3952	0,3885	0,22149
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	10,9486	0,44952	3,3779	2,2435	NA	0	0,069294	0,10633	0,16228	0,20262	0,2615	0,36855	0,40484	0,43079	0,36987	0,096665	0,088202	0,32947	0,39299	0,43794	0,44934	0,44667	0,41665	0,43261	0,42332	0,23439
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	7,4668	0,29323	1,5323	1,5262	NA	0	0,068874	0,13211	0,20136	0,26096	0,29533	0,28251	0,23708	0,24328	0,25513	0,24128	0,22886	0,2303	0,22892	0,20017	0,18542	0,19084	0,18624	0,14943	0,14358	0,12053
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	5,0547	0,29583	1,0192	0,51305	NA	0	0,050678	0,10259	0,13625	0,16365	0,13798	0,082581	0,17285	0,22441	0,28016	0,2956	0,29357	0,26989	0,22274	0,22656	0,26878	0,2315	0,24445	0,26863	0,23323	0,12602
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P18.tif	2	18	Talle	NA	5,2596	0,28242	1,0854	0,19957	NA	0	0,12443	0,14556	0,20559	0,18495	0,20595	0,21004	0,21696	0,19018	0,19404	0,1948	0,18601	0,21082	0,23472	0,27186	0,28082	0,27681	0,27037	0,25689	0,24211	0,03342
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	MB	4	7,6508	0,4523	2,7799	1,6554	1	0	0,12839	0,15976	0,2526	0,30176	0,38372	0,40951	0,38421	0,31939	0,37377	0,42282	0,4487	0,37902	0,37026	0,41858	0,45045	0,44052	0,43841	0,42734	0,40019	0,30637
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	MB	5	10,0091	0,4263	1,7918	0,53125	2	0	0,040547	0,057875	0,075441	0,1279	0,12637	0,17652	0,18256	0,17379	0,17816	0,19203	0,21765	0,19264	0,13915	0,072199	0,065767	0,16409	0,31007	0,40121	0,42463	0,32729
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	MB	6	8,5021	0,52126	3,1144	2,8957	1	0	0,11336	0,034718	0,10549	0,23905	0,30119	0,34955	0,43406	0,49415	0,50277	0,49584	0,48647	0,47725	0,49575	0,52113	0,51013	0,50739	0,48984	0,44006	0,37383	0,26595
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	MB	7	4,5097	0,30468	1,0539	1,0518	3	0	0,053126	0,13456	0,20994	0,263	0,29202	0,30984	0,30316	0,28725	0,28804	0,26721	0,23712	0,2341	0,22113	0,22099	0,21938	0,21494	0,20809	0,21018	0,22012	0,18695
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	Talle	NA	5,1306	0,24877	0,75541	0,19613	NA	0	0,035009	0,045948	0,067089	0,12536	0,17058	0,1511	0,098702	0,088416	0,13424	0,16946	0,14314	0,15895	0,17294	0,15895	0,14743	0,17372	0,22503	0,2479	0,23415	0,18518
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	Talle	NA	11,1887	0,39266	3,371	3,3697	NA	0	0,11774	0,17887	0,23634	0,27176	0,31299	0,33422	0,35538	0,36807	0,37995	0,39111	0,38851	0,38301	0,37757	0,37521	0,35225	0,3124	0,27408	0,22625	0,20028	0,17318
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P19.tif	2	19	Talle	NA	8,5454	0,25961	1,0079	0,46258	NA	0	0,046813	0,043257	0,04186	0,072505	0,091148	0,1074	0,1213	0,066311	0,087083	0,078779	0,098817	0,08749	0,12278	0,14003	0,14557	0,2069	0,23677	0,25598	0,24365	0,20611
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	MB	5	7,9207	0,46203	1,9442	0,89985	3	0	0,077045	0,078329	0,090566	0,10708	0,16242	0,24664	0,1682	0,12716	0,10108	0,14785	0,19257	0,25826	0,30366	0,38466	0,4396	0,46076	0,46134	0,42997	0,40255	0,37923
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	MB	6	11,7838	0,51364	5,0609	4,2588	1	0	0,11229	0,226	0,27767	0,30308	0,37485	0,44437	0,47243	0,49255	0,50431	0,51252	0,50641	0,47201	0,49065	0,51165	0,4459	0,40181	0,50699	0,49155	0,48282	0,36777
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	MB	7	13,4836	0,70814	7,3264	7,2532	1	0	0,17429	0,29157	0,30818	0,3715	0,42345	0,43746	0,48124	0,58906	0,62733	0,65754	0,6927	0,70178	0,704	0,69465	0,66568	0,65736	0,63951	0,61283	0,57126	0,49971
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	MB	8	6,7286	0,54888	2,7574	2,7571	3	0	0,094746	0,20455	0,29391	0,33296	0,36604	0,39417	0,4232	0,44102	0,44795	0,45954	0,49627	0,52297	0,55409	0,54471	0,48717	0,47892	0,46266	0,44941	0,30806	0,15591
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	Talle	NA	10,1051	0,27897	1,7607	1,7603	NA	0	0,057211	0,10983	0,17041	0,17738	0,22853	0,23757	0,25695	0,26973	0,27879	0,24424	0,2134	0,20313	0,1855	0,15427	0,12606	0,12795	0,11826	0,1101	0,1096	0,10167
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_Bloc2_P20.tif	2	20	Talle	NA	7,7445	0,26329	1,6812	1,359	NA	0	0,087285	0,13598	0,16301	0,16887	0,20754	0,22639	0,22893	0,23646	0,23634	0,25197	0,25753	0,25362	0,26239	0,26608	0,26058	0,25699	0,26095	0,2529	0,22103	0,089301
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	4	5,236	0,50734	0,97498	0,083799	3	0	0,089611	0,10953	0,13077	0,12041	0,11691	0,12789	0,11831	0,12593	0,12386	0,13315	0,13556	0,18433	0,21226	0,20385	0,2237	0,30378	0,40702	0,49192	0,51784	0,11966
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	5	8,499	0,46916	1,6765	0,59262	2	0	0,073251	0,068148	0,064924	0,096794	0,10286	0,11006	0,1459	0,15529	0,13949	0,1056	0,14276	0,1284	0,18483	0,31141	0,38029	0,46506	0,46095	0,42806	0,39707	0,042313
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	6	9,8546	0,51886	4,0009	3,0687	1	0	0,10335	0,23988	0,34623	0,40757	0,46632	0,47021	0,50322	0,49424	0,43637	0,47538	0,50587	0,51105	0,51598	0,5134	0,44584	0,40299	0,39627	0,36527	0,29843	0,034838
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	7	12,8248	0,7365	7,1941	6,6187	1	0	0,092843	0,28431	0,50365	0,42206	0,42619	0,44943	0,48196	0,52482	0,51943	0,61665	0,65306	0,69591	0,71048	0,71351	0,73214	0,73636	0,72513	0,71641	0,66365	0,48053
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	8	11,4085	1,0171	8,9153	8,9147	3	0	0,10141	0,27216	0,39271	0,50301	0,60594	0,69836	0,75777	0,79686	0,78422	0,81896	0,82292	0,85101	0,92383	1,0127	0,99839	0,99216	1,0119	1,0235	0,99493	0,8016
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	MB	9	1,8518	0,16827	0,24294	0,24294	3	0	0,040428	0,058954	0,076984	0,088305	0,10683	0,12361	0,13299	0,14607	0,14797	0,15532	0,16118	0,1613	0,16992	0,16746	0,16487	0,16379	0,16152	0,15377	0,13407	0,10252
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	Talle	NA	9,9173	0,34589	2,0433	1,4353	NA	0	0,072936	0,10202	0,06609	0,099832	0,1055	0,13065	0,18642	0,11903	0,17462	0,24477	0,27333	0,29491	0,30214	0,32662	0,3368	0,33284	0,3289	0,3399	0,16515	0,16325
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	Talle	NA	9,8677	0,30692	1,9016	1,0437	NA	0	0,061029	0,11041	0,12153	0,13255	0,13375	0,12354	0,124	0,16204	0,1508	0,22598	0,25824	0,27267	0,26851	0,2911	0,30006	0,30822	0,2793	0,27239	0,15881	0,14365
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	Talle	NA	9,8638	0,42215	2,4114	0,3557	NA	0	0,094348	0,096188	0,10495	0,054105	0,097538	0,15812	0,16355	0,19981	0,21114	0,31085	0,34316	0,33511	0,31484	0,32417	0,3349	0,3821	0,42363	0,41453	0,35276	0,099759
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	Talle	NA	6,3195	0,29691	0,81168	0,18287	NA	0	0,044965	0,04863	0,061825	0,05879	0,0867	0,068264	0,066553	0,091654	0,10173	0,12548	0,12564	0,15952	0,12612	0,10824	0,1883	0,20074	0,27189	0,30124	0,26115	0,16553
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p021.tif	3	21	Talle	NA	3,0859	0,29615	0,42351	0,089175	NA	0	0,061822	0,080912	0,091297	0,067203	0,064613	0,090606	0,098102	0,10828	0,11154	0,12101	0,15009	0,14004	0,14122	0,13434	0,11736	0,17026	0,22057	0,27507	0,29282	0,31935
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	MB	5	6,1526	0,68107	1,8641	0,96767	3	0	0,63976	0,75968	0,41243	0,25424	0,13998	0,19226	0,24674	0,23772	0,23296	0,33801	0,33318	0,43598	0,47135	0,46985	0,45701	0,43551	0,43989	0,42764	0,3935	0,1949
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	MB	6	13,0871	0,55862	4,8411	2,5088	2	0	0,097531	0,18568	0,29622	0,34402	0,39013	0,45513	0,41507	0,37563	0,3078	0,3135	0,31177	0,31872	0,34771	0,41362	0,50768	0,55782	0,52485	0,53837	0,41395	0,19552
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	MB	7	15,3712	0,84386	10,0753	10,0595	1	0	0,21185	0,36611	0,43684	0,49043	0,55846	0,58884	0,68595	0,74552	0,77608	0,82432	0,83172	0,84162	0,83925	0,81395	0,8056	0,81864	0,74141	0,61357	0,5161	0,35678
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	MB	8	5,3136	0,732	2,7492	2,7492	3	0	0,0439	0,082198	0,18844	0,28162	0,35445	0,40587	0,44116	0,47066	0,49672	0,52605	0,54308	0,56225	0,58939	0,60319	0,61984	0,64475	0,67858	0,72247	0,79073	0,65399
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	5,8176	0,28222	0,89505	0,2924	NA	0	0,053241	0,048026	0,077745	0,18097	0,17482	0,17694	0,1669	0,15685	0,15213	0,10211	0,075148	0,079624	0,12517	0,2403	0,27872	0,28527	0,26086	0,24034	0,16195	0,1728
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	7,9018	0,45555	2,504	2,1699	NA	0	0,05749	0,090771	0,12491	0,1694	0,16516	0,15663	0,26726	0,37969	0,42376	0,44545	0,4433	0,44157	0,41441	0,39601	0,43028	0,45195	0,45871	0,41841	0,36921	0,15952
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	14,0628	0,64068	7,0098	7,0078	NA	0	0,15772	0,26878	0,34873	0,39064	0,45347	0,50601	0,5254	0,58349	0,5956	0,59751	0,63407	0,64254	0,62755	0,62426	0,56337	0,5745	0,53947	0,52704	0,51407	0,2232
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	1,4153	0,12177	0,13326	0,13326	NA	0	0,034879	0,052673	0,058593	0,076994	0,080311	0,088602	0,097449	0,099957	0,099505	0,1053	0,10996	0,11232	0,11959	0,11794	0,12045	0,12342	0,11988	0,11807	0,082137	0,03448
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	9,2203	0,27933	1,788	1,4252	NA	0	0,22821	0,099616	0,060821	0,11773	0,15848	0,17292	0,21653	0,25096	0,26822	0,23868	0,22716	0,25951	0,27134	0,26202	0,24266	0,24725	0,2478	0,24252	0,13113	0,07895
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	10,1922	0,36464	2,3197	2,2457	NA	0	0,054586	0,061692	0,090852	0,12238	0,11758	0,058281	0,19882	0,24177	0,28708	0,33765	0,36409	0,35802	0,32819	0,3041	0,2813	0,26378	0,29169	0,3041	0,28737	0,24471
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p022.tif	3	22	Talle	NA	3,3325	0,13956	0,36029	0,35993	NA	0	0,029709	0,059949	0,081525	0,095951	0,10566	0,1131	0,12714	0,13453	0,13969	0,13644	0,12227	0,11589	0,11877	0,13146	0,11853	0,121	0,10866	0,11009	0,10941	0,064636
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	MB	4	3,2742	0,3953	0,87656	0,12373	3	0	0,13882	0,17974	0,12234	0,10759	0,14183	0,18209	0,164	0,20805	0,23707	0,28778	0,34279	0,34267	0,34556	0,37332	0,40565	0,3971	0,37826	0,36279	0,31603	0,29634
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	MB	5	8,1649	0,43126	2,6012	1,2745	3	0	0,08606	0,2912	0,12943	0,13362	0,14343	0,27883	0,36374	0,39842	0,37181	0,36035	0,34682	0,32565	0,3836	0,41502	0,412	0,41354	0,42466	0,43154	0,41833	0,37999
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	MB	6	12,0928	0,51637	5,1171	4,9201	1	0	0,11802	0,23434	0,30278	0,35451	0,40285	0,45732	0,49356	0,4882	0,48527	0,51437	0,51064	0,50075	0,4482	0,48727	0,46297	0,45964	0,45639	0,45169	0,43404	0,16389
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	MB	7	11,4989	0,65831	6,0104	6,0015	1	0	0,16922	0,28534	0,35396	0,38132	0,40117	0,43941	0,47812	0,56406	0,60156	0,58893	0,62557	0,64819	0,64349	0,65799	0,64561	0,62297	0,61129	0,61555	0,58078	0,48968
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	MB	8	7,1744	0,63213	3,6725	3,6724	3	0	0,089351	0,21149	0,30738	0,37112	0,41266	0,44889	0,4934	0,54206	0,56604	0,56999	0,57301	0,58349	0,61103	0,6238	0,61854	0,59653	0,58203	0,59686	0,63014	0,60156
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	5,8299	0,27038	1,0128	0,71469	NA	0	0,031394	0,053979	0,070135	0,058338	0,088535	0,12793	0,15528	0,21285	0,24481	0,25039	0,24403	0,26618	0,26932	0,27011	0,26592	0,25414	0,23594	0,1955	0,13635	0,067775
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	9,1178	0,38024	1,6436	1,3201	NA	0	0,036578	0,20174	0,059661	0,066759	0,080918	0,074802	0,061829	0,090376	0,17709	0,2853	0,31325	0,30772	0,30092	0,29366	0,25844	0,26465	0,26765	0,27523	0,22381	0,06827
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	10,8822	0,45102	3,6629	3,6616	NA	0	0,096404	0,17079	0,24767	0,2997	0,32141	0,35658	0,37061	0,38538	0,41027	0,41487	0,45311	0,44474	0,4021	0,38653	0,36596	0,36707	0,32719	0,30316	0,28937	0,27278
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	1,3477	0,2049	0,22301	0,22301	NA	0	0,026786	0,049927	0,075592	0,10177	0,12716	0,14915	0,16384	0,17455	0,18616	0,19504	0,20122	0,20395	0,20512	0,206	0,19966	0,19636	0,20313	0,20474	0,19806	0,1947
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	7,4247	0,32959	1,6776	1,0401	NA	0	0,1146	0,12142	0,15004	0,095486	0,15037	0,2336	0,21067	0,26029	0,26449	0,27725	0,27804	0,27748	0,27114	0,30571	0,31659	0,33349	0,30695	0,28219	0,18628	0,060937
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	6,3454	0,42336	2,4242	2,2958	NA	0	0,35064	0,36903	0,39675	0,41079	0,40841	0,42005	0,42256	0,39025	0,39748	0,40201	0,4006	0,40153	0,35183	0,34578	0,3698	0,3913	0,37266	0,35194	0,3379	0,28343
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	12,7691	0,59956	5,9621	5,93	NA	0	0,098819	0,19278	0,26302	0,32461	0,40689	0,46294	0,49957	0,54019	0,57583	0,60294	0,5669	0,57423	0,56596	0,5448	0,52527	0,53535	0,53111	0,50199	0,45983	0,36581
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p023.tif	3	23	Talle	NA	2,9523	0,21434	0,45771	0,45771	NA	0	0,036424	0,079705	0,1193	0,15051	0,18609	0,20521	0,2112	0,21746	0,21436	0,20585	0,19143	0,18236	0,16458	0,15708	0,13774	0,12486	0,10814	0,13129	0,13422	0,11085
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	MB	6	6,1905	0,478	1,7993	0,69154	3	0	0,087489	0,24298	0,30612	0,26827	0,20004	0,22989	0,22719	0,24739	0,28611	0,21652	0,20857	0,30625	0,39344	0,46603	0,47097	0,48593	0,45635	0,39736	0,069318	0,011163
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	MB	7	11,6408	0,65398	5,1329	3,7059	2	0	0,19611	0,2601	0,33394	0,41078	0,4343	0,42575	0,29937	0,10984	0,25745	0,41535	0,56423	0,60764	0,60652	0,65256	0,64699	0,62087	0,59501	0,60362	0,55747	0,14434
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	MB	8	9,2109	0,97288	7,1246	7,1244	3	0	0,098335	0,25503	0,39338	0,51151	0,62099	0,69437	0,74354	0,78494	0,82777	0,88	0,94073	0,96562	0,96903	0,91182	0,90475	0,90022	0,90537	0,91869	0,97174	0,70954
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	MB	9	0,92812	0,15288	0,099928	0,099928	3	0	0,019742	0,031929	0,034158	0,051257	0,064838	0,077463	0,086243	0,094932	0,10132	0,10635	0,11942	0,12645	0,13852	0,14479	0,14699	0,15106	0,15564	0,15447	0,14402	0,089487
Tremie	09/03/2012	30/mars/2012	abichou	Lamina2Shape	Tremie_11032012_bloc3_p024.tif	3	24	Talle	NA	4,4381	0,32236	0,71627	0,2967	NA	0	0,021735	0,02339	0,053922	0,053588	0,092057	0,098622	0,10441	0,11747	0,13941	0,12331	0,14909	0,16962	0,22868	0,26722	0,27567	0,32773	0,31815	0,29834	0,2746	0,041933
