	area	axe	date	green_area	id	length	metamer	ntop	organ	penetrated_doses_Epoxiconazole	plant	senesced_area	surfacic_doses_Epoxiconazole	n_max	ntop_cur
170	4.33715821306	T11	2011-04-19 10:00:00	4.33715821306	1049	5.51310669858	4	8.0	blade	0.0	plant2	0.0	8.2393699555e-06	5	2
171	4.26090846399	T11	2011-04-19 10:00:00	4.26090846399	1050	5.51310669858	4	8.0	blade	0.0	plant2	0.0	1.48746262189e-05	5	2
172	1.98112574411	T11	2011-04-19 10:00:00	1.98112574411	1051	5.51310669858	4	8.0	blade	0.0	plant2	0.0	1.10830695488e-05	5	2
173	3.40960953175	T11	2011-04-19 10:00:00	3.40960953175	1060	3.48223152166	5	7.0	blade	0.0	plant2	0.0	6.9269028919e-06	5	1
174	3.2560345556	T11	2011-04-19 10:00:00	3.2560345556	1061	6.24420621793	5	7.0	blade	0.0	plant2	0.0	1.87391413249e-05	5	1
175	2.06889733355	T20	2011-04-19 10:00:00	0.0	1130	4.46425098293	1	11.0	blade	0.0	plant2	2.06889733355	5.46861684605e-06	5	5
176	2.06502654887	T20	2011-04-19 10:00:00	0.0	1131	4.46425098293	1	11.0	blade	0.0	plant2	2.06502654887	1.01351844526e-05	5	5
177	1.03049343717	T20	2011-04-19 10:00:00	0.0	1132	4.46425098293	1	11.0	blade	0.0	plant2	1.03049343717	7.51024334255e-06	5	5
178	2.26693058923	T20	2011-04-19 10:00:00	0.0	1140	4.57774122141	2	10.0	blade	0.0	plant2	2.26693058923	4.3019805572e-06	5	4
179	2.27636357389	T20	2011-04-19 10:00:00	0.0	1141	4.57774122141	2	10.0	blade	0.0	plant2	2.27636357389	6.85400121321e-05	5	4
180	1.18391520479	T20	2011-04-19 10:00:00	0.0	1142	4.57774122141	2	10.0	blade	0.0	plant2	1.18391520479	3.8353258203e-05	5	4
181	2.89673828276	T20	2011-04-19 10:00:00	2.89673828276	1150	4.8614668176	3	9.0	blade	0.0	plant2	0.0	2.00516203075e-05	5	3
