"label","Source","N","nff","rank","Lb","Wb","Ab","Ls","Li","Hc"
"Rht3","tagged_plants",17,11,2,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,6,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,7,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,8,12,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,9,15.45,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,10,17.75,NA,NA,NA,NA,NA
"Rht3","tagged_plants",17,11,11,14.3,NA,NA,NA,NA,NA
"Rht3","tagged_plants",18,NA,1,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",18,NA,2,12.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",18,NA,3,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,2,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,3,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,6,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,7,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,8,14.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,9,16.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,10,18.15,NA,NA,NA,NA,NA
"Rht3","tagged_plants",19,11,11,14,NA,NA,NA,NA,NA
"Rht3","tagged_plants",20,NA,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",20,NA,2,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",20,NA,3,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,1,5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,2,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,3,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,6,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,7,7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,8,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,9,14,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,10,16.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,11,16.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",21,12,12,16.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,2,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,6,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,7,13,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,8,18,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,9,20.05,NA,NA,NA,NA,NA
"Rht3","tagged_plants",22,11,10,22.85,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,1,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,2,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,6,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,7,12.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,8,16.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,9,17.15,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,10,20.85,NA,NA,NA,NA,NA
"Rht3","tagged_plants",23,11,11,14.6,NA,NA,NA,NA,NA
"Rht3","tagged_plants",24,NA,1,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",24,NA,2,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",24,NA,3,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",24,NA,6,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",24,NA,7,14.55,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,2,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,3,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,6,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,7,12.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,8,16,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,9,19.1,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,10,19.95,NA,NA,NA,NA,NA
"Rht3","tagged_plants",25,11,11,14.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,1,5.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,2,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,3,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,6,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,7,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,8,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,9,16.35,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,10,18.1,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,11,17.55,NA,NA,NA,NA,NA
"Rht3","tagged_plants",26,12,12,12.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,1,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,2,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,3,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,6,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,7,13.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,8,17,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,9,19.8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,10,21.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",27,11,11,14.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,1,7.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,2,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,6,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,7,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,8,15,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,9,18.25,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,10,18,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,11,19.4,NA,NA,NA,NA,NA
"Rht3","tagged_plants",28,12,12,14.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,2,9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,3,9.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,6,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,7,13,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,8,19,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,9,18,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,10,20.45,NA,NA,NA,NA,NA
"Rht3","tagged_plants",29,11,11,15,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,1,6.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,2,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,3,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,6,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,7,12.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,8,15.1,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,9,18.75,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,10,19.9,NA,NA,NA,NA,NA
"Rht3","tagged_plants",30,11,11,14.7,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,2,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,3,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,6,11.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,7,14,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,8,17,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,9,20.85,NA,NA,NA,NA,NA
"Rht3","tagged_plants",31,11,10,22.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,3,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,6,9.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,7,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,8,13.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,9,17.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,10,18.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",32,11,11,14,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,1,8,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,2,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,6,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,7,13,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,8,16,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,9,17.95,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,10,17.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",33,11,11,12.2,NA,NA,NA,NA,NA
"Rht3","tagged_plants",34,11,1,8.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",34,11,2,11,NA,NA,NA,NA,NA
"Rht3","tagged_plants",34,11,3,10.5,NA,NA,NA,NA,NA
"Rht3","tagged_plants",34,11,6,10,NA,NA,NA,NA,NA
"Rht3","tagged_plants",34,11,7,12,NA,NA,NA,NA,NA
