"Source","N","id_Axe","prelevement","rep","rank","stat","lmax","wmax","A_bl","A_bl_green","variety","nff","Nflig","Nfvis","stem_half_area"
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,13.4269,0.53476,5.8023,5.411,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,16.5295,0.80565,10.3798,10.3755,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,3.905,0.14136,0.46917,0.46917,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,11.9473,0.55535,4.0442,1.7133,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,6.05,0.30681,1.1803,0.47168,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,3.4094,0.50728,1.1677,1.1675,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,15.1235,0.73942,6.4441,1.7042,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,16.8452,0.92813,12.3338,12.2892,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,10.5437,0.391,2.0309,1.0155,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,14.877,0.59389,6.9475,6.9448,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,2.2396,0.16025,0.29771,0.29763,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,6.0058,0.22253,1.1059,1.0964,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",9,"Talle","09/03/2012",1,NA,NA,10.609,0.47742,3.4245,1.0221,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",10,"MB","09/03/2012",1,5,3,7.7416,0.40644,2.1072,0.13061,"Tremie12",NA,7,1,NA
"sampled_plants_090312",10,"MB","09/03/2012",1,6,2,13.3681,0.73283,5.0914,4.5509,"Tremie12",NA,7,1,NA
"sampled_plants_090312",10,"MB","09/03/2012",1,7,3,9.9098,0.88791,6.7753,6.7743,"Tremie12",NA,7,1,NA
"sampled_plants_090312",10,"Talle","09/03/2012",1,NA,NA,7.2343,0.28965,1.5346,0.78494,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",10,"Talle","09/03/2012",1,NA,NA,10.8915,0.54225,2.4473,1.9686,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",10,"Talle","09/03/2012",1,NA,NA,10.9385,0.35053,2.3778,1.0124,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",10,"Talle","09/03/2012",1,NA,NA,6.1847,0.42015,1.5216,0.85204,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",10,"Talle","09/03/2012",1,NA,NA,3.756,0.15556,0.45728,0.45713,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"MB","09/03/2012",2,7,3,7.7273,0.95308,5.7079,5.7055,"Tremie12",NA,7,1,NA
"sampled_plants_090312",11,"MB","09/03/2012",2,8,3,1.1104,0.12024,0.10509,0.10509,"Tremie12",NA,7,1,NA
"sampled_plants_090312",11,"MB","09/03/2012",2,4,2,7.886,0.41105,2.2152,0.038351,"Tremie12",NA,7,1,NA
"sampled_plants_090312",11,"MB","09/03/2012",2,6,2,10.2784,0.61729,4.7328,2.7753,"Tremie12",NA,7,1,NA
"sampled_plants_090312",11,"MB","09/03/2012",2,5,2,8.2225,0.4867,2.6296,0.7995,"Tremie12",NA,7,1,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,9.2267,0.46322,3.0165,0.91233,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,12.1745,0.58694,5.1598,4.2639,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,6.2166,0.39108,1.5831,0.41125,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,10.978,0.45357,4.1444,4.1444,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,9.6912,0.29236,2.2421,2.0046,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,14.0109,0.81787,9.4161,9.415,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,4.5649,0.58844,1.53,1.53,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,10.9287,0.46855,2.8446,1.7423,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,9.1937,0.35537,2.4026,1.7842,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,6.9076,0.36263,1.3645,0.6638,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,4.806,0.45452,1.5318,1.4356,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,4.1926,0.27936,0.72337,0.28731,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,5.6588,0.2166,0.73663,0.44796,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,2.8734,0.40528,1.0313,0.39821,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",11,"Talle","09/03/2012",2,NA,NA,3.2314,0.26211,0.37577,0.28896,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"MB","09/03/2012",2,6,3,8.4625,0.61201,3.695,0.89161,"Tremie12",NA,8,1,NA
"sampled_plants_090312",12,"MB","09/03/2012",2,8,2,12.0894,0.94441,7.4755,7.1882,"Tremie12",NA,8,1,NA
"sampled_plants_090312",12,"MB","09/03/2012",2,7,2,14.6869,0.61974,3.6016,0.94509,"Tremie12",NA,8,1,NA
"sampled_plants_090312",12,"MB","09/03/2012",2,9,3,7.8267,0.93584,5.407,5.4067,"Tremie12",NA,8,1,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,14.2239,0.82138,5.2705,4.5104,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,10.8972,0.37776,2.0464,0.25469,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,6.7798,0.72817,4.1265,4.0438,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,7.6719,0.22693,1.5117,1.5106,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,7.877,0.35438,1.6214,1.1495,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,17.9235,0.40831,1.6238,0.45742,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,3.9717,0.47393,1.5209,0.80365,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",12,"Talle","09/03/2012",2,NA,NA,10.3754,0.37889,1.8069,0.90968,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",13,"MB","09/03/2012",2,8,3,13.8018,1.0946,12.0567,12.0557,"Tremie12",NA,7,2,NA
"sampled_plants_090312",13,"MB","09/03/2012",2,9,3,4.0447,0.47987,1.3999,1.3999,"Tremie12",NA,7,2,NA
"sampled_plants_090312",13,"MB","09/03/2012",2,7,2,14.4676,0.78466,6.3798,3.9036,"Tremie12",NA,7,2,NA
"sampled_plants_090312",13,"Talle","09/03/2012",2,NA,NA,10.6727,0.43153,3.1766,0.44896,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",13,"Talle","09/03/2012",2,NA,NA,6.0762,0.27119,1.3706,1.0634,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",13,"Talle","09/03/2012",2,NA,NA,10.9965,0.51084,3.7968,2.2978,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",13,"Talle","09/03/2012",2,NA,NA,3.9716,0.79319,2.1739,2.1739,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"MB","09/03/2012",2,4,2,8.0683,0.49436,3.1515,2.0284,"Tremie12",NA,6,1,NA
"sampled_plants_090312",14,"MB","09/03/2012",2,6,1,12.7598,0.68905,6.8964,6.8716,"Tremie12",NA,6,1,NA
"sampled_plants_090312",14,"MB","09/03/2012",2,7,3,8.753,0.65378,4.8352,4.8326,"Tremie12",NA,6,1,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,11.2821,0.4211,2.5626,1.6353,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,7.9489,0.48872,3.2184,3.2178,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,10.2926,0.39469,2.3249,1.3061,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,10.834,0.50062,3.9923,3.9921,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,5.6988,0.32347,1.3304,0.7033,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",14,"Talle","09/03/2012",2,NA,NA,6.1386,0.36153,1.7523,0.91068,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"MB","09/03/2012",2,7,2,13.1554,0.74462,5.8609,2.4199,"Tremie12",NA,7,1,NA
"sampled_plants_090312",15,"MB","09/03/2012",2,8,3,10.3172,0.95067,7.5789,7.5735,"Tremie12",NA,7,1,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,11.4491,0.46653,3.9511,2.8504,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,12.7714,0.46855,2.386,0.44917,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,13.2427,0.76164,7.7211,7.4195,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,13.6551,0.6664,5.3983,3.9604,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,15.4222,0.82172,10.2166,10.2032,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,3.8905,0.18141,0.46502,0.46502,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",15,"Talle","09/03/2012",2,NA,NA,3.3007,0.26677,0.50781,0.50781,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"MB","09/03/2012",2,8,3,5.5367,0.67871,2.4755,2.4745,"Tremie12",NA,6,1,NA
"sampled_plants_090312",16,"MB","09/03/2012",2,4,2,4.1923,0.31984,0.95634,0.064229,"Tremie12",NA,6,1,NA
"sampled_plants_090312",16,"MB","09/03/2012",2,6,2,10.8196,0.44214,3.7866,2.8754,"Tremie12",NA,6,1,NA
"sampled_plants_090312",16,"MB","09/03/2012",2,5,2,6.6654,0.37324,1.5402,0.20803,"Tremie12",NA,6,1,NA
"sampled_plants_090312",16,"MB","09/03/2012",2,7,3,13.5517,0.6841,7.1935,7.1388,"Tremie12",NA,6,1,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,10.2559,0.52336,3.9509,3.92,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,10.3011,0.23711,1.4247,0.036702,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,5.3512,0.28988,0.84222,0.14072,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,8.4527,0.47424,2.1388,0.52674,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,5.5939,0.87603,1.742,0.045735,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",16,"Talle","09/03/2012",2,NA,NA,7.9731,0.40486,2.0515,0.41799,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",17,"MB","09/03/2012",2,5,2,8.1103,0.46385,2.3428,0.87484,"Tremie12",NA,7,1,NA
"sampled_plants_090312",17,"MB","09/03/2012",2,7,1,13.9802,0.7683,8.2616,8.2518,"Tremie12",NA,7,1,NA
"sampled_plants_090312",17,"MB","09/03/2012",2,8,3,5.6809,0.72779,2.6573,2.6572,"Tremie12",NA,7,1,NA
"sampled_plants_090312",17,"MB","09/03/2012",2,6,1,12.0174,0.53366,5.2786,4.9626,"Tremie12",NA,7,1,NA
"sampled_plants_090312",17,"Talle","09/03/2012",2,NA,NA,5.1687,0.27841,0.82573,0.47032,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",17,"Talle","09/03/2012",2,NA,NA,13.9923,0.44465,4.8333,4.8321,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",17,"Talle","09/03/2012",2,NA,NA,2.732,0.10048,0.21971,0.21971,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",17,"Talle","09/03/2012",2,NA,NA,9.29,0.34315,1.9333,1.3573,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"MB","09/03/2012",2,7,3,6.7477,0.50846,2.8082,2.8077,"Tremie12",NA,6,1,NA
"sampled_plants_090312",18,"MB","09/03/2012",2,6,2,11.4399,0.65265,4.5772,3.651,"Tremie12",NA,6,1,NA
"sampled_plants_090312",18,"MB","09/03/2012",2,4,2,6.8729,0.42465,1.7053,0.56631,"Tremie12",NA,6,1,NA
"sampled_plants_090312",18,"MB","09/03/2012",2,5,1,10.0366,0.49989,3.9521,2.5953,"Tremie12",NA,6,1,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,10.5278,0.58703,4.9633,4.9605,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,8.9034,0.30147,1.7561,1.3912,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,8.3136,0.32814,2.1818,2.009,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,10.04,0.40222,2.3723,1.2476,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,10.9486,0.44952,3.3779,2.2435,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,7.4668,0.29323,1.5323,1.5262,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,5.0547,0.29583,1.0192,0.51305,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",18,"Talle","09/03/2012",2,NA,NA,5.2596,0.28242,1.0854,0.19957,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",19,"MB","09/03/2012",2,5,2,10.0091,0.4263,1.7918,0.53125,"Tremie12",NA,6,1,NA
"sampled_plants_090312",19,"MB","09/03/2012",2,6,1,8.5021,0.52126,3.1144,2.8957,"Tremie12",NA,6,1,NA
"sampled_plants_090312",19,"MB","09/03/2012",2,7,3,4.5097,0.30468,1.0539,1.0518,"Tremie12",NA,6,1,NA
"sampled_plants_090312",19,"MB","09/03/2012",2,4,1,7.6508,0.4523,2.7799,1.6554,"Tremie12",NA,6,1,NA
"sampled_plants_090312",19,"Talle","09/03/2012",2,NA,NA,5.1306,0.24877,0.75541,0.19613,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",19,"Talle","09/03/2012",2,NA,NA,11.1887,0.39266,3.371,3.3697,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",19,"Talle","09/03/2012",2,NA,NA,8.5454,0.25961,1.0079,0.46258,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",20,"MB","09/03/2012",2,5,3,7.9207,0.46203,1.9442,0.89985,"Tremie12",NA,7,1,NA
"sampled_plants_090312",20,"MB","09/03/2012",2,6,1,11.7838,0.51364,5.0609,4.2588,"Tremie12",NA,7,1,NA
"sampled_plants_090312",20,"MB","09/03/2012",2,8,3,6.7286,0.54888,2.7574,2.7571,"Tremie12",NA,7,1,NA
"sampled_plants_090312",20,"MB","09/03/2012",2,7,1,13.4836,0.70814,7.3264,7.2532,"Tremie12",NA,7,1,NA
"sampled_plants_090312",20,"Talle","09/03/2012",2,NA,NA,10.1051,0.27897,1.7607,1.7603,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",20,"Talle","09/03/2012",2,NA,NA,7.7445,0.26329,1.6812,1.359,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,4,3,5.236,0.50734,0.97498,0.083799,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,7,1,12.8248,0.7365,7.1941,6.6187,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,5,2,8.499,0.46916,1.6765,0.59262,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,9,3,1.8518,0.16827,0.24294,0.24294,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,8,3,11.4085,1.0171,8.9153,8.9147,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"MB","09/03/2012",3,6,1,9.8546,0.51886,4.0009,3.0687,"Tremie12",NA,7,1,NA
"sampled_plants_090312",21,"Talle","09/03/2012",3,NA,NA,9.9173,0.34589,2.0433,1.4353,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",21,"Talle","09/03/2012",3,NA,NA,9.8677,0.30692,1.9016,1.0437,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",21,"Talle","09/03/2012",3,NA,NA,9.8638,0.42215,2.4114,0.3557,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",21,"Talle","09/03/2012",3,NA,NA,6.3195,0.29691,0.81168,0.18287,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",21,"Talle","09/03/2012",3,NA,NA,3.0859,0.29615,0.42351,0.089175,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"MB","09/03/2012",3,7,1,15.3712,0.84386,10.0753,10.0595,"Tremie12",NA,7,1,NA
"sampled_plants_090312",22,"MB","09/03/2012",3,5,3,6.1526,0.68107,1.8641,0.96767,"Tremie12",NA,7,1,NA
"sampled_plants_090312",22,"MB","09/03/2012",3,8,3,5.3136,0.732,2.7492,2.7492,"Tremie12",NA,7,1,NA
"sampled_plants_090312",22,"MB","09/03/2012",3,6,2,13.0871,0.55862,4.8411,2.5088,"Tremie12",NA,7,1,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,5.8176,0.28222,0.89505,0.2924,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,7.9018,0.45555,2.504,2.1699,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,14.0628,0.64068,7.0098,7.0078,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,1.4153,0.12177,0.13326,0.13326,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,9.2203,0.27933,1.788,1.4252,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,10.1922,0.36464,2.3197,2.2457,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",22,"Talle","09/03/2012",3,NA,NA,3.3325,0.13956,0.36029,0.35993,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"MB","09/03/2012",3,7,1,11.4989,0.65831,6.0104,6.0015,"Tremie12",NA,7,1,NA
"sampled_plants_090312",23,"MB","09/03/2012",3,6,1,12.0928,0.51637,5.1171,4.9201,"Tremie12",NA,7,1,NA
"sampled_plants_090312",23,"MB","09/03/2012",3,5,3,8.1649,0.43126,2.6012,1.2745,"Tremie12",NA,7,1,NA
"sampled_plants_090312",23,"MB","09/03/2012",3,4,3,3.2742,0.3953,0.87656,0.12373,"Tremie12",NA,7,1,NA
"sampled_plants_090312",23,"MB","09/03/2012",3,8,3,7.1744,0.63213,3.6725,3.6724,"Tremie12",NA,7,1,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,5.8299,0.27038,1.0128,0.71469,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,9.1178,0.38024,1.6436,1.3201,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,10.8822,0.45102,3.6629,3.6616,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,1.3477,0.2049,0.22301,0.22301,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,7.4247,0.32959,1.6776,1.0401,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,6.3454,0.42336,2.4242,2.2958,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,12.7691,0.59956,5.9621,5.93,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",23,"Talle","09/03/2012",3,NA,NA,2.9523,0.21434,0.45771,0.45771,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"MB","09/03/2012",3,9,3,0.92812,0.15288,0.099928,0.099928,"Tremie12",NA,7,1,NA
"sampled_plants_090312",24,"MB","09/03/2012",3,6,3,6.1905,0.478,1.7993,0.69154,"Tremie12",NA,7,1,NA
"sampled_plants_090312",24,"MB","09/03/2012",3,7,2,11.6408,0.65398,5.1329,3.7059,"Tremie12",NA,7,1,NA
"sampled_plants_090312",24,"MB","09/03/2012",3,8,3,9.2109,0.97288,7.1246,7.1244,"Tremie12",NA,7,1,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,12.7128,0.71212,7.1352,7.1293,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,7.1296,0.42237,2.3907,1.6318,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,4.4381,0.32236,0.71627,0.2967,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,5.0178,0.43742,1.4468,1.4468,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,10.7331,0.51199,4.4178,3.6375,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,9.5038,0.35699,2.051,1.7346,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,6.3841,0.42421,2.0128,1.0391,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,4.1772,0.49068,1.7264,1.611,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,10.6936,0.49816,2.9948,1.7394,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,3.7955,0.11483,0.3276,0.32667,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,6.2429,0.41934,1.7792,1.7789,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,9.8261,0.42653,3.4839,3.4834,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,1.5334,0.084068,0.10667,0.10667,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,9.1242,0.29007,2.0209,1.7981,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,7.7124,0.24846,1.1573,0.67512,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,4.4564,0.19731,0.66158,0.45204,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",24,"Talle","09/03/2012",3,NA,NA,1.2233,0.10103,0.086882,0.086308,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"MB","09/03/2012",3,5,2,5.2566,0.30074,0.92645,0.11799,"Tremie12",NA,7,1,NA
"sampled_plants_090312",25,"MB","09/03/2012",3,8,3,9.7134,0.85244,6.5632,6.5589,"Tremie12",NA,7,1,NA
"sampled_plants_090312",25,"MB","09/03/2012",3,6,2,6.4456,0.41206,1.1647,0.18695,"Tremie12",NA,7,1,NA
"sampled_plants_090312",25,"MB","09/03/2012",3,7,1,10.5346,0.65021,5.1624,4.2574,"Tremie12",NA,7,1,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,6.9514,0.32889,1.5482,1.0262,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,8.5038,0.42702,3.1383,3.0333,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,1.6878,0.23393,0.29656,0.29634,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,8.2622,0.2857,1.5493,1.5485,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,9.5242,0.52189,3.567,3.4423,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,9.4631,0.71363,5.4887,5.4887,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",25,"Talle","09/03/2012",3,NA,NA,2.8601,0.20996,0.50079,0.48315,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",26,"MB","09/03/2012",3,7,3,9.0976,0.42775,2.3282,0.90975,"Tremie12",NA,7,1,NA
"sampled_plants_090312",26,"MB","09/03/2012",3,9,3,3.8479,0.29201,0.68989,0.68925,"Tremie12",NA,7,1,NA
"sampled_plants_090312",26,"MB","09/03/2012",3,8,3,10.8141,1.0273,9.2472,9.2466,"Tremie12",NA,7,1,NA
"sampled_plants_090312",26,"MB","09/03/2012",3,5,2,7.4227,0.298,1.5978,0.097706,"Tremie12",NA,7,1,NA
"sampled_plants_090312",26,"Talle","09/03/2012",3,NA,NA,6.7665,0.76246,4.7186,4.7184,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",26,"Talle","09/03/2012",3,NA,NA,7.6515,0.54894,3.3895,3.389,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",26,"Talle","09/03/2012",3,NA,NA,8.5187,0.37111,2.3416,1.8626,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",26,"Talle","09/03/2012",3,NA,NA,10.6197,0.45566,2.5985,0.72029,"Tremie12",NA,NA,NA,NA
"sampled_plants_090312",26,"Talle","09/03/2012",3,NA,NA,4.2046,0.42,1.2497,1.1772,"Tremie12",NA,NA,NA,NA
