"Date","label","Trt","Rep","N","Axis","Nflig","Nfvis","nff","HS","SSI","GL"
"22/05/2013","Tremie13","T1+T2",2,26,"MB",11,0,11,11,7.4,3.6
"24/06/2013","Tremie13","T1+T2",2,26,"MB",11,0,11,11,9.62,1.38
"27/05/2013","Tremie13","T1+T2",2,26,"MB",11,0,11,11,7.41,3.59
"29/05/2013","Tremie13","T1+T2",2,26,"MB",11,0,11,11,7.41,3.59
"02/05/2013","Tremie13","T1+T2",2,27,"MB",9,1,11,9.8375,6.82,3.0175
"02/07/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,8.02,2.98
"08/07/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,8.13,2.87
"13/02/2013","Tremie13","T1+T2",2,27,"MB",4,1,11,4.53010716521373,0.1,4.43010716521373
"15/07/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,8.8,2.2
"19/04/2013","Tremie13","T1+T2",2,27,"MB",8,1,11,8.68269230769231,6.1,2.58269230769231
"22/05/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,7.6,3.4
"24/06/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,9.55,1.45
"27/05/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,7.7,3.3
"29/05/2013","Tremie13","T1+T2",2,27,"MB",11,0,11,11,7.7,3.3
"02/05/2013","Tremie13","T1+T2",2,28,"MB",9,1,11,9.38666666666667,6.2,3.18666666666667
"02/07/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,7.21,3.79
"08/07/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,NA,NA
"11/06/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,7.83,3.17
"13/02/2013","Tremie13","T1+T2",2,28,"MB",4,1,11,4.35566842986276,NA,NA
"15/07/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,NA,NA
"17/06/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,8.71,2.29
"19/04/2013","Tremie13","T1+T2",2,28,"MB",7,2,11,8.24254731756524,5.2,3.04254731756524
"22/05/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,7.1,3.9
"24/06/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,10.05,0.949999999999999
"27/05/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,7.11,3.89
"29/05/2013","Tremie13","T1+T2",2,28,"MB",11,0,11,11,7.11,3.89
"02/05/2013","Tremie13","T1+T2",2,29,"MB",9,2,12,10.4222291536702,6.4,4.0222291536702
"02/07/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,NA,NA
"03/06/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,8.05,3.95
"08/07/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,NA,NA
"11/06/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,8.5,3.5
"13/02/2013","Tremie13","T1+T2",2,29,"MB",4,1,12,4.47848616520105,NA,NA
"15/07/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,NA,NA
"17/06/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,9.82,2.18
"19/04/2013","Tremie13","T1+T2",2,29,"MB",8,1,12,8.73,6,2.73
"22/05/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,7.52,4.48
"24/06/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,NA,NA
"27/05/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,7.62,4.38
"29/05/2013","Tremie13","T1+T2",2,29,"MB",12,0,12,12,7.62,4.38
"02/05/2013","Tremie13","T1+T2",2,30,"MB",9,1,12,9.9406779661017,7.75,2.1906779661017
"02/07/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,11.4,0.6
"03/06/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,7.72,4.28
"08/07/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,11.98,0.0199999999999996
"11/06/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,8.43,3.57
"13/02/2013","Tremie13","T1+T2",2,30,"MB",4,1,12,4.45037349307849,NA,NA
"15/07/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,12,0
"17/06/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,9.12,2.88
"19/04/2013","Tremie13","T1+T2",2,30,"MB",8,1,12,8.63775510204082,5.85,2.78775510204082
"22/05/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,7.5,4.5
"24/06/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,9.92,2.08
"27/05/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,7.52,4.48
"29/05/2013","Tremie13","T1+T2",2,30,"MB",12,0,12,12,7.52,4.48
"02/05/2013","Tremie13","T1+T2",3,31,"MB",9,1,11,9.73929961089494,6.6,3.13929961089494
"02/07/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,7.82,3.18
"08/07/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,8.3,2.7
"13/02/2013","Tremie13","T1+T2",3,31,"MB",4,1,11,4.48089100200609,0.2,4.28089100200609
"15/07/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,9.41,1.59
"19/04/2013","Tremie13","T1+T2",3,31,"MB",8,1,11,8.558352402746,NA,NA
"22/05/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,7.4,3.6
"24/06/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,10,1
"27/05/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,7.5,3.5
"29/05/2013","Tremie13","T1+T2",3,31,"MB",11,0,11,11,7.5,3.5
"02/05/2013","Tremie13","T1+T2",3,32,"MB",9,1,11,9.73684210526316,6.55,3.18684210526316
"02/07/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,10.6,0.4
"03/06/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,7.86,3.14
"08/07/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,8.18,2.82
"13/02/2013","Tremie13","T1+T2",3,32,"MB",4,1,11,4.52225397034048,0.2,4.32225397034048
"15/07/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,9.37,1.63
"19/04/2013","Tremie13","T1+T2",3,32,"MB",8,1,11,8.55679287305123,NA,NA
"22/05/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,7.41,3.59
"24/06/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,10.07,0.93
"27/05/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,7.63,3.37
"29/05/2013","Tremie13","T1+T2",3,32,"MB",11,0,11,11,7.63,3.37
"02/05/2013","Tremie13","T1+T2",3,33,"MB",9,1,11,9.67579908675799,6.55,3.12579908675799
"02/07/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,10.7,0.300000000000001
"03/06/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,7.89,3.11
"08/07/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,8.37,2.63
"13/02/2013","Tremie13","T1+T2",3,33,"MB",4,1,11,4.46286065067103,NA,NA
"15/07/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,9.1,1.9
"19/04/2013","Tremie13","T1+T2",3,33,"MB",8,1,11,8.41860465116279,NA,NA
"22/05/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,9.75,1.25
"27/05/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,7.25,3.75
"29/05/2013","Tremie13","T1+T2",3,33,"MB",11,0,11,11,7.25,3.75
"02/05/2013","Tremie13","T1+T2",3,34,"MB",9,1,11,10.008064516129,6.95,3.05806451612903
"02/07/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,8.08,2.92
"08/07/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,9.79,1.21
"13/02/2013","Tremie13","T1+T2",3,34,"MB",4,1,11,4.77806590891842,NA,NA
"15/07/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,9.61,1.39
"19/04/2013","Tremie13","T1+T2",3,34,"MB",7,1,11,8.21311475409836,5.3,2.91311475409836
"22/05/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,7.91,3.09
"24/06/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,10.25,0.75
"27/05/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,8.06,2.94
"29/05/2013","Tremie13","T1+T2",3,34,"MB",11,0,11,11,8.06,2.94
"02/05/2013","Tremie13","T1+T2",3,35,"MB",9,1,11,9.57446808510638,6.35,3.22446808510638
"02/07/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,10.6,0.4
"03/06/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,8.06,2.94
"08/07/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,8.17,2.83
"13/02/2013","Tremie13","T1+T2",3,35,"MB",3,2,11,4.38357742761342,0.15,4.23357742761342
"15/07/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,9.17,1.83
"19/04/2013","Tremie13","T1+T2",3,35,"MB",8,1,11,8.34375,5.5,2.84375
"22/05/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,10.15,0.85
"27/05/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",3,35,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",3,36,"MB",9,1,11,9.66666666666667,6.4,3.26666666666667
"02/07/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,10.45,0.550000000000001
"03/06/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,7.68,3.32
"08/07/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,8.17,2.83
"13/02/2013","Tremie13","T1+T2",3,36,"MB",4,1,11,4.5577341239668,NA,NA
"15/07/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,8.6,2.4
"19/04/2013","Tremie13","T1+T2",3,36,"MB",8,1,11,8.50602409638554,5.8,2.70602409638554
"22/05/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,7.3,3.7
"24/06/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,9.55,1.45
"27/05/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,7.21,3.79
"29/05/2013","Tremie13","T1+T2",3,36,"MB",11,0,11,11,7.21,3.79
"02/05/2013","Tremie13","T1+T2",3,37,"MB",9,1,11,10,7.15,2.85
"02/07/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,8.26,2.74
"08/07/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,9.45,1.55
"13/02/2013","Tremie13","T1+T2",3,37,"MB",3,2,11,4.28892035833956,NA,NA
"15/07/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,10.35,0.65
"19/04/2013","Tremie13","T1+T2",3,37,"MB",8,1,11,8.96109839816934,6.4,2.56109839816934
"22/05/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,8,3
"24/06/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,10.9,0.0999999999999996
"27/05/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,8.11,2.89
"29/05/2013","Tremie13","T1+T2",3,37,"MB",11,0,11,11,8.11,2.89
"02/05/2013","Tremie13","T1+T2",3,38,"MB",9,1,11,9.49777777777778,6.32,3.17777777777778
"02/07/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,10.6,0.4
"03/06/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,7.54,3.46
"08/07/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,8.12,2.88
"13/02/2013","Tremie13","T1+T2",3,38,"MB",3,2,11,4.0806687802994,NA,NA
"15/07/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,8.66,2.34
"19/04/2013","Tremie13","T1+T2",3,38,"MB",7,2,11,8.3393404216976,5.3,3.0393404216976
"22/05/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,9.87,1.13
"27/05/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",3,38,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",3,39,"MB",9,1,11,9.61607142857143,6.27,3.34607142857143
"02/07/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,10.3,0.699999999999999
"03/06/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,7.21,3.79
"08/07/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,10.97,0.0299999999999994
"11/06/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,8.1,2.9
"13/02/2013","Tremie13","T1+T2",3,39,"MB",4,1,11,4.35503046640887,NA,NA
"15/07/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,8.68,2.32
"19/04/2013","Tremie13","T1+T2",3,39,"MB",8,1,11,8.33254156769596,5.6,2.73254156769596
"22/05/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,9.42,1.58
"27/05/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,7.2,3.8
"29/05/2013","Tremie13","T1+T2",3,39,"MB",11,0,11,11,7.2,3.8
"02/05/2013","Tremie13","T1+T2",3,40,"MB",9,1,11,9.4646017699115,6.5,2.9646017699115
"02/07/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,11,0
"03/06/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,7.62,3.38
"08/07/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,8.17,2.83
"13/02/2013","Tremie13","T1+T2",3,40,"MB",4,1,11,4.38229601243134,NA,NA
"15/07/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,8.63,2.37
"19/04/2013","Tremie13","T1+T2",3,40,"MB",7,2,11,8.26204776204776,NA,NA
"22/05/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,9.55,1.45
"27/05/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,7.3,3.7
"29/05/2013","Tremie13","T1+T2",3,40,"MB",11,0,11,11,7.3,3.7
"02/05/2013","Tremie13","T1+T2",3,41,"MB",9,1,11,9.58119658119658,6.6,2.98119658119658
"02/07/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,7.53,3.47
"08/07/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,8.32,2.68
"13/02/2013","Tremie13","T1+T2",3,41,"MB",4,1,11,4.33820847608907,NA,NA
"15/07/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,8.71,2.29
"19/04/2013","Tremie13","T1+T2",3,41,"MB",8,1,11,8.38248847926267,NA,NA
"22/05/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,7.3,3.7
"24/06/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,9.45,1.55
"27/05/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,7.3,3.7
"29/05/2013","Tremie13","T1+T2",3,41,"MB",11,0,11,11,7.3,3.7
"02/05/2013","Tremie13","T1+T2",3,42,"MB",9,1,11,9.71794871794872,6.2,3.51794871794872
"02/07/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,10.75,0.25
"03/06/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,7.54,3.46
"08/07/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,8.22,2.78
"13/02/2013","Tremie13","T1+T2",3,42,"MB",4,1,11,4.3802806755158,0.2,4.1802806755158
"15/07/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,8.99,2.01
"19/04/2013","Tremie13","T1+T2",3,42,"MB",8,1,11,8.50970873786408,5.3,3.20970873786408
"22/05/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,7.3,3.7
"24/06/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,9.45,1.55
"27/05/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,7.31,3.69
"29/05/2013","Tremie13","T1+T2",3,42,"MB",11,0,11,11,7.31,3.69
"02/05/2013","Tremie13","T1+T2",3,43,"MB",9,1,11,9.41860465116279,6.1,3.31860465116279
"02/07/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,10.9,0.0999999999999996
"03/06/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,7.28,3.72
"08/07/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,8.15,2.85
"13/02/2013","Tremie13","T1+T2",3,43,"MB",3,2,11,NA,NA,NA
"15/07/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,8.84,2.16
"19/04/2013","Tremie13","T1+T2",3,43,"MB",7,2,11,8.2406015037594,5.3,2.9406015037594
"22/05/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,7.02,3.98
"24/06/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,10,1
"27/05/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,7.06,3.94
"29/05/2013","Tremie13","T1+T2",3,43,"MB",11,0,11,11,7.06,3.94
"02/05/2013","Tremie13","T1+T2",3,44,"MB",9,1,11,9.51569506726457,5.92,3.59569506726457
"02/07/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,10.3,0.699999999999999
"03/06/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,7.3,3.7
"08/07/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,7.68,3.32
"13/02/2013","Tremie13","T1+T2",3,44,"MB",3,2,11,4.1085210397002,NA,NA
"15/07/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,8.64,2.36
"19/04/2013","Tremie13","T1+T2",3,44,"MB",7,2,11,8.30763826467884,5.2,3.10763826467884
"22/05/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,7.13,3.87
"24/06/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,9.97,1.03
"27/05/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,7.21,3.79
"29/05/2013","Tremie13","T1+T2",3,44,"MB",11,0,11,11,7.21,3.79
"02/05/2013","Tremie13","T1+T2",3,45,"MB",9,1,11,9.62916666666667,6.3,3.32916666666667
"02/07/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,10.95,0.0500000000000007
"03/06/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,7.54,3.46
"08/07/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,11,0
"11/06/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,8.15,2.85
"13/02/2013","Tremie13","T1+T2",3,45,"MB",4,1,11,4.54003478166481,NA,NA
"15/07/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,11,0
"17/06/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,8.64,2.36
"19/04/2013","Tremie13","T1+T2",3,45,"MB",8,1,11,8.44736842105263,5.45,2.99736842105263
"22/05/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,7.2,3.8
"24/06/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,9.63,1.37
"27/05/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,7.3,3.7
"29/05/2013","Tremie13","T1+T2",3,45,"MB",11,0,11,11,7.3,3.7
