id_plt,id_cohort_axis,N_phytomer,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
149.0,7.0,7.0,894.0,1494.0,707.0,707.0,1.0,658.066025413,808.907986212,1092.25222406,1375.08090056
150.0,1.0,13.0,NA,NA,113.0,113.0,1.0,45.9943555164,206.725952148,683.066467214,984.438210899
150.0,4.0,10.0,NA,NA,410.0,410.0,1.0,312.467815568,478.467077654,740.313633175,1051.56224959
150.0,5.0,10.0,1247.0,1847.0,510.0,510.0,1.0,412.662843683,567.561259795,811.897386382,1102.33191659
150.0,6.0,9.0,961.0,1561.0,609.0,609.0,1.0,537.472664644,683.262708351,913.231325647,1186.5876576
150.0,6.0,9.0,960.0,1560.0,609.0,609.0,1.0,537.472664644,683.262708351,913.231325647,1186.5876576
150.0,7.0,9.0,853.0,1453.0,709.0,709.0,1.0,678.078263155,804.876027699,1012.51412279,1250.25993131
151.0,1.0,11.0,NA,NA,111.0,111.0,1.0,47.3944683136,229.59670476,677.507312314,1019.13650565
151.0,4.0,8.0,NA,NA,408.0,408.0,1.0,310.354776005,507.193084199,817.68502463,1186.75685249
151.0,5.0,8.0,1251.0,1851.0,508.0,508.0,1.0,411.590508431,594.552759156,883.15666342,1226.21088353
151.0,6.0,7.0,971.0,1571.0,607.0,607.0,1.0,535.872806723,711.13341216,1041.70171328,1370.31534848
151.0,6.0,7.0,970.0,1570.0,607.0,607.0,1.0,535.872806723,711.13341216,1041.70171328,1370.31534848
152.0,1.0,12.0,NA,NA,112.0,112.0,1.0,37.5260558243,208.09836267,670.539482576,990.362564975
152.0,4.0,9.0,NA,NA,409.0,409.0,1.0,302.549943429,482.25544823,765.722174822,1102.66999632
152.0,5.0,9.0,1294.0,1894.0,509.0,509.0,1.0,403.207506794,570.578738289,834.589432732,1148.41049179
152.0,6.0,8.0,1046.0,1646.0,608.0,608.0,1.0,527.85961949,686.543033954,941.132978824,1238.66438094
152.0,6.0,8.0,1045.0,1645.0,608.0,608.0,1.0,527.85961949,686.543033954,941.132978824,1238.66438094
152.0,7.0,8.0,868.0,1468.0,708.0,708.0,1.0,669.355481086,806.672581491,1057.80926364,1315.2788269
153.0,1.0,12.0,NA,NA,112.0,112.0,1.0,36.673080343,207.245387189,669.686507095,989.509589494
153.0,4.0,9.0,NA,NA,409.0,409.0,1.0,301.696967948,481.402472748,764.869199341,1101.81702084
153.0,5.0,8.0,1338.0,1938.0,508.0,508.0,1.0,396.507899101,579.470149827,868.07405409,1211.1282742
153.0,6.0,7.0,1124.0,1724.0,607.0,607.0,1.0,520.790197394,696.050802831,1026.61910395,1355.23273915
153.0,6.0,8.0,1050.0,1650.0,608.0,608.0,1.0,527.006644009,685.690058472,940.280003343,1237.81140546
154.0,1.0,11.0,NA,NA,111.0,111.0,1.0,44.1101749241,226.31241137,674.223018924,1015.85221226
154.0,4.0,8.0,NA,NA,408.0,408.0,1.0,307.070482615,503.908790809,814.400731241,1183.4725591
154.0,5.0,8.0,1265.0,1865.0,508.0,508.0,1.0,408.306215041,591.268465767,879.87237003,1222.92659014
154.0,6.0,7.0,1004.0,1604.0,607.0,607.0,1.0,532.588513334,707.849118771,1038.41741989,1367.03105509
154.0,6.0,7.0,1003.0,1603.0,607.0,607.0,1.0,532.588513334,707.849118771,1038.41741989,1367.03105509
155.0,1.0,11.0,NA,NA,111.0,111.0,1.0,28.9347049104,211.136941356,659.04754891,1000.67674225
155.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.319813874,478.025318675,761.492045267,1098.43986677
155.0,5.0,7.0,NA,NA,507.0,507.0,1.0,385.61364647,588.621493349,918.502154628,1299.14186753
155.0,6.0,7.0,1174.0,1774.0,607.0,607.0,1.0,517.41304332,692.673648757,1023.24194988,1351.85558507
155.0,6.0,7.0,1173.0,1773.0,607.0,607.0,1.0,517.41304332,692.673648757,1023.24194988,1351.85558507
156.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.2582099091,201.830516755,664.271636661,984.09471906
156.0,4.0,9.0,NA,NA,409.0,409.0,1.0,296.282097514,475.987602315,759.454328907,1096.40215041
156.0,5.0,8.0,NA,NA,508.0,508.0,1.0,391.093028667,574.055279393,862.659183657,1205.71340377
156.0,6.0,8.0,1115.0,1715.0,608.0,608.0,1.0,521.591773575,680.275188039,934.865132909,1232.39653503
156.0,6.0,8.0,1114.0,1714.0,608.0,608.0,1.0,521.591773575,680.275188039,934.865132909,1232.39653503
157.0,1.0,12.0,NA,NA,112.0,112.0,1.0,32.9092710829,203.481577928,665.922697835,985.745780234
157.0,4.0,9.0,NA,NA,409.0,409.0,1.0,297.933158688,477.638663488,761.105390081,1098.05321158
157.0,5.0,9.0,1319.0,1919.0,509.0,509.0,1.0,398.590722052,565.961953548,829.972647991,1143.79370704
157.0,6.0,8.0,1082.0,1682.0,608.0,608.0,1.0,523.242834749,681.926249212,936.516194083,1234.0475962
158.0,1.0,12.0,NA,NA,112.0,112.0,1.0,52.3711283372,222.943435183,685.384555089,1005.20763749
158.0,4.0,9.0,NA,NA,409.0,409.0,1.0,317.395015942,497.100520743,780.567247335,1117.51506884
158.0,5.0,9.0,1237.0,1837.0,509.0,509.0,1.0,418.052579307,585.423810802,849.434505245,1163.2555643
158.0,6.0,8.0,925.0,1525.0,608.0,608.0,1.0,542.704692003,701.388106467,955.978051337,1253.50945346
159.0,1.0,11.0,NA,NA,111.0,111.0,1.0,33.7565136675,215.958750114,663.869357668,1005.498551
159.0,4.0,8.0,NA,NA,408.0,408.0,1.0,296.716821359,493.555129553,804.047069984,1173.11889785
159.0,5.0,8.0,1325.0,1925.0,508.0,508.0,1.0,397.952553784,580.91480451,869.518708774,1212.57292888
159.0,6.0,7.0,1098.0,1698.0,607.0,607.0,1.0,522.234852077,697.495457514,1028.06375864,1356.67739383
159.0,6.0,7.0,1097.0,1697.0,607.0,607.0,1.0,522.234852077,697.495457514,1028.06375864,1356.67739383
159.0,7.0,7.0,881.0,1481.0,707.0,707.0,1.0,664.875337641,815.717298439,1099.06153629,1381.89021278
160.0,1.0,11.0,NA,NA,111.0,111.0,1.0,32.3569713563,214.559207802,662.469815356,1004.09900869
160.0,4.0,8.0,NA,NA,408.0,408.0,1.0,295.317279047,492.155587241,802.647527673,1171.71935554
160.0,5.0,7.0,NA,NA,507.0,507.0,1.0,389.035912916,592.043759795,921.924421074,1302.56413397
160.0,6.0,7.0,1123.0,1723.0,607.0,607.0,1.0,520.835309766,696.095915203,1026.66421632,1355.27785152
160.0,6.0,7.0,1122.0,1722.0,607.0,607.0,1.0,520.835309766,696.095915203,1026.66421632,1355.27785152
160.0,7.0,6.0,900.0,1500.0,706.0,706.0,1.0,656.713365133,825.588473122,1171.17650156,1487.81732904
161.0,1.0,11.0,NA,NA,111.0,111.0,1.0,19.833678507,202.035914953,649.946522507,991.575715843
161.0,5.0,8.0,NA,NA,508.0,508.0,1.0,384.029718624,566.99196935,855.595873613,1198.65009372
161.0,6.0,7.0,1226.0,1826.0,607.0,607.0,1.0,508.312016917,683.572622353,1014.14092347,1342.75455867
162.0,1.0,12.0,NA,NA,112.0,112.0,1.0,52.1883055588,222.760612404,685.201732311,1005.02481471
162.0,4.0,9.0,NA,NA,409.0,409.0,1.0,317.212193164,496.917697964,780.384424556,1117.33224606
162.0,5.0,8.0,1248.0,1848.0,508.0,508.0,1.0,412.023124317,594.985375042,883.589279306,1226.64349942
162.0,6.0,8.0,927.0,1527.0,608.0,608.0,1.0,542.521869224,701.205283688,955.795228559,1253.32663068
162.0,6.0,8.0,926.0,1526.0,608.0,608.0,1.0,542.521869224,701.205283688,955.795228559,1253.32663068
163.0,1.0,12.0,NA,NA,112.0,112.0,1.0,29.8104067851,200.382713631,662.823833537,982.646915936
164.0,1.0,12.0,NA,NA,112.0,112.0,1.0,34.4047815778,204.977088423,667.41820833,987.241290729
164.0,4.0,10.0,NA,NA,410.0,410.0,1.0,304.568510201,470.567772287,732.414327808,1043.66294422
164.0,5.0,8.0,1358.0,1958.0,508.0,508.0,1.0,394.239600336,577.201851062,865.805755325,1208.85997544
164.0,6.0,8.0,1065.0,1665.0,608.0,608.0,1.0,524.738345243,683.421759707,938.011704578,1235.5431067
165.0,1.0,12.0,NA,NA,112.0,112.0,1.0,44.377907005,214.95021385,677.391333757,997.214416156
165.0,4.0,9.0,NA,NA,409.0,409.0,1.0,309.40179461,489.10729941,772.574026003,1109.5218475
165.0,6.0,8.0,983.0,1583.0,608.0,608.0,1.0,534.711470671,693.394885134,947.984830005,1245.51623212
165.0,6.0,7.0,1040.0,1640.0,607.0,607.0,1.0,528.495024056,703.755629492,1034.32393061,1362.93756581
166.0,1.0,12.0,NA,NA,112.0,112.0,1.0,42.7334636897,213.305770535,675.746890441,995.569972841
166.0,4.0,9.0,NA,NA,409.0,409.0,1.0,307.757351295,487.462856095,770.929582687,1107.87740419
166.0,5.0,9.0,1264.0,1864.0,509.0,509.0,1.0,408.414914659,575.786146155,839.796840598,1153.61789965
166.0,6.0,8.0,997.0,1597.0,608.0,608.0,1.0,533.067027355,691.750441819,946.34038669,1243.87178881
166.0,6.0,8.0,996.0,1596.0,608.0,608.0,1.0,533.067027355,691.750441819,946.34038669,1243.87178881
167.0,1.0,11.0,NA,NA,111.0,111.0,1.0,18.1851299676,200.387366414,648.297973968,989.927167304
167.0,4.0,9.0,NA,NA,409.0,409.0,1.0,287.570238931,467.275743732,750.742470324,1087.69029183
167.0,5.0,7.0,NA,NA,507.0,507.0,1.0,374.864071527,577.871918406,907.752579686,1288.39229258
167.0,6.0,7.0,1236.0,1836.0,607.0,607.0,1.0,506.663468377,681.924073814,1012.49237494,1341.10601013
167.0,6.0,7.0,1235.0,1835.0,607.0,607.0,1.0,506.663468377,681.924073814,1012.49237494,1341.10601013
167.0,7.0,7.0,923.0,1523.0,707.0,707.0,1.0,649.303953941,800.145914739,1083.49015259,1366.31882908
168.0,1.0,12.0,NA,NA,112.0,112.0,1.0,43.9340928495,214.506399695,676.947519601,996.770602001
168.0,4.0,9.0,NA,NA,409.0,409.0,1.0,308.957980454,488.663485255,772.130211847,1109.07803335
168.0,5.0,9.0,1260.0,1860.0,509.0,509.0,1.0,409.615543819,576.986775314,840.997469758,1154.81852881
168.0,6.0,8.0,984.0,1584.0,608.0,608.0,1.0,534.267656515,692.951070979,947.54101585,1245.07241797
169.0,1.0,11.0,NA,NA,111.0,111.0,1.0,34.0111984692,216.213434915,664.124042469,1005.75323581
169.0,4.0,8.0,NA,NA,408.0,408.0,1.0,296.97150616,493.809814354,804.301754786,1173.37358265
169.0,5.0,8.0,1322.0,1922.0,508.0,508.0,1.0,398.207238586,581.169489312,869.773393576,1212.82761369
169.0,6.0,7.0,1094.0,1694.0,607.0,607.0,1.0,522.489536879,697.750142316,1028.31844344,1356.93207863
170.0,1.0,12.0,NA,NA,112.0,112.0,1.0,39.0941519214,209.666458767,672.107578673,991.930661073
170.0,4.0,9.0,NA,NA,409.0,409.0,1.0,304.118039526,483.823544327,767.290270919,1104.23809242
170.0,5.0,8.0,1317.0,1917.0,508.0,508.0,1.0,398.928970679,581.891221405,870.495125669,1213.54934578
170.0,6.0,8.0,1028.0,1628.0,608.0,608.0,1.0,529.427715587,688.111130051,942.701074921,1240.23247704
170.0,6.0,8.0,1027.0,1627.0,608.0,608.0,1.0,529.427715587,688.111130051,942.701074921,1240.23247704
170.0,7.0,8.0,865.0,1465.0,708.0,708.0,1.0,670.923577183,808.240677589,1059.37735974,1316.846923
171.0,1.0,11.0,NA,NA,111.0,111.0,1.0,25.1187161609,207.320952607,655.231560161,996.860753497
171.0,4.0,8.0,NA,NA,408.0,408.0,1.0,288.079023852,484.917332046,795.409272477,1164.48110034
171.0,5.0,8.0,NA,NA,508.0,508.0,1.0,389.314756278,572.277007003,860.880911267,1203.93513138
171.0,6.0,7.0,1204.0,1804.0,607.0,607.0,1.0,513.597054571,688.857660007,1019.42596113,1348.03959632
172.0,1.0,12.0,NA,NA,112.0,112.0,1.0,29.889824598,200.462131443,662.90325135,982.726333749
172.0,4.0,9.0,NA,NA,409.0,409.0,1.0,294.913712203,474.619217003,758.085943596,1095.0337651
172.0,5.0,9.0,1345.0,1945.0,509.0,509.0,1.0,395.571275567,562.942507063,826.953201506,1140.77426056
172.0,6.0,8.0,1132.0,1732.0,608.0,608.0,1.0,520.223388264,678.906802727,933.496747598,1231.02814972
172.0,6.0,8.0,1131.0,1731.0,608.0,608.0,1.0,520.223388264,678.906802727,933.496747598,1231.02814972
173.0,1.0,12.0,NA,NA,112.0,112.0,1.0,29.1751836913,199.747490537,662.188610443,982.011692842
173.0,4.0,9.0,NA,NA,409.0,409.0,1.0,294.199071296,473.904576097,757.371302689,1094.31912419
173.0,5.0,8.0,NA,NA,508.0,508.0,1.0,389.010002449,571.972253175,860.576157439,1203.63037755
173.0,6.0,8.0,1146.0,1746.0,608.0,608.0,1.0,519.508747357,678.192161821,932.782106691,1230.31350881
173.0,6.0,8.0,1145.0,1745.0,608.0,608.0,1.0,519.508747357,678.192161821,932.782106691,1230.31350881
174.0,1.0,11.0,NA,NA,111.0,111.0,1.0,33.7115975153,215.913833961,663.824441515,1005.45363485
174.0,4.0,8.0,NA,NA,408.0,408.0,1.0,296.671905206,493.5102134,804.002153832,1173.0739817
174.0,5.0,8.0,1326.0,1926.0,508.0,508.0,1.0,397.907637632,580.869888358,869.473792622,1212.52801273
174.0,6.0,7.0,1099.0,1699.0,607.0,607.0,1.0,522.189935925,697.450541362,1028.01884248,1356.63247768
175.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.4281200194,202.000426865,664.441546771,984.264629171
175.0,4.0,10.0,NA,NA,410.0,410.0,1.0,301.591848642,467.591110728,729.437666249,1040.68628266
175.0,5.0,9.0,1332.0,1932.0,509.0,509.0,1.0,397.109570989,564.480802484,828.491496928,1142.31255598
176.0,1.0,11.0,NA,NA,111.0,111.0,1.0,37.4170470676,219.619283514,667.529891068,1009.1590844
176.0,4.0,8.0,NA,NA,408.0,408.0,1.0,300.377354759,497.215662953,807.707603384,1176.77943125
176.0,5.0,7.0,1362.0,1962.0,507.0,507.0,1.0,394.095988627,597.103835506,926.984496786,1307.62420968
176.0,6.0,7.0,1059.0,1659.0,607.0,607.0,1.0,525.895385477,701.155990914,1031.72429204,1360.33792723
176.0,7.0,7.0,871.0,1471.0,707.0,707.0,1.0,668.535871041,819.377831839,1102.72206969,1385.55074618
176.0,7.0,7.0,870.0,1470.0,707.0,707.0,1.0,668.535871041,819.377831839,1102.72206969,1385.55074618
177.0,1.0,12.0,NA,NA,112.0,112.0,1.0,49.5733055156,220.145612361,682.586732267,1002.40981467
177.0,4.0,9.0,NA,NA,409.0,409.0,1.0,314.59719312,494.302697921,777.769424513,1114.71724601
177.0,5.0,9.0,1245.0,1845.0,509.0,509.0,1.0,415.254756485,582.62598798,846.636682424,1160.45774148
177.0,6.0,8.0,951.0,1551.0,608.0,608.0,1.0,539.906869181,698.590283645,953.180228516,1250.71163064
177.0,6.0,8.0,950.0,1550.0,608.0,608.0,1.0,539.906869181,698.590283645,953.180228516,1250.71163064
178.0,1.0,12.0,NA,NA,112.0,112.0,1.0,43.5194751698,214.091782015,676.532901922,996.355984321
178.0,4.0,9.0,NA,NA,409.0,409.0,1.0,308.543362775,488.248867575,771.715594167,1108.66341567
178.0,5.0,8.0,1291.0,1891.0,508.0,508.0,1.0,403.354293928,586.316544653,874.920448917,1217.97466903
178.0,6.0,8.0,990.0,1590.0,608.0,608.0,1.0,533.853038835,692.536453299,947.12639817,1244.65780029
179.0,1.0,12.0,NA,NA,112.0,112.0,1.0,38.7707646587,209.343071504,671.78419141,991.60727381
179.0,4.0,9.0,NA,NA,409.0,409.0,1.0,303.794652264,483.500157064,766.966883656,1103.91470516
179.0,5.0,9.0,1284.0,1884.0,509.0,509.0,1.0,404.452215628,571.823447123,835.834141567,1149.65520062
179.0,6.0,8.0,1034.0,1634.0,608.0,608.0,1.0,529.104328324,687.787742788,942.377687659,1239.90908978
179.0,6.0,8.0,1033.0,1633.0,608.0,608.0,1.0,529.104328324,687.787742788,942.377687659,1239.90908978
180.0,1.0,11.0,NA,NA,111.0,111.0,1.0,27.2632649777,209.465501424,657.376108978,999.005302314
180.0,4.0,8.0,NA,NA,408.0,408.0,1.0,290.223572669,487.061880863,797.553821294,1166.62564916
180.0,5.0,8.0,NA,NA,508.0,508.0,1.0,391.459305095,574.42155582,863.025460084,1206.07968019
180.0,6.0,7.0,1186.0,1786.0,607.0,607.0,1.0,515.741603387,691.002208824,1021.57050995,1350.18414514
181.0,1.0,12.0,NA,NA,112.0,112.0,1.0,41.1242384421,211.696545288,674.137665194,993.960747593
181.0,5.0,9.0,1272.0,1872.0,509.0,509.0,1.0,406.805689412,574.176920907,838.18761535,1152.0086744
181.0,6.0,8.0,1015.0,1615.0,608.0,608.0,1.0,531.457802108,690.141216572,944.731161442,1242.26256356
181.0,7.0,7.0,873.0,1473.0,707.0,707.0,1.0,667.881841056,818.723801855,1102.0680397,1384.8967162
182.0,1.0,11.0,NA,NA,111.0,111.0,1.0,24.0171779544,206.2194144,654.130021954,995.759215291
182.0,4.0,8.0,NA,NA,408.0,408.0,1.0,286.977485646,483.81579384,794.307734271,1163.37956213
182.0,5.0,8.0,NA,NA,508.0,508.0,1.0,388.213218071,571.175468797,859.779373061,1202.83359317
182.0,6.0,7.0,1214.0,1814.0,607.0,607.0,1.0,512.495516364,687.756121801,1018.32442292,1346.93805812
182.0,6.0,7.0,1213.0,1813.0,607.0,607.0,1.0,512.495516364,687.756121801,1018.32442292,1346.93805812
183.0,1.0,12.0,NA,NA,112.0,112.0,1.0,42.0433412236,212.615648069,675.056767975,994.879850375
183.0,4.0,9.0,NA,NA,409.0,409.0,1.0,307.067228828,486.772733629,770.239460221,1107.18728172
183.0,5.0,9.0,1268.0,1868.0,509.0,509.0,1.0,407.724792193,575.096023688,839.106718132,1152.92777719
183.0,6.0,8.0,1006.0,1606.0,608.0,608.0,1.0,532.376904889,691.060319353,945.650264224,1243.18166634
183.0,6.0,8.0,1005.0,1605.0,608.0,608.0,1.0,532.376904889,691.060319353,945.650264224,1243.18166634
183.0,7.0,7.0,869.0,1469.0,707.0,707.0,1.0,668.800943838,819.642904637,1102.98714248,1385.81581898
184.0,1.0,12.0,NA,NA,112.0,112.0,1.0,26.5119092252,197.084216071,659.525335977,979.348418376
184.0,4.0,10.0,NA,NA,410.0,410.0,1.0,296.675637848,462.674899934,724.521455455,1035.77007187
184.0,5.0,9.0,1375.0,1975.0,509.0,509.0,1.0,392.193360195,559.56459169,823.575286133,1137.39634519
184.0,6.0,8.0,1179.0,1779.0,608.0,608.0,1.0,516.845472891,675.528887355,930.118832225,1227.65023434
184.0,7.0,7.0,911.0,1511.0,707.0,707.0,1.0,653.269511839,804.111472638,1087.45571048,1370.28438698
184.0,7.0,7.0,910.0,1510.0,707.0,707.0,1.0,653.269511839,804.111472638,1087.45571048,1370.28438698
185.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.1579125173,201.730219363,664.171339269,983.994421668
185.0,4.0,9.0,NA,NA,409.0,409.0,1.0,296.181800122,475.887304923,759.354031515,1096.30185302
185.0,5.0,9.0,1335.0,1935.0,509.0,509.0,1.0,396.839363487,564.210594982,828.221289425,1142.04234848
185.0,6.0,8.0,1116.0,1716.0,608.0,608.0,1.0,521.491476183,680.174890647,934.764835517,1232.29623764
185.0,7.0,7.0,896.0,1496.0,707.0,707.0,1.0,657.915515131,808.75747593,1092.10171378,1374.93039027
185.0,7.0,7.0,895.0,1495.0,707.0,707.0,1.0,657.915515131,808.75747593,1092.10171378,1374.93039027
186.0,1.0,11.0,NA,NA,111.0,111.0,1.0,30.8464586789,213.048695125,660.959302679,1002.58849602
186.0,4.0,8.0,NA,NA,408.0,408.0,1.0,293.80676637,490.645074564,801.137014995,1170.20884286
186.0,5.0,8.0,1350.0,1950.0,508.0,508.0,1.0,395.042498796,578.004749521,866.608653785,1209.6628739
186.0,6.0,7.0,1152.0,1752.0,607.0,607.0,1.0,519.324797089,694.585402525,1025.15370365,1353.76733884
186.0,6.0,7.0,1151.0,1751.0,607.0,607.0,1.0,519.324797089,694.585402525,1025.15370365,1353.76733884
187.0,1.0,11.0,NA,NA,111.0,111.0,1.0,40.3070361481,222.509272594,670.419880148,1012.04907348
187.0,4.0,8.0,NA,NA,408.0,408.0,1.0,303.267343839,500.105652033,810.597592464,1179.66942033
187.0,5.0,8.0,1282.0,1882.0,508.0,508.0,1.0,404.503076265,587.465326991,876.069231254,1219.12345136
187.0,6.0,7.0,1037.0,1637.0,607.0,607.0,1.0,528.785374558,704.045979994,1034.61428112,1363.22791631
187.0,6.0,7.0,1036.0,1636.0,607.0,607.0,1.0,528.785374558,704.045979994,1034.61428112,1363.22791631
188.0,1.0,12.0,NA,NA,112.0,112.0,1.0,46.5988557956,217.171162641,679.612282547,999.435364947
188.0,4.0,9.0,NA,NA,409.0,409.0,1.0,311.6227434,491.328248201,774.794974793,1111.74279629
188.0,6.0,8.0,963.0,1563.0,608.0,608.0,1.0,536.932419461,695.615833925,950.205778796,1247.73718092
188.0,6.0,8.0,962.0,1562.0,608.0,608.0,1.0,536.932419461,695.615833925,950.205778796,1247.73718092
189.0,1.0,11.0,NA,NA,111.0,111.0,1.0,18.3379774497,200.540213896,648.45082145,990.080014786
189.0,4.0,8.0,NA,NA,408.0,408.0,1.0,281.298285141,478.136593335,788.628533766,1157.70036163
189.0,5.0,7.0,NA,NA,507.0,507.0,1.0,375.016919009,578.024765888,907.905427168,1288.54514007
189.0,6.0,7.0,1234.0,1834.0,607.0,607.0,1.0,506.816315859,682.076921296,1012.64522242,1341.25885761
189.0,6.0,7.0,1233.0,1833.0,607.0,607.0,1.0,506.816315859,682.076921296,1012.64522242,1341.25885761
189.0,7.0,7.0,921.0,1521.0,707.0,707.0,1.0,649.456801423,800.298762222,1083.64300007,1366.47167657
190.0,1.0,11.0,NA,NA,111.0,111.0,1.0,31.5147615818,213.716998028,661.627605582,1003.25679892
190.0,5.0,7.0,NA,NA,507.0,507.0,1.0,388.193703141,591.20155002,921.0822113,1301.7219242
190.0,6.0,7.0,1134.0,1734.0,607.0,607.0,1.0,519.993099992,695.253705428,1025.82200655,1354.43564174
191.0,1.0,11.0,NA,NA,111.0,111.0,1.0,30.887368267,213.089604713,661.000212267,1002.6294056
191.0,4.0,8.0,NA,NA,408.0,408.0,1.0,293.847675958,490.685984152,801.177924583,1170.24975245
191.0,5.0,8.0,1349.0,1949.0,508.0,508.0,1.0,395.083408384,578.04565911,866.649563373,1209.70378348
191.0,6.0,7.0,1148.0,1748.0,607.0,607.0,1.0,519.365706677,694.626312113,1025.19461323,1353.80824843
191.0,6.0,7.0,1147.0,1747.0,607.0,607.0,1.0,519.365706677,694.626312113,1025.19461323,1353.80824843
191.0,7.0,7.0,884.0,1484.0,707.0,707.0,1.0,662.00619224,812.848153039,1096.19239089,1379.02106738
192.0,1.0,11.0,NA,NA,111.0,111.0,1.0,46.5357592721,228.737995718,676.648603272,1018.27779661
192.0,4.0,8.0,NA,NA,408.0,408.0,1.0,309.496066963,506.334375157,816.826315588,1185.89814345
192.0,5.0,7.0,1293.0,1893.0,507.0,507.0,1.0,403.214700832,606.22254771,936.10320899,1316.74292189
192.0,6.0,7.0,976.0,1576.0,607.0,607.0,1.0,535.014097682,710.274703118,1040.84300424,1369.45663943
193.0,1.0,12.0,NA,NA,112.0,112.0,1.0,51.25713868,221.829445525,684.270565432,1004.09364783
193.0,4.0,9.0,NA,NA,409.0,409.0,1.0,316.281026285,495.986531085,779.453257678,1116.40107918
193.0,5.0,8.0,1252.0,1852.0,508.0,508.0,1.0,411.091957438,594.054208164,882.658112427,1225.71233254
193.0,6.0,8.0,934.0,1534.0,608.0,608.0,1.0,541.590702346,700.274116809,954.86406168,1252.3954638
193.0,6.0,8.0,933.0,1533.0,608.0,608.0,1.0,541.590702346,700.274116809,954.86406168,1252.3954638
194.0,1.0,12.0,NA,NA,112.0,112.0,1.0,40.0486101826,210.620917028,673.062036934,992.885119334
194.0,4.0,9.0,NA,NA,409.0,409.0,1.0,305.072497787,484.778002588,768.24472918,1105.19255068
194.0,5.0,8.0,1311.0,1911.0,508.0,508.0,1.0,399.883428941,582.845679666,871.44958393,1214.50380404
194.0,6.0,8.0,1024.0,1624.0,608.0,608.0,1.0,530.382173848,689.065588312,943.655533183,1241.1869353
195.0,1.0,12.0,NA,NA,112.0,112.0,1.0,23.2762796415,193.848586487,656.289706393,976.112788793
195.0,4.0,9.0,NA,NA,409.0,409.0,1.0,288.300167246,468.005672047,751.472398639,1088.42022014
195.0,5.0,9.0,NA,NA,509.0,509.0,1.0,388.957730611,556.328962106,820.33965655,1134.1607156
195.0,6.0,8.0,1203.0,1803.0,608.0,608.0,1.0,513.609843307,672.293257771,926.883202642,1224.41460476
195.0,7.0,8.0,907.0,1507.0,708.0,708.0,1.0,655.105704903,792.422805309,1043.55948746,1301.02905072
196.0,1.0,12.0,NA,NA,112.0,112.0,1.0,34.8779944768,205.450301322,667.891421229,987.714503628
196.0,5.0,8.0,1353.0,1953.0,508.0,508.0,1.0,394.712813235,577.67506396,866.278968224,1209.33318833
197.0,1.0,12.0,NA,NA,112.0,112.0,1.0,23.3257594095,193.898066255,656.339186161,976.162268561
197.0,4.0,9.0,NA,NA,409.0,409.0,1.0,288.349647014,468.055151815,751.521878407,1088.46969991
197.0,5.0,8.0,NA,NA,508.0,508.0,1.0,383.160578168,566.122828893,854.726733157,1197.78095327
197.0,6.0,8.0,1201.0,1801.0,608.0,608.0,1.0,513.659323075,672.342737539,926.93268241,1224.46408453
197.0,6.0,8.0,1200.0,1800.0,608.0,608.0,1.0,513.659323075,672.342737539,926.93268241,1224.46408453
198.0,1.0,12.0,NA,NA,112.0,112.0,1.0,36.2885829748,206.86088982,669.302009727,989.125092126
198.0,4.0,9.0,NA,NA,409.0,409.0,1.0,301.31247058,481.01797538,764.484701972,1101.43252347
198.0,6.0,8.0,1057.0,1657.0,608.0,608.0,1.0,526.62214664,685.305561104,939.895505975,1237.42690809
198.0,6.0,8.0,1056.0,1656.0,608.0,608.0,1.0,526.62214664,685.305561104,939.895505975,1237.42690809
199.0,1.0,12.0,NA,NA,112.0,112.0,1.0,31.5823752314,202.154682077,664.595801983,984.418884383
199.0,4.0,9.0,NA,NA,409.0,409.0,1.0,296.606262836,476.311767637,759.778494229,1096.72631573
199.0,5.0,8.0,NA,NA,508.0,508.0,1.0,391.417193989,574.379444715,862.983348979,1206.03756909
199.0,6.0,8.0,1107.0,1707.0,608.0,608.0,1.0,521.915938897,680.599353361,935.189298231,1232.72070035
199.0,6.0,8.0,1106.0,1706.0,608.0,608.0,1.0,521.915938897,680.599353361,935.189298231,1232.72070035
200.0,1.0,12.0,NA,NA,112.0,112.0,1.0,33.826593294,204.39890014,666.840020046,986.663102445
200.0,4.0,9.0,NA,NA,409.0,409.0,1.0,298.850480899,478.555985699,762.022712292,1098.97053379
200.0,5.0,8.0,1368.0,1968.0,508.0,508.0,1.0,393.661412052,576.623662778,865.227567041,1208.28178715
200.0,6.0,8.0,1072.0,1672.0,608.0,608.0,1.0,524.16015696,682.843571423,937.433516294,1234.96491841
200.0,6.0,8.0,1071.0,1671.0,608.0,608.0,1.0,524.16015696,682.843571423,937.433516294,1234.96491841
200.0,7.0,8.0,877.0,1477.0,708.0,708.0,1.0,665.656018556,802.973118961,1054.10980111,1311.57936437
201.0,1.0,12.0,NA,NA,112.0,112.0,1.0,24.4669899268,195.039296772,657.480416679,977.303499078
