,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
60,Tremie13,14.4779095098,0.0933333333333,30.0,1600.0,7.35138470343,4.8870474377,9.87616374061,7.02937212712,707.142857143,0.0,707.142857143,0.753991291727,0.166001451379,0.919992743106,0.981712417307,0.0169949053304,0.998707322637,0.246008708273,0.833998548621,0.080007256894,0.0182875826933,0.98300509467,0.00129267736294,0.019386,0.0204565,0.046815,0.0710165,0.980614,0.9795435,0.953185,0.9289835,0
61,Tremie13,14.6634113859,0.0933333333333,30.0,1620.0,7.35150463794,4.69256267252,9.87628367512,6.80488939826,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
62,Tremie13,14.848913262,0.0933333333333,30.0,1640.0,7.3191382474,4.47312129973,9.84391728457,6.54859512032,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
63,Tremie13,15.0344151381,0.0933333333333,30.0,1660.0,7.22209635101,4.23960607937,9.74687538819,6.27046340367,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
64,Tremie13,15.2199170142,0.0933333333333,30.0,1680.0,7.16811065217,4.00189917553,9.69288968935,5.9749850344,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
65,Tremie13,15.4054188903,0.0933333333333,30.0,1700.0,7.16794108872,3.77650492786,9.6927201259,5.68828632151,707.142857143,0.0,707.142857143,0.565493468795,0.350145137881,0.915638606676,0.814614858186,0.183978404684,0.99859326287,0.434506531205,0.649854862119,0.0843613933237,0.185385141814,0.816021595316,0.00140673713026,0.0214045,0.0225635,0.0441375,0.0673655,0.9785955,0.9774365,0.9558625,0.9326345,0
66,Tremie13,15.5909207664,0.0933333333333,30.0,1720.0,7.16780099675,3.5628249053,9.69258003393,5.42763175592,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
67,Tremie13,15.7764226425,0.0933333333333,30.0,1740.0,7.16801430621,3.35236940956,9.69279334339,5.18297432361,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
68,Tremie13,15.9619245185,0.0933333333333,30.0,1760.0,7.1330832667,3.12446855114,9.65786230388,4.93496106065,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
69,Tremie13,16.1474263946,0.0933333333333,30.0,1780.0,7.04698503655,2.82200668922,9.57176407373,4.61461580012,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
70,Tremie13,16.3329282707,0.0933333333333,30.0,1800.0,6.99628027082,2.38316299899,9.521059308,4.14539144641,707.142857143,0.0,707.142857143,0.339804063861,0.574655297533,0.914459361393,0.633525967607,0.364953235495,0.998479203102,0.660195936139,0.425344702467,0.0855406386067,0.366474032393,0.635046764505,0.00152079689757,0.021891,0.023122,0.0433005,0.0659,0.978109,0.976878,0.9566995,0.9341,0
71,Tremie13,16.5184301468,0.0933333333333,30.0,1820.0,6.99658156193,1.82938618416,9.52136059911,3.53147675263,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
72,Tremie13,16.7039320229,0.0933333333333,30.0,1840.0,6.99705151231,1.23332019452,9.52183054949,2.85456140755,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
73,Tremie13,16.889433899,0.0933333333333,30.0,1860.0,6.99696852549,0.671573513679,9.52174756267,2.20807563393,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
74,Tremie13,17.0749357751,0.0933333333333,30.0,1880.0,6.99655327115,0.277878633314,9.52133230833,1.73853789908,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
75,Tremie13,17.2604376512,0.0933333333333,30.0,1900.0,6.99656540353,0.0731921888644,9.52134444071,1.48596505568,707.142857143,0.0,707.142857143,0.0380986937591,0.876269956459,0.914368650218,0.112767089955,0.885674093225,0.99844118318,0.961901306241,0.123730043541,0.0856313497823,0.887232910045,0.114325906775,0.00155881682001,0.021746,0.022967,0.0430455,0.065603,0.978254,0.977033,0.9569545,0.934397,0
76,Tremie13,17.4459395273,0.0933333333333,30.0,1920.0,6.98004808321,0.00189662149866,9.50482712039,1.38505120802,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
77,Tremie13,17.6314414034,0.0933333333333,30.0,1940.0,6.98005142371,0.0,9.50483046089,1.35579317685,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
78,Tremie13,17.8169432795,0.0933333333333,30.0,1960.0,6.98005142371,0.0,9.50483046089,1.31671192926,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
79,Tremie13,18.0024451555,0.0933333333333,30.0,1980.0,6.98005142371,0.0,9.50483046089,1.251970877,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
80,Tremie13,18.1879470316,0.0933333333333,30.0,2000.0,6.98005142371,0.0,9.50483046089,1.16309805602,707.142857143,0.0,707.142857143,0.0328374455733,0.880624092888,0.913461538462,0.10816667934,0.890312523762,0.998479203102,0.967162554427,0.119375907112,0.0865384615385,0.89183332066,0.109687476238,0.00152079689757,0.0221095,0.023338,0.0430165,0.0655775,0.9778905,0.976662,0.9569835,0.9344225,0
81,Tremie13,18.3734489077,0.0933333333333,30.0,2020.0,6.98005142371,0.0,9.50483046089,1.04134411555,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
82,Tremie13,18.5589507838,0.0933333333333,30.0,2040.0,6.98005142371,0.0,9.50483046089,0.895095930904,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
83,Tremie13,18.7444526599,0.0933333333333,30.0,2060.0,6.98005142371,0.0,9.50483046089,0.748811021277,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
84,Tremie13,18.929954536,0.0933333333333,30.0,2080.0,6.98005142371,0.0,9.50483046089,0.610774111219,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
85,Tremie13,19.1154564121,0.0933333333333,30.0,2100.0,6.96012494582,0.0,9.484903983,0.49620168931,707.142857143,0.0,707.142857143,0.0137880986938,0.899401306241,0.913189404935,0.0416698349935,0.956809368109,0.998479203102,0.986211901306,0.100598693759,0.0868105950653,0.958330165006,0.0431906318911,0.00152079689757,0.022204,0.023434,0.043259,0.0657055,0.977796,0.976566,0.956741,0.9342945,0
86,Tremie13,19.3009582882,0.0933333333333,30.0,2120.0,6.7194378501,0.0,9.24421688728,0.422904482004,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
87,Tremie13,19.4864601643,0.0933333333333,30.0,2140.0,6.50400241454,0.0,9.02878145172,0.375037465213,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
88,Tremie13,19.6719620404,0.0933333333333,30.0,2160.0,6.50400241454,0.0,9.02878145172,0.333405949446,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
89,Tremie13,19.8574639165,0.0933333333333,30.0,2180.0,6.50400241454,0.0,9.02878145172,0.315739483304,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
90,Tremie13,20.0429657926,0.0933333333333,30.0,2200.0,6.50400241454,0.0,9.02878145172,0.301816395723,707.142857143,0.0,707.142857143,0.00771044992743,0.892325834543,0.90003628447,0.00813626340202,0.990266899856,0.998403163258,0.992289550073,0.107674165457,0.0999637155298,0.991863736598,0.00973310014448,0.00159683674245,0.027558,0.0287935,0.0452315,0.065326,0.972442,0.9712065,0.9547685,0.934674,0
91,Tremie13,20.2284676686,0.0933333333333,30.0,2220.0,6.50400241454,0.0,9.02878145172,0.297133858976,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
92,Tremie13,20.4139695447,0.0933333333333,30.0,2240.0,6.50400241454,0.0,9.02878145172,0.297133858976,707.142857143,0.0,707.142857143,,,,,,,,,,,,,,,,,,,,,0
