index,axe,hins,rank,ranktop,plant,inerv,x,y,variety_name,side,harvest,relative_ranktop
19,MS,12.2796172828,8,5.0,10,3511,4.45890928123,9.61608993969,Tremie12,1,3,5
0,MS,18.1435011747,9,4.0,15,5365,0.0171498761287,0.0105143549197,Tremie12,1,3,4
1,MS,18.1435011747,9,4.0,15,5365,0.224030571373,0.826481688582,Tremie12,1,3,4
2,MS,18.1435011747,9,4.0,15,5365,0.430911266617,1.64244902224,Tremie12,1,3,4
3,MS,18.1435011747,9,4.0,15,5365,0.637791961861,2.45841635591,Tremie12,1,3,4
4,MS,18.1435011747,9,4.0,15,5365,0.844672657106,3.27438368957,Tremie12,1,3,4
5,MS,18.1435011747,9,4.0,15,5365,1.08786064186,4.08025943469,Tremie12,1,3,4
6,MS,18.1435011747,9,4.0,15,5365,1.33171847244,4.88594899657,Tremie12,1,3,4
7,MS,18.1435011747,9,4.0,15,5365,1.57557630301,5.69163855846,Tremie12,1,3,4
8,MS,18.1435011747,9,4.0,15,5365,1.85456709364,6.48549766146,Tremie12,1,3,4
9,MS,18.1435011747,9,4.0,15,5365,2.14772511569,7.27458617726,Tremie12,1,3,4
10,MS,18.1435011747,9,4.0,15,5365,2.44088313774,8.06367469306,Tremie12,1,3,4
11,MS,18.1435011747,9,4.0,15,5365,2.76423943907,8.84049272758,Tremie12,1,3,4
12,MS,18.1435011747,9,4.0,15,5365,3.10455665372,9.61041902605,Tremie12,1,3,4
13,MS,18.1435011747,9,4.0,15,5365,3.51460970141,10.3451974339,Tremie12,1,3,4
14,MS,18.1435011747,9,4.0,15,5365,3.93106063861,11.0767512108,Tremie12,1,3,4
15,MS,18.1435011747,9,4.0,15,5365,4.34751157581,11.8083049878,Tremie12,1,3,4
16,MS,18.1435011747,9,4.0,15,5365,4.763962513,12.5398587648,Tremie12,1,3,4
17,MS,18.1435011747,9,4.0,15,5365,5.20995824502,13.2519264853,Tremie12,1,3,4
18,MS,18.1435011747,9,4.0,15,5365,5.71845131875,13.9227745349,Tremie12,1,3,4
19,MS,18.1435011747,9,4.0,15,5365,6.22694439248,14.5936225845,Tremie12,1,3,4
0,MS,18.1346666951,9,4.0,10,3523,0.0171498761287,0.0105143549197,Tremie12,1,3,4
1,MS,18.1346666951,9,4.0,10,3523,0.224030571373,0.826481688582,Tremie12,1,3,4
2,MS,18.1346666951,9,4.0,10,3523,0.430911266617,1.64244902224,Tremie12,1,3,4
3,MS,18.1346666951,9,4.0,10,3523,0.637791961861,2.45841635591,Tremie12,1,3,4
4,MS,18.1346666951,9,4.0,10,3523,0.844672657106,3.27438368957,Tremie12,1,3,4
5,MS,18.1346666951,9,4.0,10,3523,1.08786064186,4.08025943469,Tremie12,1,3,4
6,MS,18.1346666951,9,4.0,10,3523,1.33171847244,4.88594899657,Tremie12,1,3,4
7,MS,18.1346666951,9,4.0,10,3523,1.57557630301,5.69163855846,Tremie12,1,3,4
8,MS,18.1346666951,9,4.0,10,3523,1.85456709364,6.48549766146,Tremie12,1,3,4
9,MS,18.1346666951,9,4.0,10,3523,2.14772511569,7.27458617726,Tremie12,1,3,4
10,MS,18.1346666951,9,4.0,10,3523,2.44088313774,8.06367469306,Tremie12,1,3,4
11,MS,18.1346666951,9,4.0,10,3523,2.76423943907,8.84049272758,Tremie12,1,3,4
12,MS,18.1346666951,9,4.0,10,3523,3.10455665372,9.61041902605,Tremie12,1,3,4
13,MS,18.1346666951,9,4.0,10,3523,3.51460970141,10.3451974339,Tremie12,1,3,4
14,MS,18.1346666951,9,4.0,10,3523,3.93106063861,11.0767512108,Tremie12,1,3,4
15,MS,18.1346666951,9,4.0,10,3523,4.34751157581,11.8083049878,Tremie12,1,3,4
16,MS,18.1346666951,9,4.0,10,3523,4.763962513,12.5398587648,Tremie12,1,3,4
17,MS,18.1346666951,9,4.0,10,3523,5.20995824502,13.2519264853,Tremie12,1,3,4
18,MS,18.1346666951,9,4.0,10,3523,5.71845131875,13.9227745349,Tremie12,1,3,4
19,MS,18.1346666951,9,4.0,10,3523,6.22694439248,14.5936225845,Tremie12,1,3,4
0,MS,45.0055811445,13,1.0,19,7073,-0.0225022250045,0.00600759680585,Tremie12,1,3,1
1,MS,45.0055811445,13,1.0,19,7073,0.0728829955303,0.715377388736,Tremie12,1,3,1
2,MS,45.0055811445,13,1.0,19,7073,0.173290918427,1.42404427396,Tremie12,1,3,1
3,MS,45.0055811445,13,1.0,19,7073,0.276303140976,2.13234669807,Tremie12,1,3,1
4,MS,45.0055811445,13,1.0,19,7073,0.382510641643,2.84016372505,Tremie12,1,3,1
5,MS,45.0055811445,13,1.0,19,7073,0.494621408287,3.54708210675,Tremie12,1,3,1
6,MS,45.0055811445,13,1.0,19,7073,0.61716837225,4.25226724813,Tremie12,1,3,1
7,MS,45.0055811445,13,1.0,19,7073,0.739715336213,4.95745238951,Tremie12,1,3,1
8,MS,45.0055811445,13,1.0,19,7073,0.873145351667,5.66062364379,Tremie12,1,3,1
9,MS,45.0055811445,13,1.0,19,7073,1.0110584336,6.36296531551,Tremie12,1,3,1
10,MS,45.0055811445,13,1.0,19,7073,1.15710689862,7.06358772353,Tremie12,1,3,1
11,MS,45.0055811445,13,1.0,19,7073,1.31514884922,7.76167552878,Tremie12,1,3,1
12,MS,45.0055811445,13,1.0,19,7073,1.47319079983,8.45976333404,Tremie12,1,3,1
13,MS,45.0055811445,13,1.0,19,7073,1.64722651281,9.15385969295,Tremie12,1,3,1
14,MS,45.0055811445,13,1.0,19,7073,1.83572125549,9.84434761752,Tremie12,1,3,1
15,MS,45.0055811445,13,1.0,19,7073,2.02421599817,10.5348355421,Tremie12,1,3,1
16,MS,45.0055811445,13,1.0,19,7073,2.21271074085,11.2253234667,Tremie12,1,3,1
17,MS,45.0055811445,13,1.0,19,7073,2.42444940348,11.9088463617,Tremie12,1,3,1
18,MS,45.0055811445,13,1.0,19,7073,2.64672980553,12.5892104296,Tremie12,1,3,1
19,MS,45.0055811445,13,1.0,19,7073,2.86901020759,13.2695744975,Tremie12,1,3,1
0,MS,39.4439969926,12,1.0,12,4141,-0.036731573169,0.00980651831543,Tremie12,1,3,1
1,MS,39.4439969926,12,1.0,12,4141,0.118970772116,1.16774838455,Tremie12,1,3,1
2,MS,39.4439969926,12,1.0,12,4141,0.282871940374,2.32454285897,Tremie12,1,3,1
3,MS,39.4439969926,12,1.0,12,4141,0.451024244829,3.48074240421,Tremie12,1,3,1
4,MS,39.4439969926,12,1.0,12,4141,0.624392370918,4.63614961001,Tremie12,1,3,1
5,MS,39.4439969926,12,1.0,12,4141,0.807396710587,5.79008990955,Tremie12,1,3,1
6,MS,39.4439969926,12,1.0,12,4141,1.00743660764,6.94120094916,Tremie12,1,3,1
7,MS,39.4439969926,12,1.0,12,4141,1.2074765047,8.09231198876,Tremie12,1,3,1
8,MS,39.4439969926,12,1.0,12,4141,1.42528138287,9.24013565384,Tremie12,1,3,1
9,MS,39.4439969926,12,1.0,12,4141,1.65040420779,10.3866051474,Tremie12,1,3,1
10,MS,39.4439969926,12,1.0,12,4141,1.88880684921,11.5302681958,Tremie12,1,3,1
11,MS,39.4439969926,12,1.0,12,4141,2.14678709211,12.6697938779,Tremie12,1,3,1
12,MS,39.4439969926,12,1.0,12,4141,2.40476733502,13.80931956,Tremie12,1,3,1
13,MS,39.4439969926,12,1.0,12,4141,2.68885504297,14.9423297929,Tremie12,1,3,1
14,MS,39.4439969926,12,1.0,12,4141,2.99654499058,16.0694497874,Tremie12,1,3,1
15,MS,39.4439969926,12,1.0,12,4141,3.30423493819,17.1965697819,Tremie12,1,3,1
16,MS,39.4439969926,12,1.0,12,4141,3.6119248858,18.3236897765,Tremie12,1,3,1
17,MS,39.4439969926,12,1.0,12,4141,3.9575571145,19.4394403846,Tremie12,1,3,1
18,MS,39.4439969926,12,1.0,12,4141,4.32039718256,20.5500346719,Tremie12,1,3,1
19,MS,39.4439969926,12,1.0,12,4141,4.68323725062,21.6606289591,Tremie12,1,3,1
0,MS,23.4102060973,10,3.0,10,3535,0.000894439953684,0.0138191028888,Tremie12,1,3,3
1,MS,23.4102060973,10,3.0,10,3535,0.230846296843,1.11081357734,Tremie12,1,3,3
2,MS,23.4102060973,10,3.0,10,3535,0.463864945637,2.2071144194,Tremie12,1,3,3
3,MS,23.4102060973,10,3.0,10,3535,0.72837141504,3.2962934961,Tremie12,1,3,3
4,MS,23.4102060973,10,3.0,10,3535,0.992877884443,4.3854725728,Tremie12,1,3,3
5,MS,23.4102060973,10,3.0,10,3535,1.25738435385,5.47465164949,Tremie12,1,3,3
6,MS,23.4102060973,10,3.0,10,3535,1.52475966695,6.56306281647,Tremie12,1,3,3
7,MS,23.4102060973,10,3.0,10,3535,1.83972391022,7.63873574953,Tremie12,1,3,3
8,MS,23.4102060973,10,3.0,10,3535,2.15468815349,8.7144086826,Tremie12,1,3,3
9,MS,23.4102060973,10,3.0,10,3535,2.50013831815,9.78052304041,Tremie12,1,3,3
10,MS,23.4102060973,10,3.0,10,3535,2.8569510461,10.8430129688,Tremie12,1,3,3
11,MS,23.4102060973,10,3.0,10,3535,3.26708023003,11.8861183259,Tremie12,1,3,3
12,MS,23.4102060973,10,3.0,10,3535,3.67720941395,12.929223683,Tremie12,1,3,3
13,MS,23.4102060973,10,3.0,10,3535,4.10013684883,13.9666588161,Tremie12,1,3,3
14,MS,23.4102060973,10,3.0,10,3535,4.59722700956,14.9712363918,Tremie12,1,3,3
15,MS,23.4102060973,10,3.0,10,3535,5.09431717029,15.9758139675,Tremie12,1,3,3
16,MS,23.4102060973,10,3.0,10,3535,5.59140733102,16.9803915431,Tremie12,1,3,3
17,MS,23.4102060973,10,3.0,10,3535,6.15456472873,17.9481977452,Tremie12,1,3,3
18,MS,23.4102060973,10,3.0,10,3535,6.74637739674,18.9000551397,Tremie12,1,3,3
19,MS,23.4102060973,10,3.0,10,3535,7.33819006475,19.8519125342,Tremie12,1,3,3
0,MS,35.0987422709,12,1.0,10,3559,-0.036731573169,0.00980651831543,Tremie12,1,3,1
1,MS,35.0987422709,12,1.0,10,3559,0.118518374411,1.1169660562,Tremie12,1,3,1
2,MS,35.0987422709,12,1.0,10,3559,0.27376832199,2.22412559408,Tremie12,1,3,1
3,MS,35.0987422709,12,1.0,10,3559,0.430104880155,3.33112109101,Tremie12,1,3,1
4,MS,35.0987422709,12,1.0,10,3559,0.608611196929,4.43476971418,Tremie12,1,3,1
5,MS,35.0987422709,12,1.0,10,3559,0.787117513703,5.53841833734,Tremie12,1,3,1
6,MS,35.0987422709,12,1.0,10,3559,0.965623830478,6.64206696051,Tremie12,1,3,1
7,MS,35.0987422709,12,1.0,10,3559,1.15078983077,7.7445501079,Tremie12,1,3,1
8,MS,35.0987422709,12,1.0,10,3559,1.35770091817,8.84322776329,Tremie12,1,3,1
9,MS,35.0987422709,12,1.0,10,3559,1.56461200557,9.94190541869,Tremie12,1,3,1
10,MS,35.0987422709,12,1.0,10,3559,1.79718151231,11.0353735274,Tremie12,1,3,1
11,MS,35.0987422709,12,1.0,10,3559,2.03513009793,12.1277494971,Tremie12,1,3,1
12,MS,35.0987422709,12,1.0,10,3559,2.27307868356,13.2201254668,Tremie12,1,3,1
13,MS,35.0987422709,12,1.0,10,3559,2.54898342123,14.3033811696,Tremie12,1,3,1
14,MS,35.0987422709,12,1.0,10,3559,2.83331821738,15.3846112618,Tremie12,1,3,1
15,MS,35.0987422709,12,1.0,10,3559,3.11765301353,16.465841354,Tremie12,1,3,1
16,MS,35.0987422709,12,1.0,10,3559,3.40198780968,17.5470714461,Tremie12,1,3,1
17,MS,35.0987422709,12,1.0,10,3559,3.71859079595,18.6191728869,Tremie12,1,3,1
18,MS,35.0987422709,12,1.0,10,3559,4.0428217065,19.6891163925,Tremie12,1,3,1
19,MS,35.0987422709,12,1.0,10,3559,4.38666963406,20.7528838402,Tremie12,1,3,1
0,MS,42.9533115058,12,2.0,3,869,-0.0195584369641,0.0123941955269,Tremie12,1,3,2
1,MS,42.9533115058,12,2.0,3,869,0.167462082506,1.0748083718,Tremie12,1,3,2
2,MS,42.9533115058,12,2.0,3,869,0.354482601976,2.13722254808,Tremie12,1,3,2
3,MS,42.9533115058,12,2.0,3,869,0.554126958666,3.19730407395,Tremie12,1,3,2
4,MS,42.9533115058,12,2.0,3,869,0.759121503645,4.2563969845,Tremie12,1,3,2
5,MS,42.9533115058,12,2.0,3,869,0.986302271669,5.31094728866,Tremie12,1,3,2
6,MS,42.9533115058,12,2.0,3,869,1.21405022776,6.36538146164,Tremie12,1,3,2
7,MS,42.9533115058,12,2.0,3,869,1.47001475995,7.41312574285,Tremie12,1,3,2
8,MS,42.9533115058,12,2.0,3,869,1.73989200019,8.45757144841,Tremie12,1,3,2
9,MS,42.9533115058,12,2.0,3,869,2.00976924042,9.50201715396,Tremie12,1,3,2
10,MS,42.9533115058,12,2.0,3,869,2.28055071478,10.546208741,Tremie12,1,3,2
11,MS,42.9533115058,12,2.0,3,869,2.59425668134,11.5783371842,Tremie12,1,3,2
12,MS,42.9533115058,12,2.0,3,869,2.94055119929,12.5993779516,Tremie12,1,3,2
13,MS,42.9533115058,12,2.0,3,869,3.32139968941,13.6086623438,Tremie12,1,3,2
14,MS,42.9533115058,12,2.0,3,869,3.70224817953,14.6179467359,Tremie12,1,3,2
15,MS,42.9533115058,12,2.0,3,869,4.08309666964,15.6272311281,Tremie12,1,3,2
16,MS,42.9533115058,12,2.0,3,869,4.46394515976,16.6365155202,Tremie12,1,3,2
17,MS,42.9533115058,12,2.0,3,869,4.88850233559,17.6270665219,Tremie12,1,3,2
18,MS,42.9533115058,12,2.0,3,869,5.3567505133,18.5988917123,Tremie12,1,3,2
19,MS,42.9533115058,12,2.0,3,869,5.824998691,19.5707169027,Tremie12,1,3,2
0,MS,15.1172811513,9,5.0,26,9812,0.0398269238689,0.00874346333797,Tremie12,1,3,5
1,MS,15.1172811513,9,5.0,26,9812,0.281660537489,0.897127892919,Tremie12,1,3,5
2,MS,15.1172811513,9,5.0,26,9812,0.523494151109,1.7855123225,Tremie12,1,3,5
3,MS,15.1172811513,9,5.0,26,9812,0.776889840495,2.67059301606,Tremie12,1,3,5
4,MS,15.1172811513,9,5.0,26,9812,1.04093489906,3.55263076947,Tremie12,1,3,5
5,MS,15.1172811513,9,5.0,26,9812,1.30497995763,4.43466852289,Tremie12,1,3,5
6,MS,15.1172811513,9,5.0,26,9812,1.5837081193,5.3120089871,Tremie12,1,3,5
7,MS,15.1172811513,9,5.0,26,9812,1.88064438982,6.18352447328,Tremie12,1,3,5
8,MS,15.1172811513,9,5.0,26,9812,2.19558464065,7.04850283562,Tremie12,1,3,5
9,MS,15.1172811513,9,5.0,26,9812,2.52698723443,7.90750383227,Tremie12,1,3,5
10,MS,15.1172811513,9,5.0,26,9812,2.88933933201,8.75347275732,Tremie12,1,3,5
11,MS,15.1172811513,9,5.0,26,9812,3.27221800637,9.59079844791,Tremie12,1,3,5
12,MS,15.1172811513,9,5.0,26,9812,3.65509668074,10.4281241385,Tremie12,1,3,5
13,MS,15.1172811513,9,5.0,26,9812,4.12047615569,11.2220854714,Tremie12,1,3,5
14,MS,15.1172811513,9,5.0,26,9812,4.59305202064,12.0122642127,Tremie12,1,3,5
15,MS,15.1172811513,9,5.0,26,9812,5.06562788559,12.802442954,Tremie12,1,3,5
16,MS,15.1172811513,9,5.0,26,9812,5.548524073,13.5853902994,Tremie12,1,3,5
17,MS,15.1172811513,9,5.0,26,9812,6.12988559451,14.2993435001,Tremie12,1,3,5
18,MS,15.1172811513,9,5.0,26,9812,6.71124711601,15.0132967007,Tremie12,1,3,5
19,MS,15.1172811513,9,5.0,26,9812,7.29260863752,15.7272499013,Tremie12,1,3,5
0,MS,19.8449467882,10,4.0,24,9121,0.0236882664027,0.0145229527328,Tremie12,1,3,4
1,MS,19.8449467882,10,4.0,24,9121,0.309442226709,1.14157783235,Tremie12,1,3,4
2,MS,19.8449467882,10,4.0,24,9121,0.595196187015,2.26863271197,Tremie12,1,3,4
3,MS,19.8449467882,10,4.0,24,9121,0.880950147321,3.39568759159,Tremie12,1,3,4
4,MS,19.8449467882,10,4.0,24,9121,1.16670410763,4.52274247121,Tremie12,1,3,4
5,MS,19.8449467882,10,4.0,24,9121,1.50260751157,5.63585834416,Tremie12,1,3,4
6,MS,19.8449467882,10,4.0,24,9121,1.83943614005,6.74871705151,Tremie12,1,3,4
7,MS,19.8449467882,10,4.0,24,9121,2.17626476853,7.86157575887,Tremie12,1,3,4
8,MS,19.8449467882,10,4.0,24,9121,2.56162079808,8.95809364488,Tremie12,1,3,4
9,MS,19.8449467882,10,4.0,24,9121,2.96654531604,10.0480221573,Tremie12,1,3,4
10,MS,19.8449467882,10,4.0,24,9121,3.371469834,11.1379506698,Tremie12,1,3,4
11,MS,19.8449467882,10,4.0,24,9121,3.81810572521,12.21093058,Tremie12,1,3,4
12,MS,19.8449467882,10,4.0,24,9121,4.28816887795,13.2743912797,Tremie12,1,3,4
13,MS,19.8449467882,10,4.0,24,9121,4.85455465007,14.2893039555,Tremie12,1,3,4
14,MS,19.8449467882,10,4.0,24,9121,5.42977750708,15.29976261,Tremie12,1,3,4
15,MS,19.8449467882,10,4.0,24,9121,6.00500036408,16.3102212644,Tremie12,1,3,4
16,MS,19.8449467882,10,4.0,24,9121,6.58022322108,17.3206799188,Tremie12,1,3,4
17,MS,19.8449467882,10,4.0,24,9121,7.19625482593,18.3042234579,Tremie12,1,3,4
18,MS,19.8449467882,10,4.0,24,9121,7.89861088402,19.2308323264,Tremie12,1,3,4
19,MS,19.8449467882,10,4.0,24,9121,8.60096694211,20.1574411949,Tremie12,1,3,4
0,MS,23.4216106074,10,3.0,15,5377,0.000894439953684,0.0138191028888,Tremie12,1,3,3
1,MS,23.4216106074,10,3.0,15,5377,0.230846296843,1.11081357734,Tremie12,1,3,3
2,MS,23.4216106074,10,3.0,15,5377,0.463864945637,2.2071144194,Tremie12,1,3,3
3,MS,23.4216106074,10,3.0,15,5377,0.72837141504,3.2962934961,Tremie12,1,3,3
4,MS,23.4216106074,10,3.0,15,5377,0.992877884443,4.3854725728,Tremie12,1,3,3
5,MS,23.4216106074,10,3.0,15,5377,1.25738435385,5.47465164949,Tremie12,1,3,3
6,MS,23.4216106074,10,3.0,15,5377,1.52475966695,6.56306281647,Tremie12,1,3,3
7,MS,23.4216106074,10,3.0,15,5377,1.83972391022,7.63873574953,Tremie12,1,3,3
8,MS,23.4216106074,10,3.0,15,5377,2.15468815349,8.7144086826,Tremie12,1,3,3
9,MS,23.4216106074,10,3.0,15,5377,2.50013831815,9.78052304041,Tremie12,1,3,3
10,MS,23.4216106074,10,3.0,15,5377,2.8569510461,10.8430129688,Tremie12,1,3,3
11,MS,23.4216106074,10,3.0,15,5377,3.26708023003,11.8861183259,Tremie12,1,3,3
12,MS,23.4216106074,10,3.0,15,5377,3.67720941395,12.929223683,Tremie12,1,3,3
13,MS,23.4216106074,10,3.0,15,5377,4.10013684883,13.9666588161,Tremie12,1,3,3
14,MS,23.4216106074,10,3.0,15,5377,4.59722700956,14.9712363918,Tremie12,1,3,3
15,MS,23.4216106074,10,3.0,15,5377,5.09431717029,15.9758139675,Tremie12,1,3,3
16,MS,23.4216106074,10,3.0,15,5377,5.59140733102,16.9803915431,Tremie12,1,3,3
17,MS,23.4216106074,10,3.0,15,5377,6.15456472873,17.9481977452,Tremie12,1,3,3
18,MS,23.4216106074,10,3.0,15,5377,6.74637739674,18.9000551397,Tremie12,1,3,3
19,MS,23.4216106074,10,3.0,15,5377,7.33819006475,19.8519125342,Tremie12,1,3,3
0,MS,32.5717061139,11,3.0,24,9133,0.000928033942554,0.0143381302274,Tremie12,1,3,3
1,MS,32.5717061139,11,3.0,24,9133,0.239516580292,1.15253427508,Tremie12,1,3,3
2,MS,32.5717061139,11,3.0,24,9133,0.481287103219,2.29001073562,Tremie12,1,3,3
3,MS,32.5717061139,11,3.0,24,9133,0.755728087905,3.42009794666,Tremie12,1,3,3
4,MS,32.5717061139,11,3.0,24,9133,1.03016907259,4.55018515769,Tremie12,1,3,3
5,MS,32.5717061139,11,3.0,24,9133,1.30461005728,5.68027236872,Tremie12,1,3,3
6,MS,32.5717061139,11,3.0,24,9133,1.58202763566,6.80956282835,Tremie12,1,3,3
7,MS,32.5717061139,11,3.0,24,9133,1.90882152187,7.92563662275,Tremie12,1,3,3
8,MS,32.5717061139,11,3.0,24,9133,2.23561540808,9.04171041715,Tremie12,1,3,3
9,MS,32.5717061139,11,3.0,24,9133,2.59404022681,10.1478666288,Tremie12,1,3,3
10,MS,32.5717061139,11,3.0,24,9133,2.96425437178,11.2502622822,Tremie12,1,3,3
11,MS,32.5717061139,11,3.0,24,9133,3.38978746871,12.3325453053,Tremie12,1,3,3
12,MS,32.5717061139,11,3.0,24,9133,3.81532056565,13.4148283283,Tremie12,1,3,3
13,MS,32.5717061139,11,3.0,24,9133,4.25413259902,14.4912281613,Tremie12,1,3,3
14,MS,32.5717061139,11,3.0,24,9133,4.76989281273,15.5335363501,Tremie12,1,3,3
15,MS,32.5717061139,11,3.0,24,9133,5.28565302645,16.575844539,Tremie12,1,3,3
16,MS,32.5717061139,11,3.0,24,9133,5.80141324016,17.6181527279,Tremie12,1,3,3
17,MS,32.5717061139,11,3.0,24,9133,6.38572208943,18.6223084586,Tremie12,1,3,3
18,MS,32.5717061139,11,3.0,24,9133,6.99976246328,19.6099163656,Tremie12,1,3,3
19,MS,32.5717061139,11,3.0,24,9133,7.61380283714,20.5975242726,Tremie12,1,3,3
0,MS,47.5942884112,13,1.0,13,4553,-0.0225022250045,0.00600759680585,Tremie12,1,3,1
1,MS,47.5942884112,13,1.0,13,4553,0.0728829955303,0.715377388736,Tremie12,1,3,1
2,MS,47.5942884112,13,1.0,13,4553,0.173290918427,1.42404427396,Tremie12,1,3,1
3,MS,47.5942884112,13,1.0,13,4553,0.276303140976,2.13234669807,Tremie12,1,3,1
4,MS,47.5942884112,13,1.0,13,4553,0.382510641643,2.84016372505,Tremie12,1,3,1
5,MS,47.5942884112,13,1.0,13,4553,0.494621408287,3.54708210675,Tremie12,1,3,1
6,MS,47.5942884112,13,1.0,13,4553,0.61716837225,4.25226724813,Tremie12,1,3,1
7,MS,47.5942884112,13,1.0,13,4553,0.739715336213,4.95745238951,Tremie12,1,3,1
8,MS,47.5942884112,13,1.0,13,4553,0.873145351667,5.66062364379,Tremie12,1,3,1
9,MS,47.5942884112,13,1.0,13,4553,1.0110584336,6.36296531551,Tremie12,1,3,1
10,MS,47.5942884112,13,1.0,13,4553,1.15710689862,7.06358772353,Tremie12,1,3,1
11,MS,47.5942884112,13,1.0,13,4553,1.31514884922,7.76167552878,Tremie12,1,3,1
12,MS,47.5942884112,13,1.0,13,4553,1.47319079983,8.45976333404,Tremie12,1,3,1
13,MS,47.5942884112,13,1.0,13,4553,1.64722651281,9.15385969295,Tremie12,1,3,1
14,MS,47.5942884112,13,1.0,13,4553,1.83572125549,9.84434761752,Tremie12,1,3,1
15,MS,47.5942884112,13,1.0,13,4553,2.02421599817,10.5348355421,Tremie12,1,3,1
16,MS,47.5942884112,13,1.0,13,4553,2.21271074085,11.2253234667,Tremie12,1,3,1
17,MS,47.5942884112,13,1.0,13,4553,2.42444940348,11.9088463617,Tremie12,1,3,1
18,MS,47.5942884112,13,1.0,13,4553,2.64672980553,12.5892104296,Tremie12,1,3,1
19,MS,47.5942884112,13,1.0,13,4553,2.86901020759,13.2695744975,Tremie12,1,3,1
0,MS,19.8333133413,10,4.0,26,9824,0.0236882664027,0.0145229527328,Tremie12,1,3,4
1,MS,19.8333133413,10,4.0,26,9824,0.309442226709,1.14157783235,Tremie12,1,3,4
2,MS,19.8333133413,10,4.0,26,9824,0.595196187015,2.26863271197,Tremie12,1,3,4
3,MS,19.8333133413,10,4.0,26,9824,0.880950147321,3.39568759159,Tremie12,1,3,4
4,MS,19.8333133413,10,4.0,26,9824,1.16670410763,4.52274247121,Tremie12,1,3,4
5,MS,19.8333133413,10,4.0,26,9824,1.50260751157,5.63585834416,Tremie12,1,3,4
6,MS,19.8333133413,10,4.0,26,9824,1.83943614005,6.74871705151,Tremie12,1,3,4
7,MS,19.8333133413,10,4.0,26,9824,2.17626476853,7.86157575887,Tremie12,1,3,4
8,MS,19.8333133413,10,4.0,26,9824,2.56162079808,8.95809364488,Tremie12,1,3,4
9,MS,19.8333133413,10,4.0,26,9824,2.96654531604,10.0480221573,Tremie12,1,3,4
10,MS,19.8333133413,10,4.0,26,9824,3.371469834,11.1379506698,Tremie12,1,3,4
11,MS,19.8333133413,10,4.0,26,9824,3.81810572521,12.21093058,Tremie12,1,3,4
12,MS,19.8333133413,10,4.0,26,9824,4.28816887795,13.2743912797,Tremie12,1,3,4
13,MS,19.8333133413,10,4.0,26,9824,4.85455465007,14.2893039555,Tremie12,1,3,4
14,MS,19.8333133413,10,4.0,26,9824,5.42977750708,15.29976261,Tremie12,1,3,4
15,MS,19.8333133413,10,4.0,26,9824,6.00500036408,16.3102212644,Tremie12,1,3,4
16,MS,19.8333133413,10,4.0,26,9824,6.58022322108,17.3206799188,Tremie12,1,3,4
17,MS,19.8333133413,10,4.0,26,9824,7.19625482593,18.3042234579,Tremie12,1,3,4
18,MS,19.8333133413,10,4.0,26,9824,7.89861088402,19.2308323264,Tremie12,1,3,4
19,MS,19.8333133413,10,4.0,26,9824,8.60096694211,20.1574411949,Tremie12,1,3,4
0,MS,32.5519774509,11,3.0,4,1281,0.000928033942554,0.0143381302274,Tremie12,1,3,3
1,MS,32.5519774509,11,3.0,4,1281,0.239516580292,1.15253427508,Tremie12,1,3,3
2,MS,32.5519774509,11,3.0,4,1281,0.481287103219,2.29001073562,Tremie12,1,3,3
3,MS,32.5519774509,11,3.0,4,1281,0.755728087905,3.42009794666,Tremie12,1,3,3
4,MS,32.5519774509,11,3.0,4,1281,1.03016907259,4.55018515769,Tremie12,1,3,3
5,MS,32.5519774509,11,3.0,4,1281,1.30461005728,5.68027236872,Tremie12,1,3,3
6,MS,32.5519774509,11,3.0,4,1281,1.58202763566,6.80956282835,Tremie12,1,3,3
7,MS,32.5519774509,11,3.0,4,1281,1.90882152187,7.92563662275,Tremie12,1,3,3
8,MS,32.5519774509,11,3.0,4,1281,2.23561540808,9.04171041715,Tremie12,1,3,3
9,MS,32.5519774509,11,3.0,4,1281,2.59404022681,10.1478666288,Tremie12,1,3,3
10,MS,32.5519774509,11,3.0,4,1281,2.96425437178,11.2502622822,Tremie12,1,3,3
11,MS,32.5519774509,11,3.0,4,1281,3.38978746871,12.3325453053,Tremie12,1,3,3
12,MS,32.5519774509,11,3.0,4,1281,3.81532056565,13.4148283283,Tremie12,1,3,3
13,MS,32.5519774509,11,3.0,4,1281,4.25413259902,14.4912281613,Tremie12,1,3,3
14,MS,32.5519774509,11,3.0,4,1281,4.76989281273,15.5335363501,Tremie12,1,3,3
15,MS,32.5519774509,11,3.0,4,1281,5.28565302645,16.575844539,Tremie12,1,3,3
16,MS,32.5519774509,11,3.0,4,1281,5.80141324016,17.6181527279,Tremie12,1,3,3
17,MS,32.5519774509,11,3.0,4,1281,6.38572208943,18.6223084586,Tremie12,1,3,3
18,MS,32.5519774509,11,3.0,4,1281,6.99976246328,19.6099163656,Tremie12,1,3,3
19,MS,32.5519774509,11,3.0,4,1281,7.61380283714,20.5975242726,Tremie12,1,3,3
0,MS,9.30591217029,8,6.0,20,7437,-0.0109821098746,-0.0421431507224,Tremie12,1,3,6
1,MS,9.30591217029,8,6.0,20,7437,0.548102157671,0.359961320479,Tremie12,1,3,6
2,MS,9.30591217029,8,6.0,20,7437,1.10718642522,0.76206579168,Tremie12,1,3,6
