variety;date;bloc;plant;axis;num_leaf_bottom;num_leaf_top;fnl;green;necro_tot;length;green_length;senesced_length
tremie;06/12/2012;1;6;MS;10;4;;0;100;;;
tremie;06/12/2012;1;7;MS;10;4;;0;100;;;
tremie;06/12/2012;1;8;MS;10;3;;0;100;;;
tremie;06/12/2012;1;9;MS;10;4;;0;100;;;
tremie;06/12/2012;1;10;MS;10;4;;0;100;;;
tremie;06/12/2012;2;11;MS;10;4;;0;100;;;
tremie;06/12/2012;2;12;MS;10;3;;0;100;;;
tremie;06/12/2012;2;13;MS;10;3;;0;100;;;
tremie;06/12/2012;2;14;MS;10;3;;0;100;;;
tremie;06/12/2012;2;15;MS;10;3;;0;100;;;
tremie;06/12/2012;2;16;MS;10;3;;0;100;;;
tremie;06/12/2012;2;17;MS;10;4;;0;100;;;
tremie;06/12/2012;2;18;MS;10;4;;0;100;;;
tremie;06/12/2012;2;19;MS;10;4;;0;100;;;
tremie;06/12/2012;2;20;MS;10;3;;0;100;;;
tremie;06/12/2012;3;21;MS;10;4;;0;100;;;
tremie;06/12/2012;3;22;MS;10;4;;0;100;;;
tremie;06/12/2012;3;23;MS;10;3;;0;100;;;
tremie;06/12/2012;3;24;MS;10;4;;0;100;;;
tremie;06/12/2012;3;25;MS;10;4;;0;100;;;
tremie;06/12/2012;3;26;MS;10;4;;0;100;;;
tremie;06/12/2012;3;27;MS;10;4;;0;100;;;
tremie;06/12/2012;3;28;MS;10;4;;0;100;;;
tremie;06/12/2012;3;29;MS;10;4;;0;100;;;
tremie;06/12/2012;3;30;MS;10;4;;0;100;;;
tremie;06/12/2012;1;1;MS;11;2;;5;95;;;
tremie;06/12/2012;1;2;MS;11;2;;0;100;;;
tremie;06/12/2012;1;3;MS;11;2;;0;100;;;
tremie;06/12/2012;1;4;MS;11;3;;0;100;;;
tremie;06/12/2012;1;5;MS;11;3;;0;100;;;
tremie;06/12/2012;1;6;MS;11;3;;0;100;;;
tremie;06/12/2012;1;7;MS;11;3;;0;100;;;
tremie;06/12/2012;1;8;MS;11;2;;0;100;;;
tremie;06/12/2012;1;9;MS;11;3;;0;100;;;
tremie;06/12/2012;1;10;MS;11;3;;0;100;;;
tremie;06/12/2012;2;11;MS;11;3;;0;100;;;
tremie;06/12/2012;2;12;MS;11;2;;30;70;;;
tremie;06/12/2012;2;13;MS;11;2;;15;85;;;
tremie;06/12/2012;2;14;MS;11;2;;0;100;;;
tremie;06/12/2012;2;15;MS;11;2;;0;100;;;
tremie;06/12/2012;2;16;MS;11;2;;15;85;;;
tremie;06/12/2012;2;17;MS;11;3;;0;100;;;
tremie;06/12/2012;2;18;MS;11;3;;11;89;;;
tremie;06/12/2012;2;19;MS;11;3;;0;100;;;
tremie;06/12/2012;2;20;MS;11;2;;0;100;;;
tremie;06/12/2012;3;21;MS;11;3;;0;100;;;
tremie;06/12/2012;3;22;MS;11;3;;0;100;;;
tremie;06/12/2012;3;23;MS;11;2;;0;100;;;
tremie;06/12/2012;3;24;MS;11;3;;0;100;;;
tremie;06/12/2012;3;25;MS;11;3;;0;100;;;
tremie;06/12/2012;3;26;MS;11;3;;0;100;;;
tremie;06/12/2012;3;27;MS;11;3;;0;100;;;
tremie;06/12/2012;3;28;MS;11;3;;5;95;;;
tremie;06/12/2012;3;29;MS;11;3;;0;100;;;
tremie;06/12/2012;3;30;MS;11;3;;0;100;;;
tremie;06/12/2012;1;1;MS;12;1;;85;15;;;
tremie;06/12/2012;1;2;MS;12;1;;75;25;;;
tremie;06/12/2012;1;3;MS;12;1;;90;10;;;
tremie;06/12/2012;1;4;MS;12;2;;20;80;;;
tremie;06/12/2012;1;5;MS;12;2;;10;90;;;
tremie;06/12/2012;1;6;MS;12;2;;0;100;;;
tremie;06/12/2012;1;7;MS;12;2;;15;85;;;
tremie;06/12/2012;1;8;MS;12;1;;75;25;;;
tremie;06/12/2012;1;9;MS;12;2;;70;30;;;
tremie;06/12/2012;1;10;MS;12;2;;30;70;;;
tremie;06/12/2012;2;11;MS;12;2;;40;60;;;
tremie;06/12/2012;2;12;MS;12;1;;75;25;;;
tremie;06/12/2012;2;13;MS;12;1;;75;25;;;
tremie;06/12/2012;2;14;MS;12;1;;60;40;;;
tremie;06/12/2012;2;15;MS;12;1;;45;55;;;
tremie;06/12/2012;2;16;MS;12;1;;80;20;;;
tremie;06/12/2012;2;17;MS;12;2;;20;80;;;
tremie;06/12/2012;2;18;MS;12;2;;5;95;;;
tremie;06/12/2012;2;19;MS;12;2;;25;75;;;
tremie;06/12/2012;2;20;MS;12;1;;45;55;;;
tremie;06/12/2012;3;21;MS;12;2;;40;60;;;
tremie;06/12/2012;3;22;MS;12;2;;15;85;;;
tremie;06/12/2012;3;23;MS;12;1;;20;80;;;
tremie;06/12/2012;3;24;MS;12;2;;0;100;;;
tremie;06/12/2012;3;25;MS;12;2;;70;30;;;
tremie;06/12/2012;3;26;MS;12;2;;5;95;;;
tremie;06/12/2012;3;27;MS;12;2;;80;20;;;
tremie;06/12/2012;3;28;MS;12;2;;30;70;;;
tremie;06/12/2012;3;29;MS;12;2;;20;80;;;
tremie;06/12/2012;3;30;MS;12;2;;20;80;;;
tremie;06/12/2012;1;4;MS;13;1;;100;0;;;
tremie;06/12/2012;1;5;MS;13;1;;100;0;;;
tremie;06/12/2012;1;6;MS;13;1;;100;0;;;
tremie;06/12/2012;1;7;MS;13;1;;100;0;;;
tremie;06/12/2012;1;9;MS;13;1;;100;0;;;
tremie;06/12/2012;1;10;MS;13;1;;100;0;;;
tremie;06/12/2012;2;11;MS;13;1;;85;15;;;
tremie;06/12/2012;2;17;MS;13;1;;75;25;;;
tremie;06/12/2012;2;18;MS;13;1;;80;20;;;
tremie;06/12/2012;2;19;MS;13;1;;75;25;;;
tremie;06/12/2012;3;21;MS;13;1;;95;5;;;
tremie;06/12/2012;3;22;MS;13;1;;85;15;;;
tremie;06/12/2012;3;24;MS;13;1;;75;25;;;
tremie;06/12/2012;3;25;MS;13;1;;90;10;;;
tremie;06/12/2012;3;26;MS;13;1;;90;10;;;
tremie;06/12/2012;3;27;MS;13;1;;90;10;;;
tremie;06/12/2012;3;28;MS;13;1;;80;20;;;
tremie;06/12/2012;3;29;MS;13;1;;90;10;;;
tremie;06/12/2012;3;30;MS;13;1;;85;15;;;
